model,feature,builtin_importance,perm_importance_mean,perm_importance_std,model_accuracy,model_mcc,model_auc
Source_gse20194,AKR1C1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,POFUT1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CDHR5,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,HOXC10,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,BAG6,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CPT1A,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,EPHB3,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,RAMP1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,RAB15,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,GRK5,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ZC3HAV1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,KCNN2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,PDE10A,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ERI3,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,LENEP,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CETN2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,RASL11B,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,METAP1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,MCM3,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,PDE6A,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,TRAPPC6A,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,COPS7A,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,TP53I3,0.000278,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,NDUFA5,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,IL2RA,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CD247,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ATP6V0C,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,LBX1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ZNF358,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CYP4F12,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,DYNC1H1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CDK5R2,0.002142,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,RBKS,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,IGBP1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,HPCAL4,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CAMSAP1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,GSTK1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,PATZ1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,HMGB3P1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,DTNA,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,KCNJ12,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,VPS37C,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,PDPN,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,LMNA,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,SLC25A46,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CCL11,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,GALR2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CMPK1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,C7,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CREBZF,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,SORBS3,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,IPCEF1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,DEF6,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,FBXL6,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ZNF428,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ABCG4,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CREB5,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,TAS2R13,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ADAMTS2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ATP6V1A,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ATP1B1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,GNG12,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,TNFRSF12A,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ZMYM5,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CXCR5,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ARNT,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,PTPRN2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,S100A4,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,SMARCA1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,PTN,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ADAMTS13,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,PYROXD1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,RFC5,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,DNAH9,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CACNA2D2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,PRR14,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,NDUFA1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,FEM1B,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CD34,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,PARD6B,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,PRPF6,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ZNF652,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,SSR4,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,VAT1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ADORA1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ZNF611,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,TOE1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,FAM169A,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,GLRA2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,STMN1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CLDN17,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,EMILIN1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,NUBPL,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CDK17,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,PCDH8,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CHGB,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ZNF768,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,MAD2L1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,UBE2Z,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,SORBS2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,PPP1R8,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,WDR83OS,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,PCMT1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,SLC35D1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,TRIM28,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,LOC730101,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ZBTB33,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,SLC17A4,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,EPS8L3,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ACO2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,DNASE2B,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CRISP1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,IFRD2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,FADS2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,TOP2A,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,BBS1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,SRP72,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ARHGEF18,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CCND1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,APC,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,SAMHD1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,MAPK3,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,SLCO1C1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ACOX3,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,L1CAM,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,DLEU1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,LMF2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CCL19,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ATP2C2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,TMEM214,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,SLC24A1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ETV5,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,LRP5L,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ZNF195,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,RNASE3,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,DYNC2LI1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,JTB,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,JUP,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,MAGEA8,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,AQP3,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,SUB1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,MGA,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,NEU2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,FOXRED2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,RGS9,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,SOX14,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,RABGGTB,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,SNUPN,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,MCM3AP-AS1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,LRIG1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,MFAP3,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CSRP2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ITGA2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,PHLDB1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,RASSF7,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,AGRP,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,RPS6KB2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,SMG9,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,MRPS18C,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,EPHA1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,KRT36,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ALPP,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ADAMTS8,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,PINK1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,NAT8B,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,SETD1A,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,DNAJB2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CEACAM4,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,FEM1C,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,RPL22,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,PNPLA6,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,KCNH4,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,SUMO1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,MOCOS,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,MAPK8IP2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,COL21A1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,LIN7C,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CAPNS1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,DOHH,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CCT2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,GAMT,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,OSMR,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,RAB22A,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,TSC22D3,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ACOT8,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,RS1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,IL1RN,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,RSBN1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ENTPD5,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,MYF5,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,TFPT,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,RREB1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,BIN1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,GRTP1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,LSM5,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ARPC1A,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,MTF1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,RECK,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,KRT6A,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,NASP,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,FRMD8,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ANAPC10,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,GSTA3,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,MSX2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,TFEC,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ACP1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ETV4,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,HHLA2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,DCTN1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,IHH,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,TRIM3,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,E4F1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CBFB,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,NKX2-2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,PLA2G7,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,SLC26A3,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,SRR,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,KIAA0586,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CAMK1G,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,DDX4,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,SLCO1A2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,APBA1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,PAXIP1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,BAZ2A,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ATP6V0A1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,PTTG1IP,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,GMDS,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ALAD,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ATG14,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,KRCC1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,HSF1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CHMP2A,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,SERBP1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,SLC25A37,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,SMYD2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CCNB1IP1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CCL18,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,MSL2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ADH1B,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,TMCO6,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,RNF208,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,TREH,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,SREK1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,FAM124B,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,IL36RN,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,RPL36,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,NRAP,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,PLK3,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,PRSS16,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,TUBAL3,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,NEIL1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,TUBA1C,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,FGG,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,SCARB2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,IMPG2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,TYW1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,AICDA,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,PI4K2A,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,SUCLG2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,COCH,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,BBX,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,TPP1,0.000124,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,S100A12,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ANKRD34C,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,PGP,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,P2RX5,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,HTR2A,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,MYO5C,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,IRF2BP1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,WNT1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,HAUS7,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CXCL13,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,EIF4G3,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,NME5,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ITIH3,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,MRPL2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,RORA,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CRISPLD2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,DCTD,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,KRT16,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,TH,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,A4GALT,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,POLR1D,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,PITPNM1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,NOSIP,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,HSPA6,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ECHDC2,0.000056,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CA3,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,LRRC49,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,DCPS,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,SERHL2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,IGFBP2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,C2CD2L,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ASB4,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,NDE1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,TMEM8B,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,PELP1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CNN2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,NYNRIN,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,HTR1B,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,PUF60,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,RPGR,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,URM1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ZNF816,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,MSH4,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,FCHSD2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,LRP12,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,E2F1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,MFN1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,NCOR1,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,GPD2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ZNF580,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,KANK2,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,STAT6,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,ZNF80,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,HGC6.3,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
Source_gse20194,CLEC5A,0.000000,0.000000,0.000000,0.884058,0.756614,0.901675
