feature,perm_importance_mean,perm_importance_std,model_name,model_accuracy,model_mcc,model_auc
ZNHIT6,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PRR5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZBTB20,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ADRB2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HIVEP3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SAE1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
OGFOD2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CHCHD7,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TLR4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NDUFA13,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CTNNAL1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GNB1L,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NDUFA7,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NAA10,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RAB1B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RBM8A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LPL,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PPDPF,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PTGER1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SLC22A17,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HIC2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RNF123,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PHTF2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SLC38A1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
XAF1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RAD50,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SYK,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DAPK3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZNF12,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HOXD4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CSDC2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
VPS72,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
KNG1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CACNB2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TUBA4B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MUC5B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DUT,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
BCCIP,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RHEB,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SKI,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SLC2A11,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RCN3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CAP1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PDE1C,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MYL10,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ADAT1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
AVP,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GPR35,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TRPS1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DERL2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MAST3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
AGPS,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NFIB,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
COQ6,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DPYS,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PAQR4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NFE2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SLC5A7,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HLA-DOB,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NOC2L,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SLC6A3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CHM,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SNCG,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PLA2G2A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PMEPA1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CSGALNACT2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SYNRG,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DSCC1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
WDR33,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MCF2L,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TRIM26,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CYP2W1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
UBL4A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PDGFC,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EIF5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
KRTAP9-9,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
C11orf21,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NINJ2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DNA2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RTEL1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SH3YL1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
AFF2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EI24,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SLC35A3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PLA2G12A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EGR3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GINS3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DCXR,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RIN2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NPTN,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PRSS22,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZNF230,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SNX1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SRCAP,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SMU1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DNAAF1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ST13,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
BDKRB1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
AURKB,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
P2RY1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TIPIN,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SRM,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PEX7,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MC5R,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ROGDI,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EGR2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DNMT3B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PPP2R3C,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ORC4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ITGA3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RNF31,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TPI1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DUSP22,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MMS19,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZKSCAN3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DDX21,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
F12,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SPHK1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FHL2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ACTR5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ENDOD1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
KPNA2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PARG,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ARMCX2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TRAP1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EHMT1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SEC14L5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CYFIP2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FLAD1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ERF,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
VPS4B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EIF5A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SNX11,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TRIP6,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
KRI1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PTPN22,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MRPL9,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ATP2A1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MED20,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PLEKHM2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MCAT,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PPFIA1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PPP3CA,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TM9SF1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ENPEP,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DCAF6,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
IFT57,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FJX1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
STK3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MBP,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
P4HA2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PBK,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TPD52,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LIM2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
IFI27,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
POLE3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CDC42SE1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SLC6A14,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TGFBR1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MRPL11,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LDB1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ARPC1B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PI4KA,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LIMA1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
KCNK1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TUB,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ASPM,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NOX5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GPR27,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GPX2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NUP214,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZNF226,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ESRP2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LYPD3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SELENBP1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NBAS,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PEX5L,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TMEM33,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
BLCAP,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
IGFBP1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FKBP1A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PSMD7,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TRPV2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HINT1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PMCH,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PTCH2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MMP28,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CITED1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PDSS2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CXCR6,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CKAP5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RALYL,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LTBP2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LSM6,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FCGBP,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
USP24,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HSPA12A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PCCB,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SOX12,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TEP1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
IL16,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
APEX2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FAT1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NCAPG2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
OMG,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RWDD1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NEK4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZNF493,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MARCKS,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ADRB3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CASR,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MYL4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GRIP1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DZIP1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TDRD12,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
KLHDC2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RAPSN,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HNRNPF,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NARS2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HRH4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SLC18A3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RAB4A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CHRNA1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DNM1L,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
OTC,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MOCS2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PTDSS2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
KCNC3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PLLP,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LTC4S,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PEX12,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SIGLEC15,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SRRT,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LTB,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PML,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PSG1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MBD1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PAK1IP1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ACAT2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LDHC,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SLC27A2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SEC61B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
KRT24,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SLC50A1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SERPINA7,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CLEC3B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
COX11,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HTRA2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MTA2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TMEM161A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CLEC10A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MEF2D,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HAPLN1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SPRED2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PKD2L1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DDOST,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DDX47,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TEAD4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RBPJ,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
OPA1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NIPAL3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ASS1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
INPP5B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
KCNJ4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DDR2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PCIF1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TAAR5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CLCF1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
UPK3A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
POLR3E,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PFKFB3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MCMBP,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SIRT4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
KCNF1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
IFIT3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MXI1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TRIM38,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EHBP1L1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NUCKS1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
OR7E2P,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CIAO1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DNAJB9,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZNF277,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CYTH3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PNPLA3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
KIR3DL2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TRH,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MSTN,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CTIF,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PSMD3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SOAT1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MDC1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NFKBIE,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PACS1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GZMK,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RPS27L,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
UBR4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SP4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NCKAP1L,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ABHD5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
AKAP3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RPL14,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EIF6,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CNPY3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TGFB1I1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
COG4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HSF2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
KIAA0040,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FGFR4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
THAP7,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CHIT1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MAB21L1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EDNRA,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DNAJC4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PDXK,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FXN,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MMP25,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GPR37,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SHANK2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SGCA,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CAPN6,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
IGFALS,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PTPN21,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TNFSF11,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DBH,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DGKD,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RASGRF1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DDR1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PAGE4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SEMA4F,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PDK2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PRM2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ROBO4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SH3GL3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MAN2A2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RUFY3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PAX1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
XPNPEP1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZNF682,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TNFAIP2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FLRT2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SRF,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MLLT3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EIF4ENIF1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TBC1D2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CRLF1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MGMT,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LY75,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CDH3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PPP1R3D,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HNRNPA2B1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
IKZF4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
POLR3B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TMSB10,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ARMCX1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
COMMD3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CHD4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RNASET2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZNF286A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SMAD5-AS1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CDC23,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TRPC2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PNMA1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ACVRL1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZBTB43,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PSMA5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ANGEL2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CCDC82,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
