feature,perm_importance_mean,perm_importance_std,model_name,model_accuracy,model_mcc,model_auc
PDXK,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
FXN,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MMP25,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GPR37,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SHANK2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SGCA,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CAPN6,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
IGFALS,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PTPN21,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TNFSF11,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
DBH,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
DGKD,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RASGRF1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
DDR1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PAGE4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SEMA4F,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PDK2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PRM2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ROBO4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SH3GL3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MAN2A2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RUFY3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PAX1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
XPNPEP1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ZNF682,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TNFAIP2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
FLRT2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SRF,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MLLT3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
EIF4ENIF1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TBC1D2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CRLF1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MGMT,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
LY75,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CDH3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PPP1R3D,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
HNRNPA2B1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
IKZF4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
POLR3B,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TMSB10,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ARMCX1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
COMMD3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CHD4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RNASET2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ZNF286A,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SMAD5-AS1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CDC23,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TRPC2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PNMA1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ACVRL1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ZBTB43,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PSMA5,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ANGEL2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CCDC82,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
C6orf120,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RLN3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
UBE2L3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MICALL2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
BTN2A1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TRIAP1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RAB32,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
FAM110D,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
LRTM1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TGOLN2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TMEM204,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
BCL11A,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RRS1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TRIM44,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PDE9A,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TRPM2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MB,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PCYOX1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
KPNA4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CLASRP,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
COQ9,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SCNN1D,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
BNIP3L,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
OSGEPL1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SHH,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
LHX1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
NEUROD4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
LSS,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CLCN6,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
NUP88,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SGCG,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
DYRK4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
FASTKD2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SLPI,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PNLIPRP2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PTP4A3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
BCL7B,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
BSPRY,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
POU2F1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
DNAJC9,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ST8SIA2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
C1orf115,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
STYXL1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MAT2A,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MEF2C,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SEMA3A,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SLC6A11,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RBP1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
LFNG,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
EML1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PDZD8,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
KANSL3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ABHD4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
IFNGR1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
LOC155060,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
IL3RA,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
DNAH3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
IRF5,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GABPA,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MAP3K10,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
UBAP1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
POLR2A,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
LETM1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PLEKHJ1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
FCF1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
AMPH,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
APBA2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ARHGAP28,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
DDX27,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
P2RY6,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
BAMBI,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
YY2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
BMP5,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ALDOB,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CUL3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
IGHMBP2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SH3BP1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CFI,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ZNF460,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GALNT7,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MSR1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PDE6H,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CLCA2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RAB17,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CD59,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PHLDA3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
FOXM1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
DNAJC1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
NDUFA10,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TP53BP1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GYPE,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PDE1B,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
POP7,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SLC38A10,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ADCYAP1R1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
LILRB5,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
LOXL2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PDAP1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PIGZ,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CIR1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MEGF6,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CD36,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MAPKAPK5,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PSMA3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SMUG1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
NDUFS1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
IMMT,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CALHM2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GLE1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SMPDL3A,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ARHGEF16,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MKRN1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
NCOA3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SCAMP4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
KIF15,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
QTRT1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ABCF3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ELK3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
EFNB3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
UTP3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RWDD2A,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ADAMTSL3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MAP9,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GNAZ,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SLC27A3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RBMS1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
BCAR3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ANXA3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CNTFR,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
A1CF,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GUSBP11,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
AGRN,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
FAM131A,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ITPR2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
KDM6B,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
BTN2A2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TARBP2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ATP1B4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
DHX32,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MMP12,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SSTR4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GSDMD,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
KLK3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
HDDC2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TIGD6,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SLCO1B3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PRB3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SGK1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PDK4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TTLL5,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CKMT2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
OSBPL3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RFWD3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GFRA1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MKKS,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TGFB1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TNFSF12,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ASH2L,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
EIF2B3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PCLO,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SEMA4D,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ZNHIT3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ADH5,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
IP6K2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
WRN,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
WAC,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PGAP3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
EPB41L4A,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ZGPAT,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PPP1R10,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
IFI44,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
YY1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
NPBWR2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
LYVE1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SLC30A3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
EEF1D,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GTDC1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
XK,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
C8A,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RPS6,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
NDFIP1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CKLF,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PPCS,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TMEM134,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
LTB4R2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
IFNA10,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TPO,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MLPH,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RNF144A,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CWC25,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ADM2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
NEK2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PFDN1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
IFT52,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GINS1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GNAI1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
LRPPRC,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RBP3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RPL3L,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GPR37L1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GNB2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CA2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
EXTL2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
HSPH1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ZKSCAN5,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RBM12,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PDZD7,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
LAMP3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TUBGCP5,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PDE7B,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
BCL2L10,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MBIP,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CASP4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
EMX2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PFDN5,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
UBAP2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
VPS13A,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SNRPD1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
WDTC1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ADK,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
AANAT,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PLD3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TDRD3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
BCAS1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
HDAC9,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
AKAP4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ELANE,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MAGEA10,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
KLK10,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ATP6AP2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TSPAN4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GMPPB,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PRR14L,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PSMA7,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SLC6A13,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PPP4R1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ACTC1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ARMCX3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
POLG,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
METTL13,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ARHGEF15,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PSORS1C1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
DKFZP434A062,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
NIF3L1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GUSB,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GSK3B,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CEP97,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
IL21R,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RUNX1-IT1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SLC25A22,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PLA1A,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PPP2R1A,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ETAA1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ABCA2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SP2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ZC3H15,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
EXOC2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
UBE2C,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RAD51AP1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SRGAP2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RXRA,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
DROSHA,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PIGR,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ANAPC13,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CSNK1D,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GHR,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
FBXL5,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
KRT7,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
AFF4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
HHLA1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GDI1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TUSC2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TMEM209,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
IST1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
UPF2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GLRX3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
BTN1A1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CLPB,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GAS1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CAPG,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
MYOC,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
CDKN3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PKIA,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RPS4Y1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RABGAP1L,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GPR162,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
RASGRP1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
UCP1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ANGPTL4,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SEZ6L2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
IPO7,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
GSDMB,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PALB2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TSEN2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
KDM3B,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
OAZ2,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
SULT4A1,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TSEN34,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
DENND2D,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
PDLIM3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
TTC3,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
ZNF264,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
FASTKD5,0.000000,0.000000,Source: gse20194,0.913043,0.817460,0.926808
