feature,perm_importance_mean,perm_importance_std,model_name,model_accuracy,model_mcc,model_auc
RGS3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
UTP18,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
INSL4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
POLR2D,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CLDN15,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
AREG,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GOLGA4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SPOCK1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
VPS37B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CWF19L1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SPHK2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SMR3B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RPS6KA6,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RYR1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
KIF2A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DKC1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TNIP2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
IGSF1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MDH2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NUAK1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NAGLU,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TRIM2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SPARC,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CHD1L,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ADAM7,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PFKFB1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MRPS17,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PGGT1B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
BRS3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ACAT1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
BEGAIN,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PPP1R1A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FFAR2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
UBE2D2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
AGAP2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ARMCX4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PLEK2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ATG3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZNF562,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
BLVRA,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
STIM1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PDIA5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SLBP,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CTNNB1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TNS3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
BCL2L13,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GSC2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PARP3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CDC7,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RXRB,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
QKI,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NPAS1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
THNSL1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CPM,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
STRN4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GPR85,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
UBQLN2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZNF804A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TAF7,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TOM1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CDC45,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FST,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TSSK1B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SMAD2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TNFRSF13B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
STAT5B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
BTNL2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TNNC2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
UQCRQ,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HDAC2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MAP2K6,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
LZTS1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PPP1CB,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HS3ST1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PRMT8,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CDH6,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ADAMTSL2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HABP2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PELO,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RRAD,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TRAM1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ATAD2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
KCNH2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RUNDC3A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SPAM1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RPL38,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SET,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HNF4A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CPA3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MSL1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TRIM17,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MRPS11,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ATF5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
KIR2DL4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SLC1A5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ACADM,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NAA60,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CLEC1A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ARHGDIG,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FCN2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RIPK2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PAX5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ATXN2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SIL1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FLI1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
IL11RA,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZNF586,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DUOX2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FAS,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CDKN2B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SLC9A6,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TFIP11,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
LIPE,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GYPB,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FAM8A1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SMAD4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GCKR,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TXNDC15,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
LDHB,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DENND4B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
C1GALT1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
LRRC47,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
AMMECR1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SLC2A1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ATAD2B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DYSF,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HUWE1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PYCR1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CEACAM8,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TNKS2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NPAS3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CCP110,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FBXO28,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ALG6,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZBTB32,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
COX7B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
AIMP1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
C1orf116,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ENGASE,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
BARX2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
VILL,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MFSD1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DDX10,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
EDNRB,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ELAVL4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
LAX1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZNF155,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
BCL10,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TAF11,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
WDR4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PEAK1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HTR1A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CHUK,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NCOA4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PCBP2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
IRX5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
LRRTM4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ARL1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
STX2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZNF500,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ELMO3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
XRCC2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CABP5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MCTS1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
EPN3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SYNGR1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GAD2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ARHGDIB,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CALML4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NTM,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
BNIP3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SERPINB2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SPTBN1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CHAC1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CDH20,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CNOT7,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TGIF2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
BCLAF1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MED7,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TOMM20,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
LRRN2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GSTM4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PIAS3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TOLLIP,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GABRB3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TAB1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DNAJC12,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
LAMA2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
IFNA5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SLC22A13,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
AKR1D1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
KRT85,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TBX6,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SLC8A1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
IFT27,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ATF7,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SPECC1L,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DAO,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FASLG,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SCAF8,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CD81,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HDAC7,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
IFT46,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RSRC2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TMEM208,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
KIF14,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
IBSP,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SLC25A16,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
USP12,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ANAPC5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HEYL,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
KRTAP5-9,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
EREG,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
UPP1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
AVEN,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
INPPL1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CAMK1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ANAPC2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SMC1A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
THOC6,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CHRNA3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PACSIN3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ABCA6,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
COPS5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CTDNEP1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GPX4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ERGIC2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
STARD5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TIMM22,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HTR1F,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SORBS1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NDUFA2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CCT6B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CATSPERG,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FRMPD1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ITPR1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ALX3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RMI1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SULT1A2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
AFP,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DTL,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TBCB,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SGCB,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CTRL,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CAPN2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
EPOR,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CASC3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NUP62CL,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
REG1B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HMG20B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PCGF3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZNF343,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MTMR1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
R3HDM4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GLYAT,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GRWD1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZXDB,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RPS6KA1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZNF257,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PRLR,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PTPN14,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SLC7A11,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
YIPF5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
INTS12,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HIGD1A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NDUFB3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MAPK10,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
AZU1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CHD1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GMEB1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZNF107,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
AOC2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HNRNPUL2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ALDH2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
VLDLR,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MEIS2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
OTUB1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CD8A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
AKR1B1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
AIP,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FGD1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GNL3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SNRNP200,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
IL23A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CSNK1G1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DUSP1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SYNE2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
AMIGO2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RPAP2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ATRNL1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CBLB,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
USP7,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SSR1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SLC20A1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PIR,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GPR15,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TUBB,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZBED4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MED23,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MAPRE1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MMP17,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GGCT,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CHAF1A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RPS19,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ATP1B3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
APOBEC3G,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FIG4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
LINC00339,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PLA2G2D,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ANKMY2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PKIG,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
RFK,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
WNT10B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CCND2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SYNJ2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PTER,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CXCL5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZNF148,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
OR3A1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
AASDHPPT,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DAGLA,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
BLOC1S1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
KIF5A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PHLDA1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
MAPK11,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
UBXN2B,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NR4A2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
LAPTM4A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ITPA,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
AAMP,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PRKDC,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ADAMDEC1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CHRM3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DDX25,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TCEAL1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
DERL1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CD300A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
BHLHE40,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
U2AF2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SFXN3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NTS,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GLRA1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PPP2R2D,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
KPNA1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
KMO,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ZFHX4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
NTF3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FLNC,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
LRRC59,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
C2orf68,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
ME3,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
SSH1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
PHOX2A,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
GTF2A1,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
HOXA5,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
CCRL2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
TFCP2,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
FRMPD4,0.000000,0.000000,Source: gse62944,0.937037,0.822247,0.962487
