metric,iteration,classifier,adjuster,dataset,p_column,c_column,c_value,value
accuracy_score,6,HistGradientBoosting,unadjusted,gse19697_gse20271,meta_source,None,None,1.0
accuracy_score,7,HistGradientBoosting,unadjusted,gse19697_gse20271,meta_source,None,None,1.0
accuracy_score,8,HistGradientBoosting,unadjusted,gse19697_gse20271,meta_source,None,None,1.0
accuracy_score,9,HistGradientBoosting,unadjusted,gse19697_gse20271,meta_source,None,None,1.0
roc_auc_score,0,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.0
roc_auc_score,1,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.0
roc_auc_score,2,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.0
roc_auc_score,3,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.001042
roc_auc_score,4,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.0
roc_auc_score,5,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.0
roc_auc_score,6,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.0
roc_auc_score,7,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.0
roc_auc_score,8,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.0
roc_auc_score,9,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.0
mutual_info_score,0,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.001848
mutual_info_score,1,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.00378
mutual_info_score,2,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.0
mutual_info_score,3,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.003696
mutual_info_score,4,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.001848
mutual_info_score,5,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.0
mutual_info_score,6,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.007525
mutual_info_score,7,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.001848
mutual_info_score,8,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.003739
mutual_info_score,9,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.005671
accuracy_score,0,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.825207
accuracy_score,1,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.818115
accuracy_score,2,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.832151
accuracy_score,3,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.818262
accuracy_score,4,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.825207
accuracy_score,5,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.832151
accuracy_score,6,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.804374
accuracy_score,7,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.825207
accuracy_score,8,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.818262
accuracy_score,9,RandomForest,npn_global,gse19697_gse2990,meta_source,None,None,0.81117
roc_auc_score,0,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.66063
roc_auc_score,1,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.683681
roc_auc_score,2,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.89367
roc_auc_score,3,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.82711
roc_auc_score,4,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.907292
roc_auc_score,5,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.752083
roc_auc_score,6,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.897917
roc_auc_score,7,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.7336
roc_auc_score,8,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.873932
roc_auc_score,9,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.877751
mutual_info_score,0,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.005677
mutual_info_score,1,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.03222
mutual_info_score,2,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.018676
mutual_info_score,3,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.0185
mutual_info_score,4,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.0
mutual_info_score,5,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.0185
mutual_info_score,6,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.0
mutual_info_score,7,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.0
mutual_info_score,8,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.0
mutual_info_score,9,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.0185
accuracy_score,0,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.811318
accuracy_score,1,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.790337
accuracy_score,2,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.839243
accuracy_score,3,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.839096
accuracy_score,4,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.832151
accuracy_score,5,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.839096
accuracy_score,6,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.832151
accuracy_score,7,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.832151
accuracy_score,8,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.832151
accuracy_score,9,HistGradientBoosting,npn_global,gse19697_gse2990,meta_source,None,None,0.839096
roc_auc_score,0,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
roc_auc_score,1,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
roc_auc_score,2,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
roc_auc_score,3,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
roc_auc_score,4,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
roc_auc_score,5,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
roc_auc_score,6,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
roc_auc_score,7,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
roc_auc_score,8,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
roc_auc_score,9,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
mutual_info_score,0,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,0.652745
mutual_info_score,1,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,0.652745
mutual_info_score,2,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,0.652745
mutual_info_score,3,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,0.652745
mutual_info_score,4,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,0.652745
mutual_info_score,5,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,0.652745
mutual_info_score,6,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,0.652745
mutual_info_score,7,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,0.652745
mutual_info_score,8,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,0.652745
mutual_info_score,9,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,0.652745
accuracy_score,0,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
accuracy_score,1,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
accuracy_score,2,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
accuracy_score,3,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
accuracy_score,4,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
accuracy_score,5,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
accuracy_score,6,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
accuracy_score,7,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
accuracy_score,8,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
accuracy_score,9,RandomForest,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
roc_auc_score,0,HistGradientBoosting,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
roc_auc_score,1,HistGradientBoosting,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
roc_auc_score,2,HistGradientBoosting,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
roc_auc_score,3,HistGradientBoosting,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
roc_auc_score,4,HistGradientBoosting,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
roc_auc_score,5,HistGradientBoosting,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
roc_auc_score,6,HistGradientBoosting,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
roc_auc_score,7,HistGradientBoosting,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
roc_auc_score,8,HistGradientBoosting,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
roc_auc_score,9,HistGradientBoosting,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
mutual_info_score,0,HistGradientBoosting,unadjusted,gse19697_gse2990,meta_source,None,None,0.652745
mutual_info_score,1,HistGradientBoosting,unadjusted,gse19697_gse2990,meta_source,None,None,0.652745
mutual_info_score,2,HistGradientBoosting,unadjusted,gse19697_gse2990,meta_source,None,None,0.652745
mutual_info_score,3,HistGradientBoosting,unadjusted,gse19697_gse2990,meta_source,None,None,0.652745
mutual_info_score,4,HistGradientBoosting,unadjusted,gse19697_gse2990,meta_source,None,None,0.652745
mutual_info_score,5,HistGradientBoosting,unadjusted,gse19697_gse2990,meta_source,None,None,0.652745
mutual_info_score,6,HistGradientBoosting,unadjusted,gse19697_gse2990,meta_source,None,None,0.652745
mutual_info_score,7,HistGradientBoosting,unadjusted,gse19697_gse2990,meta_source,None,None,0.652745
mutual_info_score,8,HistGradientBoosting,unadjusted,gse19697_gse2990,meta_source,None,None,0.652745
mutual_info_score,9,HistGradientBoosting,unadjusted,gse19697_gse2990,meta_source,None,None,0.652745
accuracy_score,0,HistGradientBoosting,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
accuracy_score,1,HistGradientBoosting,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
accuracy_score,2,HistGradientBoosting,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
accuracy_score,3,HistGradientBoosting,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
accuracy_score,4,HistGradientBoosting,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
accuracy_score,5,HistGradientBoosting,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
accuracy_score,6,HistGradientBoosting,unadjusted,gse19697_gse2990,meta_source,None,None,1.0
