metric,iteration,classifier,adjuster,dataset,p_column,c_column,c_value,value
roc_auc_score,6,HistGradientBoosting,combat_target,gse20194,meta_er_status,None,None,0.952651
roc_auc_score,7,HistGradientBoosting,combat_target,gse20194,meta_er_status,None,None,0.929303
roc_auc_score,8,HistGradientBoosting,combat_target,gse20194,meta_er_status,None,None,0.947742
roc_auc_score,9,HistGradientBoosting,combat_target,gse20194,meta_er_status,None,None,0.934998
mutual_info_score,0,HistGradientBoosting,combat_target,gse20194,meta_er_status,None,None,0.518201
mutual_info_score,1,HistGradientBoosting,combat_target,gse20194,meta_er_status,None,None,0.530676
mutual_info_score,2,HistGradientBoosting,combat_target,gse20194,meta_er_status,None,None,0.532246
mutual_info_score,3,HistGradientBoosting,combat_target,gse20194,meta_er_status,None,None,0.501393
mutual_info_score,4,HistGradientBoosting,combat_target,gse20194,meta_er_status,None,None,0.560094
mutual_info_score,5,HistGradientBoosting,combat_target,gse20194,meta_er_status,None,None,0.551712
mutual_info_score,6,HistGradientBoosting,combat_target,gse20194,meta_er_status,None,None,0.529893
mutual_info_score,7,HistGradientBoosting,combat_target,gse20194,meta_er_status,None,None,0.510648
mutual_info_score,8,HistGradientBoosting,combat_target,gse20194,meta_er_status,None,None,0.568311
mutual_info_score,9,HistGradientBoosting,combat_target,gse20194,meta_er_status,None,None,0.594847
accuracy_score,0,HistGradientBoosting,combat_target,gse20194,meta_er_status,None,None,0.903509
accuracy_score,1,HistGradientBoosting,combat_target,gse20194,meta_er_status,None,None,0.903509
accuracy_score,2,HistGradientBoosting,combat_target,gse20194,meta_er_status,None,None,0.903509
accuracy_score,3,HistGradientBoosting,combat_target,gse20194,meta_er_status,None,None,0.899123
accuracy_score,4,HistGradientBoosting,combat_target,gse20194,meta_er_status,None,None,0.916667
accuracy_score,5,HistGradientBoosting,combat_target,gse20194,meta_er_status,None,None,0.912281
accuracy_score,6,HistGradientBoosting,combat_target,gse20194,meta_er_status,None,None,0.903509
accuracy_score,7,HistGradientBoosting,combat_target,gse20194,meta_er_status,None,None,0.899123
accuracy_score,8,HistGradientBoosting,combat_target,gse20194,meta_er_status,None,None,0.916667
accuracy_score,9,HistGradientBoosting,combat_target,gse20194,meta_er_status,None,None,0.921053
roc_auc_score,0,RandomForest,npn,gse20194,meta_er_status,None,None,0.948
roc_auc_score,1,RandomForest,npn,gse20194,meta_er_status,None,None,0.943755
roc_auc_score,2,RandomForest,npn,gse20194,meta_er_status,None,None,0.947973
roc_auc_score,3,RandomForest,npn,gse20194,meta_er_status,None,None,0.944278
roc_auc_score,4,RandomForest,npn,gse20194,meta_er_status,None,None,0.956173
roc_auc_score,5,RandomForest,npn,gse20194,meta_er_status,None,None,0.951107
roc_auc_score,6,RandomForest,npn,gse20194,meta_er_status,None,None,0.952949
roc_auc_score,7,RandomForest,npn,gse20194,meta_er_status,None,None,0.940873
roc_auc_score,8,RandomForest,npn,gse20194,meta_er_status,None,None,0.949428
roc_auc_score,9,RandomForest,npn,gse20194,meta_er_status,None,None,0.948031
mutual_info_score,0,RandomForest,npn,gse20194,meta_er_status,None,None,0.455643
mutual_info_score,1,RandomForest,npn,gse20194,meta_er_status,None,None,0.490985
mutual_info_score,2,RandomForest,npn,gse20194,meta_er_status,None,None,0.437906
mutual_info_score,3,RandomForest,npn,gse20194,meta_er_status,None,None,0.504049
mutual_info_score,4,RandomForest,npn,gse20194,meta_er_status,None,None,0.503251
mutual_info_score,5,RandomForest,npn,gse20194,meta_er_status,None,None,0.45965
mutual_info_score,6,RandomForest,npn,gse20194,meta_er_status,None,None,0.460484
mutual_info_score,7,RandomForest,npn,gse20194,meta_er_status,None,None,0.486194
mutual_info_score,8,RandomForest,npn,gse20194,meta_er_status,None,None,0.461762
mutual_info_score,9,RandomForest,npn,gse20194,meta_er_status,None,None,0.460111
accuracy_score,0,RandomForest,npn,gse20194,meta_er_status,None,None,0.885965
accuracy_score,1,RandomForest,npn,gse20194,meta_er_status,None,None,0.890351
accuracy_score,2,RandomForest,npn,gse20194,meta_er_status,None,None,0.877193
accuracy_score,3,RandomForest,npn,gse20194,meta_er_status,None,None,0.899123
accuracy_score,4,RandomForest,npn,gse20194,meta_er_status,None,None,0.894737
accuracy_score,5,RandomForest,npn,gse20194,meta_er_status,None,None,0.885965
accuracy_score,6,RandomForest,npn,gse20194,meta_er_status,None,None,0.881579
accuracy_score,7,RandomForest,npn,gse20194,meta_er_status,None,None,0.885965
accuracy_score,8,RandomForest,npn,gse20194,meta_er_status,None,None,0.881579
accuracy_score,9,RandomForest,npn,gse20194,meta_er_status,None,None,0.881579
roc_auc_score,0,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.958726
roc_auc_score,1,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.948331
roc_auc_score,2,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.949753
roc_auc_score,3,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.942902
roc_auc_score,4,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.947697
roc_auc_score,5,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.944131
roc_auc_score,6,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.95772
roc_auc_score,7,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.949608
roc_auc_score,8,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.952847
roc_auc_score,9,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.952661
mutual_info_score,0,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.53086
mutual_info_score,1,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.527406
mutual_info_score,2,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.515751
mutual_info_score,3,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.544031
mutual_info_score,4,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.531794
mutual_info_score,5,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.562604
mutual_info_score,6,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.512452
mutual_info_score,7,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.507814
mutual_info_score,8,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.553878
mutual_info_score,9,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.584571
accuracy_score,0,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.907895
accuracy_score,1,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.907895
accuracy_score,2,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.899123
accuracy_score,3,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.912281
accuracy_score,4,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.903509
accuracy_score,5,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.916667
accuracy_score,6,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.899123
accuracy_score,7,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.899123
accuracy_score,8,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.912281
accuracy_score,9,HistGradientBoosting,npn,gse20194,meta_er_status,None,None,0.912281
roc_auc_score,0,RandomForest,limma,gse20194,meta_er_status,None,None,0.942896
roc_auc_score,1,RandomForest,limma,gse20194,meta_er_status,None,None,0.945225
roc_auc_score,2,RandomForest,limma,gse20194,meta_er_status,None,None,0.953915
roc_auc_score,3,RandomForest,limma,gse20194,meta_er_status,None,None,0.952635
roc_auc_score,4,RandomForest,limma,gse20194,meta_er_status,None,None,0.955204
roc_auc_score,5,RandomForest,limma,gse20194,meta_er_status,None,None,0.951613
roc_auc_score,6,RandomForest,limma,gse20194,meta_er_status,None,None,0.952327
roc_auc_score,7,RandomForest,limma,gse20194,meta_er_status,None,None,0.937824
roc_auc_score,8,RandomForest,limma,gse20194,meta_er_status,None,None,0.94919
roc_auc_score,9,RandomForest,limma,gse20194,meta_er_status,None,None,0.952295
mutual_info_score,0,RandomForest,limma,gse20194,meta_er_status,None,None,0.443551
mutual_info_score,1,RandomForest,limma,gse20194,meta_er_status,None,None,0.447687
mutual_info_score,2,RandomForest,limma,gse20194,meta_er_status,None,None,0.474314
mutual_info_score,3,RandomForest,limma,gse20194,meta_er_status,None,None,0.515592
mutual_info_score,4,RandomForest,limma,gse20194,meta_er_status,None,None,0.512174
mutual_info_score,5,RandomForest,limma,gse20194,meta_er_status,None,None,0.488377
mutual_info_score,6,RandomForest,limma,gse20194,meta_er_status,None,None,0.44798
mutual_info_score,7,RandomForest,limma,gse20194,meta_er_status,None,None,0.462573
mutual_info_score,8,RandomForest,limma,gse20194,meta_er_status,None,None,0.464604
mutual_info_score,9,RandomForest,limma,gse20194,meta_er_status,None,None,0.474806
accuracy_score,0,RandomForest,limma,gse20194,meta_er_status,None,None,0.881579
accuracy_score,1,RandomForest,limma,gse20194,meta_er_status,None,None,0.877193
accuracy_score,2,RandomForest,limma,gse20194,meta_er_status,None,None,0.890351
accuracy_score,3,RandomForest,limma,gse20194,meta_er_status,None,None,0.903509
accuracy_score,4,RandomForest,limma,gse20194,meta_er_status,None,None,0.899123
accuracy_score,5,RandomForest,limma,gse20194,meta_er_status,None,None,0.894737
accuracy_score,6,RandomForest,limma,gse20194,meta_er_status,None,None,0.881579
accuracy_score,7,RandomForest,limma,gse20194,meta_er_status,None,None,0.881579
accuracy_score,8,RandomForest,limma,gse20194,meta_er_status,None,None,0.885965
accuracy_score,9,RandomForest,limma,gse20194,meta_er_status,None,None,0.885965
roc_auc_score,0,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.941987
roc_auc_score,1,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.945909
roc_auc_score,2,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.948865
roc_auc_score,3,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.949201
roc_auc_score,4,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.94119
roc_auc_score,5,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.939026
roc_auc_score,6,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.957234
roc_auc_score,7,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.936006
roc_auc_score,8,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.953789
roc_auc_score,9,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.944218
mutual_info_score,0,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.522609
mutual_info_score,1,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.546739
mutual_info_score,2,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.555232
mutual_info_score,3,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.514925
mutual_info_score,4,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.545774
mutual_info_score,5,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.56335
mutual_info_score,6,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.565336
mutual_info_score,7,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.485261
mutual_info_score,8,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.56821
mutual_info_score,9,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.556741
accuracy_score,0,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.903509
accuracy_score,1,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.907895
accuracy_score,2,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.912281
accuracy_score,3,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.903509
accuracy_score,4,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.903509
accuracy_score,5,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.916667
accuracy_score,6,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.916667
accuracy_score,7,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.890351
accuracy_score,8,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.916667
accuracy_score,9,HistGradientBoosting,limma,gse20194,meta_er_status,None,None,0.907895
roc_auc_score,0,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.943888
roc_auc_score,1,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.948725
roc_auc_score,2,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.948947
roc_auc_score,3,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.951432
roc_auc_score,4,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.957989
roc_auc_score,5,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.951458
roc_auc_score,6,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.951617
roc_auc_score,7,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.936124
roc_auc_score,8,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.952552
roc_auc_score,9,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.947449
mutual_info_score,0,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.442228
mutual_info_score,1,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.448513
mutual_info_score,2,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.473676
mutual_info_score,3,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.517697
mutual_info_score,4,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.518022
mutual_info_score,5,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.461205
mutual_info_score,6,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.467164
mutual_info_score,7,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.43777
mutual_info_score,8,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.507605
mutual_info_score,9,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.449384
accuracy_score,0,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.881579
accuracy_score,1,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.877193
accuracy_score,2,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.890351
accuracy_score,3,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.903509
accuracy_score,4,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.899123
accuracy_score,5,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.885965
accuracy_score,6,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.881579
accuracy_score,7,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.872807
accuracy_score,8,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.899123
accuracy_score,9,RandomForest,limma_target,gse20194,meta_er_status,None,None,0.877193
roc_auc_score,0,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.941788
roc_auc_score,1,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.945692
roc_auc_score,2,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.948618
roc_auc_score,3,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.941432
roc_auc_score,4,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.940695
roc_auc_score,5,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.947978
roc_auc_score,6,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.95263
roc_auc_score,7,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.933835
roc_auc_score,8,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.946543
roc_auc_score,9,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.947392
mutual_info_score,0,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.513704
mutual_info_score,1,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.502632
mutual_info_score,2,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.550333
mutual_info_score,3,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.483447
mutual_info_score,4,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.507063
mutual_info_score,5,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.594678
mutual_info_score,6,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.548956
mutual_info_score,7,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.484023
mutual_info_score,8,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.502789
mutual_info_score,9,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.532594
accuracy_score,0,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.903509
accuracy_score,1,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.894737
accuracy_score,2,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.912281
accuracy_score,3,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.894737
accuracy_score,4,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.899123
accuracy_score,5,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.921053
accuracy_score,6,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.912281
accuracy_score,7,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.890351
accuracy_score,8,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.894737
accuracy_score,9,HistGradientBoosting,limma_target,gse20194,meta_er_status,None,None,0.903509
roc_auc_score,0,RandomForest,unadjusted,gse20194,meta_er_status,None,None,0.940547
roc_auc_score,1,RandomForest,unadjusted,gse20194,meta_er_status,None,None,0.945182
roc_auc_score,2,RandomForest,unadjusted,gse20194,meta_er_status,None,None,0.941524
roc_auc_score,3,RandomForest,unadjusted,gse20194,meta_er_status,None,None,0.943784
roc_auc_score,4,RandomForest,unadjusted,gse20194,meta_er_status,None,None,0.949638
roc_auc_score,5,RandomForest,unadjusted,gse20194,meta_er_status,None,None,0.947539
roc_auc_score,6,RandomForest,unadjusted,gse20194,meta_er_status,None,None,0.941294
roc_auc_score,7,RandomForest,unadjusted,gse20194,meta_er_status,None,None,0.933637
roc_auc_score,8,RandomForest,unadjusted,gse20194,meta_er_status,None,None,0.948456
roc_auc_score,9,RandomForest,unadjusted,gse20194,meta_er_status,None,None,0.94513
mutual_info_score,0,RandomForest,unadjusted,gse20194,meta_er_status,None,None,0.442228
mutual_info_score,1,RandomForest,unadjusted,gse20194,meta_er_status,None,None,0.464333
mutual_info_score,2,RandomForest,unadjusted,gse20194,meta_er_status,None,None,0.478223
mutual_info_score,3,RandomForest,unadjusted,gse20194,meta_er_status,None,None,0.486431
mutual_info_score,4,RandomForest,unadjusted,gse20194,meta_er_status,None,None,0.430428
mutual_info_score,5,RandomForest,unadjusted,gse20194,meta_er_status,None,None,0.499595
mutual_info_score,6,RandomForest,unadjusted,gse20194,meta_er_status,None,None,0.437354
mutual_info_score,7,RandomForest,unadjusted,gse20194,meta_er_status,None,None,0.43344
mutual_info_score,8,RandomForest,unadjusted,gse20194,meta_er_status,None,None,0.473191
mutual_info_score,9,RandomForest,unadjusted,gse20194,meta_er_status,None,None,0.474806
accuracy_score,0,RandomForest,unadjusted,gse20194,meta_er_status,None,None,0.881579
accuracy_score,1,RandomForest,unadjusted,gse20194,meta_er_status,None,None,0.881579
accuracy_score,2,RandomForest,unadjusted,gse20194,meta_er_status,None,None,0.890351
accuracy_score,3,RandomForest,unadjusted,gse20194,meta_er_status,None,None,0.894737
accuracy_score,4,RandomForest,unadjusted,gse20194,meta_er_status,None,None,0.868421
accuracy_score,5,RandomForest,unadjusted,gse20194,meta_er_status,None,None,0.894737
accuracy_score,6,RandomForest,unadjusted,gse20194,meta_er_status,None,None,0.877193
