minibatch_size	ds_layers	ae_layers	code_size	scaling	loss_weight	minibatch_iterations	learning_rate	batch_value	batch_unadjusted_value	batch_score	class_value	class_unadjusted_value	class_score	batch_rank	class_rank	combined_rank
50	10	10	20	sigmoid	1	10000	0.001	0.7078525641025641	0.9387820512820513	0.23092948717948714	0.5201388888888889	0.7076388888888889	-0.1875	0.5838218053927315	0.37924970691676435	0.481535756154748
50	20	5	10	linear	2	1000	0.001	0.882371794871795	0.9387820512820513	0.05641025641025632	0.6266203703703704	0.7076388888888889	-0.08101851851851849	0.2555685814771395	0.7033997655334114	0.4794841735052755
50	20	10	50	linear	2	1000	1e-4	0.8011217948717949	0.9387820512820513	0.13766025641025637	0.6025462962962963	0.7076388888888889	-0.10509259259259263	0.305978898007034	0.6506447831184057	0.4783118405627198
100	10	5	20	sigmoid	2	10000	1e-4	0.7549679487179487	0.9387820512820513	0.18381410256410258	0.5574074074074074	0.7076388888888889	-0.15023148148148158	0.42790152403282533	0.5287221570926143	0.4783118405627198
100	5	10	10	sigmoid	1	10000	0.001	0.725801282051282	0.9387820512820513	0.21298076923076925	0.5333333333333333	0.7076388888888889	-0.1743055555555556	0.5252051582649473	0.42672919109026963	0.47596717467760846
100	10	10	10	sigmoid	1	1000	0.001	0.6738782051282052	0.9387820512820513	0.2649038461538461	0.4965277777777778	0.7076388888888889	-0.21111111111111114	0.690504103165299	0.26143024618991795	0.47596717467760846
100	10	10	50	sigmoid	1	10000	0.001	0.7908653846153846	0.9387820512820513	0.1479166666666667	0.5914351851851852	0.7076388888888889	-0.1162037037037037	0.324736225087925	0.6260257913247362	0.4753810082063306
100	5	2	10	linear	1	1000	0.001	0.8346153846153845	0.9387820512820513	0.10416666666666674	0.6085648148148148	0.7076388888888889	-0.09907407407407409	0.27667057444314186	0.6688159437280188	0.47274325908558035
50	20	2	10	linear	2	1000	0.001	0.8017628205128206	0.9387820512820513	0.13701923076923073	0.5993055555555556	0.7076388888888889	-0.10833333333333328	0.3048065650644783	0.6400937866354045	0.4724501758499414
100	20	5	20	sigmoid	1	1000	1e-4	0.553525641025641	0.9387820512820513	0.38525641025641033	0.42824074074074076	0.7076388888888889	-0.2793981481481482	0.9120750293083235	0.032825322391559206	0.47245017584994137
50	5	5	50	sigmoid	2	1000	1e-4	0.555448717948718	0.9387820512820513	0.3833333333333333	0.43171296296296297	0.7076388888888889	-0.27592592592592596	0.9038686987104337	0.04044548651817116	0.47215709261430244
50	20	10	50	sigmoid	1	1000	1e-4	0.5456730769230769	0.9387820512820513	0.3931089743589744	0.40972222222222227	0.7076388888888889	-0.29791666666666666	0.9214536928487691	0.021101992966002344	0.4712778429073857
50	10	5	20	sigmoid	1	1000	1e-4	0.6233974358974359	0.9387820512820513	0.3153846153846154	0.46736111111111106	0.7076388888888889	-0.24027777777777787	0.7977725674091442	0.14419695193434937	0.47098475967174674
100	5	5	10	sigmoid	2	10000	0.001	0.7065705128205129	0.9387820512820513	0.2322115384615384	0.513425925925926	0.7076388888888889	-0.19421296296296298	0.5885111371629543	0.3505275498241501	0.4695193434935522
100	5	10	50	sigmoid	2	1000	0.001	0.6482371794871795	0.9387820512820513	0.29054487179487176	0.47800925925925924	0.7076388888888889	-0.22962962962962968	0.7526377491207503	0.18522860492379836	0.46893317702227433
100	10	2	10	linear	1	1000	0.001	0.7365384615384615	0.9387820512820513	0.2022435897435898	0.5372685185185185	0.7076388888888889	-0.1703703703703704	0.4935521688159437	0.44431418522860494	0.46893317702227433
50	20	2	20	sigmoid	1	1000	0.001	0.5403846153846154	0.9387820512820513	0.3983974358974359	0.3164351851851852	0.7076388888888889	-0.3912037037037037	0.9261430246189918	0.0023446658851113715	0.4642438452520516
100	10	2	10	sigmoid	1	10000	1e-4	0.7794871794871795	0.9387820512820513	0.15929487179487178	0.5694444444444444	0.7076388888888889	-0.1381944444444445	0.3593200468933177	0.5668229777256741	0.46307151230949595
100	10	5	20	sigmoid	1	1000	1e-4	0.6290064102564102	0.9387820512820513	0.30977564102564104	0.46597222222222223	0.7076388888888889	-0.2416666666666667	0.7878077373974208	0.13716295427901523	0.46248534583821804
100	5	2	20	sigmoid	2	10000	1e-4	0.6995192307692308	0.9387820512820513	0.23926282051282044	0.505787037037037	0.7076388888888889	-0.20185185185185195	0.6131301289566237	0.3094958968347011	0.4613130128956624
100	10	10	50	sigmoid	2	1000	1e-4	0.5693910256410256	0.9387820512820513	0.36939102564102566	0.43125	0.7076388888888889	-0.2763888888888889	0.8815943728018757	0.038686987104337635	0.46014067995310665
50	20	5	20	sigmoid	1	10000	1e-4	0.7693910256410257	0.9387820512820513	0.1693910256410256	0.5585648148148149	0.7076388888888889	-0.14907407407407403	0.3874560375146542	0.5322391559202814	0.4598475967174678
100	10	2	10	sigmoid	2	1000	1e-4	0.6125	0.9387820512820513	0.32628205128205123	0.45578703703703705	0.7076388888888889	-0.2518518518518519	0.8159437280187574	0.10082063305978899	0.45838218053927315
50	20	10	20	sigmoid	1	1000	1e-4	0.5540064102564102	0.9387820512820513	0.3847756410256411	0.35810185185185184	0.7076388888888889	-0.3495370370370371	0.9097303634232122	0.004689331770222743	0.4572098475967175
100	5	5	10	sigmoid	2	1000	1e-4	0.6850961538461539	0.9387820512820513	0.2536858974358974	0.49560185185185185	0.7076388888888889	-0.21203703703703708	0.6570926143024619	0.2567409144196952	0.45691676436107853
50	10	2	10	sigmoid	2	1000	0.001	0.6642628205128206	0.9387820512820513	0.2745192307692307	0.48148148148148145	0.7076388888888889	-0.22615740740740747	0.7104337631887456	0.20164126611957797	0.4560375146541618
100	20	10	10	sigmoid	1	10000	0.001	0.7447115384615384	0.9387820512820513	0.1940705128205129	0.5349537037037038	0.7076388888888889	-0.17268518518518516	0.46893317702227433	0.4372801875732708	0.45310668229777257
50	20	2	10	linear	2	1000	1e-4	0.8334935897435898	0.9387820512820513	0.1052884615384615	0.5914351851851852	0.7076388888888889	-0.1162037037037037	0.27784290738569756	0.6260257913247362	0.4519343493552169
100	10	10	20	sigmoid	1	1000	0.001	0.6496794871794871	0.9387820512820513	0.2891025641025642	0.47152777777777777	0.7076388888888889	-0.23611111111111116	0.7467760844079718	0.1559202813599062	0.451348182883939
50	20	10	20	linear	2	10000	1e-4	0.9137820512820513	0.9387820512820513	0.025000000000000022	0.6168981481481483	0.7076388888888889	-0.09074074074074068	0.21219226260257915	0.6881594372801876	0.4501758499413834
100	5	2	20	sigmoid	2	1000	1e-4	0.622275641025641	0.9387820512820513	0.31650641025641024	0.4553240740740741	0.7076388888888889	-0.2523148148148148	0.8007033997655334	0.09964830011723329	0.4501758499413833
100	20	5	10	sigmoid	2	10000	0.001	0.811698717948718	0.9387820512820513	0.12708333333333333	0.5821759259259259	0.7076388888888889	-0.125462962962963	0.29308323563892147	0.6037514654161782	0.44841735052754983
50	10	5	20	sigmoid	1	1000	0.001	0.6221153846153845	0.9387820512820513	0.31666666666666676	0.4527777777777778	0.7076388888888889	-0.25486111111111115	0.8018757327080891	0.0914419695193435	0.4466588511137163
100	20	10	10	sigmoid	2	1000	0.001	0.6298076923076923	0.9387820512820513	0.308974358974359	0.45810185185185187	0.7076388888888889	-0.24953703703703706	0.7854630715123095	0.10550996483001172	0.44548651817116064
50	20	5	20	sigmoid	2	10000	0.001	0.7415064102564103	0.9387820512820513	0.197275641025641	0.5293981481481481	0.7076388888888889	-0.1782407407407408	0.47772567409144195	0.41031652989449	0.44402110199296596
50	20	2	50	sigmoid	1	10000	1e-4	0.6884615384615385	0.9387820512820513	0.2503205128205128	0.49282407407407414	0.7076388888888889	-0.2148148148148148	0.645369284876905	0.24150058616647127	0.44343493552168817
100	20	5	10	sigmoid	2	10000	1e-4	0.7528846153846154	0.9387820512820513	0.1858974358974359	0.5381944444444444	0.7076388888888889	-0.1694444444444445	0.4372801875732708	0.44958968347010553	0.44343493552168817
50	10	2	20	sigmoid	1	1000	0.001	0.6165064102564103	0.9387820512820513	0.322275641025641	0.4458333333333333	0.7076388888888889	-0.2618055555555556	0.8112543962485346	0.0738569753810082	0.4425556858147714
100	10	5	20	sigmoid	1	10000	1e-4	0.7437499999999999	0.9387820512820513	0.19503205128205137	0.5298611111111111	0.7076388888888889	-0.1777777777777778	0.47245017584994137	0.4126611957796014	0.4425556858147714
100	20	5	50	sigmoid	2	10000	1e-4	0.7142628205128205	0.9387820512820513	0.22451923076923075	0.5092592592592592	0.7076388888888889	-0.19837962962962974	0.5550996483001173	0.32825322391559203	0.4416764361078547
100	5	5	10	linear	1	1000	1e-4	0.8091346153846154	0.9387820512820513	0.12964743589743588	0.5752314814814815	0.7076388888888889	-0.13240740740740742	0.29484173505275496	0.5814771395076201	0.4381594372801876
100	5	2	10	sigmoid	1	1000	1e-4	0.6094551282051283	0.9387820512820513	0.329326923076923	0.43356481481481485	0.7076388888888889	-0.2740740740740741	0.8264947245017585	0.04689331770222743	0.43669402110199296
100	10	5	50	sigmoid	1	1000	1e-4	0.5955128205128205	0.9387820512820513	0.34326923076923077	0.4125	0.7076388888888889	-0.29513888888888895	0.8464243845252052	0.0246189917936694	0.4355216881594373
100	5	2	10	sigmoid	1	10000	0.001	0.7701923076923077	0.9387820512820513	0.16858974358974355	0.5479166666666667	0.7076388888888889	-0.1597222222222222	0.38569753810082064	0.48534583821805394	0.43552168815943726
50	5	10	50	sigmoid	2	10000	0.001	0.6112179487179487	0.9387820512820513	0.3275641025641026	0.43333333333333335	0.7076388888888889	-0.2743055555555556	0.82063305978898	0.04572098475967175	0.4331770222743259
50	20	2	20	sigmoid	1	10000	0.001	0.7171474358974359	0.9387820512820513	0.22163461538461537	0.5074074074074075	0.7076388888888889	-0.2002314814814814	0.5451348182883939	0.32004689331770225	0.4325908558030481
50	5	5	10	sigmoid	2	1000	1e-4	0.5948717948717949	0.9387820512820513	0.3439102564102564	0.40324074074074073	0.7076388888888889	-0.3043981481481482	0.8487690504103166	0.012895662368112544	0.4308323563892146
50	5	5	50	linear	2	1000	0.001	0.8040064102564103	0.9387820512820513	0.134775641025641	0.5664351851851852	0.7076388888888889	-0.14120370370370372	0.30246189917936694	0.5556858147713951	0.42907385697538103
100	5	2	10	sigmoid	2	10000	1e-4	0.7871794871794872	0.9387820512820513	0.15160256410256412	0.5560185185185185	0.7076388888888889	-0.15162037037037046	0.3364595545134818	0.5199296600234466	0.42819460726846426
50	20	10	10	sigmoid	1	1000	1e-4	0.5935897435897436	0.9387820512820513	0.3451923076923077	0.35138888888888886	0.7076388888888889	-0.35625000000000007	0.8511137162954279	0.0035169988276670576	0.4273153575615475
50	5	10	20	sigmoid	1	1000	0.001	0.6317307692307692	0.9387820512820513	0.30705128205128207	0.44282407407407415	0.7076388888888889	-0.2648148148148148	0.7831184056271981	0.06565064478311841	0.4243845252051583
100	20	10	50	linear	2	1000	1e-4	0.7876602564102564	0.9387820512820513	0.1511217948717949	0.5537037037037037	0.7076388888888889	-0.15393518518518523	0.33528722157092616	0.511137162954279	0.4232121922626026
100	20	5	20	sigmoid	2	10000	1e-4	0.8001602564102565	0.9387820512820513	0.13862179487179482	0.5601851851851852	0.7076388888888889	-0.1474537037037037	0.3083235638921454	0.5363423212192263	0.4223329425556859
50	5	10	50	sigmoid	2	10000	1e-4	0.6846153846153846	0.9387820512820513	0.25416666666666665	0.4775462962962963	0.7076388888888889	-0.23009259259259263	0.6600234466588512	0.17936694021101993	0.41969519343493555
50	5	5	20	sigmoid	1	1000	0.001	0.6110576923076922	0.9387820512820513	0.32772435897435903	0.38634259259259257	0.7076388888888889	-0.32129629629629636	0.8229777256740914	0.010550996483001172	0.4167643610785463
50	20	5	10	sigmoid	1	10000	0.001	0.7512820512820513	0.9387820512820513	0.1875	0.5224537037037037	0.7076388888888889	-0.18518518518518523	0.44314185228604924	0.3862837045720985	0.41471277842907384
100	5	5	10	sigmoid	2	1000	0.001	0.7043269230769231	0.9387820512820513	0.23445512820512815	0.4900462962962963	0.7076388888888889	-0.21759259259259262	0.5955451348182884	0.22860492379835873	0.41207502930832357
100	20	10	50	sigmoid	1	10000	0.001	0.729326923076923	0.9387820512820513	0.20945512820512824	0.5025462962962963	0.7076388888888889	-0.2050925925925926	0.5181711606096131	0.2977725674091442	0.4079718640093787
50	5	2	10	linear	2	1000	0.001	0.7546474358974359	0.9387820512820513	0.1841346153846154	0.5206018518518519	0.7076388888888889	-0.187037037037037	0.43024618991793667	0.3810082063305979	0.4056271981242673
50	10	5	10	sigmoid	1	10000	0.001	0.7852564102564102	0.9387820512820513	0.15352564102564104	0.544212962962963	0.7076388888888889	-0.16342592592592597	0.34114888628370454	0.4695193434935522	0.40533411488862836
100	20	5	50	sigmoid	2	10000	0.001	0.7525641025641026	0.9387820512820513	0.18621794871794872	0.5168981481481482	0.7076388888888889	-0.19074074074074077	0.4396248534583822	0.3634232121922626	0.4015240328253224
100	10	10	20	sigmoid	1	10000	1e-4	0.7546474358974359	0.9387820512820513	0.1841346153846154	0.51875	0.7076388888888889	-0.18888888888888888	0.43024618991793667	0.37221570926143027	0.40123094958968347
100	5	2	10	sigmoid	2	10000	0.001	0.7788461538461539	0.9387820512820513	0.15993589743589742	0.5363425925925925	0.7076388888888889	-0.1712962962962964	0.3616647127784291	0.4396248534583822	0.4006447831184057
100	20	5	20	sigmoid	1	1000	0.001	0.6408653846153847	0.9387820512820513	0.2979166666666666	0.4273148148148148	0.7076388888888889	-0.2803240740740741	0.7690504103165299	0.031652989449003514	0.4003516998827667
50	5	5	10	sigmoid	1	10000	0.001	0.8283653846153846	0.9387820512820513	0.11041666666666672	0.5560185185185185	0.7076388888888889	-0.15162037037037046	0.2801875732708089	0.5199296600234466	0.4000586166471278
50	20	10	50	linear	2	10000	0.001	0.9086538461538463	0.9387820512820513	0.03012820512820502	0.5715277777777777	0.7076388888888889	-0.13611111111111118	0.22626025791324736	0.5720984759671747	0.399179366940211
50	10	10	10	sigmoid	1	1000	1e-4	0.669551282051282	0.9387820512820513	0.2692307692307693	0.4543981481481482	0.7076388888888889	-0.2532407407407407	0.6987104337631888	0.09730363423212192	0.39800703399765536
100	10	10	20	sigmoid	2	10000	1e-4	0.7987179487179488	0.9387820512820513	0.1400641025641025	0.5474537037037037	0.7076388888888889	-0.1601851851851852	0.31242672919109027	0.48007033997655335	0.3962485345838218
100	5	2	50	sigmoid	1	10000	1e-4	0.7657051282051283	0.9387820512820513	0.17307692307692302	0.5268518518518519	0.7076388888888889	-0.18078703703703702	0.39155920281359907	0.4003516998827667	0.3959554513481829
50	5	2	50	sigmoid	1	1000	1e-4	0.6996794871794871	0.9387820512820513	0.23910256410256414	0.47500000000000003	0.7076388888888889	-0.2326388888888889	0.611957796014068	0.16881594372801875	0.3903868698710434
100	10	10	50	sigmoid	1	10000	1e-4	0.766025641025641	0.9387820512820513	0.1727564102564103	0.5215277777777777	0.7076388888888889	-0.18611111111111123	0.3903868698710434	0.38335287221570924	0.38686987104337633
100	5	5	20	sigmoid	2	1000	0.001	0.6990384615384615	0.9387820512820513	0.23974358974358978	0.469212962962963	0.7076388888888889	-0.23842592592592593	0.6154747948417351	0.15240328253223914	0.3839390386869871
50	20	2	20	linear	1	10000	0.001	0.9278846153846154	0.9387820512820513	0.010897435897435859	0.5930555555555556	0.7076388888888889	-0.11458333333333337	0.134232121922626	0.6283704572098476	0.3813012895662368
50	10	5	20	sigmoid	1	10000	0.001	0.7147435897435898	0.9387820512820513	0.22403846153846152	0.4849537037037037	0.7076388888888889	-0.2226851851851852	0.5515826494724502	0.20750293083235638	0.3795427901524033
100	5	10	50	sigmoid	2	10000	1e-4	0.6663461538461539	0.9387820512820513	0.27243589743589736	0.4363425925925926	0.7076388888888889	-0.2712962962962963	0.7045720984759671	0.05041031652989449	0.3774912075029308
100	20	5	50	linear	2	1000	0.001	0.7815705128205128	0.9387820512820513	0.15721153846153846	0.5266203703703703	0.7076388888888889	-0.18101851851851858	0.35228604923798357	0.39683470105509966	0.3745603751465416
50	10	5	10	linear	2	10000	1e-4	0.9048076923076923	0.9387820512820513	0.033974358974358965	0.5539351851851853	0.7076388888888889	-0.15370370370370368	0.2321219226260258	0.5123094958968347	0.37221570926143027
50	5	2	20	sigmoid	1	1000	0.001	0.6873397435897436	0.9387820512820513	0.2514423076923077	0.44675925925925924	0.7076388888888889	-0.2608796296296297	0.6512309495896834	0.07737397420867527	0.36430246189917936
50	20	10	10	linear	1	10000	1e-4	0.9035256410256409	0.9387820512820513	0.03525641025641035	0.5486111111111112	0.7076388888888889	-0.15902777777777777	0.23681125439624853	0.488862837045721	0.36283704572098474
50	10	2	20	sigmoid	1	10000	1e-4	0.6663461538461538	0.9387820512820513	0.27243589743589747	0.40694444444444444	0.7076388888888889	-0.3006944444444445	0.7063305978898007	0.015240328253223915	0.3607854630715123
50	20	2	20	linear	1	10000	1e-4	0.916826923076923	0.9387820512820513	0.021955128205128238	0.5567129629629629	0.7076388888888889	-0.15092592592592602	0.1899179366940211	0.5252051582649473	0.3575615474794842
100	5	5	10	linear	2	10000	1e-4	0.925	0.9387820512820513	0.013782051282051233	0.5689814814814815	0.7076388888888889	-0.1386574074074074	0.1477139507620164	0.5638921453692849	0.35580304806565066
50	10	10	20	linear	1	10000	1e-4	0.9174679487179487	0.9387820512820513	0.0213141025641026	0.5564814814814815	0.7076388888888889	-0.15115740740740746	0.18757327080890973	0.5234466588511137	0.35550996483001174
50	5	2	50	linear	1	10000	0.001	0.9216346153846154	0.9387820512820513	0.017147435897435837	0.5611111111111111	0.7076388888888889	-0.1465277777777778	0.16881594372801875	0.5404454865181711	0.35463071512309496
100	10	10	20	sigmoid	2	1000	1e-4	0.7064102564102563	0.9387820512820513	0.23237179487179493	0.46134259259259264	0.7076388888888889	-0.2462962962962963	0.5896834701055099	0.11664712778429073	0.35316529894490034
100	10	10	20	sigmoid	1	10000	0.001	0.7371794871794872	0.9387820512820513	0.20160256410256405	0.48379629629629634	0.7076388888888889	-0.2238425925925926	0.4900351699882767	0.205158264947245	0.34759671746776083
50	20	10	20	linear	1	10000	0.001	0.9032051282051282	0.9387820512820513	0.03557692307692306	0.5405092592592593	0.7076388888888889	-0.16712962962962963	0.23856975381008205	0.45545134818288396	0.34701055099648304
50	5	10	20	linear	2	10000	0.001	0.9330128205128205	0.9387820512820513	0.005769230769230749	0.5766203703703704	0.7076388888888889	-0.13101851851851853	0.10433763188745604	0.5873388042203986	0.34583821805392734
50	20	10	20	sigmoid	1	10000	0.001	0.7493589743589744	0.9387820512820513	0.18942307692307692	0.4923611111111111	0.7076388888888889	-0.21527777777777785	0.451348182883939	0.23739742086752638	0.3443728018757327
100	5	10	10	sigmoid	2	10000	1e-4	0.7666666666666666	0.9387820512820513	0.17211538461538467	0.5032407407407408	0.7076388888888889	-0.20439814814814816	0.3892145369284877	0.2989449003516999	0.3440797186400938
100	10	2	50	sigmoid	1	1000	0.001	0.676923076923077	0.9387820512820513	0.2618589743589743	0.31574074074074077	0.7076388888888889	-0.39189814814814816	0.6822977725674091	0.0011723329425556857	0.3417350527549824
100	20	2	10	sigmoid	2	10000	1e-4	0.7573717948717948	0.9387820512820513	0.18141025641025643	0.49606481481481485	0.7076388888888889	-0.21157407407407408	0.4220398593200469	0.25791324736225085	0.33997655334114885
100	20	10	20	linear	2	10000	0.001	0.9326923076923077	0.9387820512820513	0.006089743589743568	0.5712962962962963	0.7076388888888889	-0.13634259259259263	0.10668229777256741	0.5703399765533411	0.3385111371629543
50	10	2	20	linear	2	1000	1e-4	0.8318910256410256	0.9387820512820513	0.1068910256410257	0.5266203703703703	0.7076388888888889	-0.18101851851851858	0.2790152403282532	0.39683470105509966	0.33792497069167643
50	10	2	50	sigmoid	1	10000	0.001	0.6868589743589744	0.9387820512820513	0.2519230769230769	0.4097222222222222	0.7076388888888889	-0.2979166666666667	0.652989449003517	0.019343493552168817	0.3361664712778429
50	10	5	20	sigmoid	1	10000	1e-4	0.7788461538461539	0.9387820512820513	0.15993589743589742	0.5053240740740741	0.7076388888888889	-0.20231481481481484	0.3616647127784291	0.3071512309495897	0.3344079718640094
100	5	5	20	sigmoid	1	10000	1e-4	0.7000000000000001	0.9387820512820513	0.2387820512820512	0.43865740740740744	0.7076388888888889	-0.2689814814814815	0.6107854630715123	0.05568581477139507	0.3332356389214537
50	20	10	50	linear	1	10000	0.001	0.9022435897435898	0.9387820512820513	0.03653846153846152	0.5328703703703703	0.7076388888888889	-0.1747685185185186	0.24150058616647127	0.4243845252051583	0.33294255568581477
50	5	10	10	sigmoid	1	1000	1e-4	0.686378205128205	0.9387820512820513	0.25240384615384626	0.374537037037037	0.7076388888888889	-0.3331018518518519	0.6541617819460727	0.009378663540445486	0.33177022274325907
100	10	5	50	linear	2	10000	0.001	0.9105769230769232	0.9387820512820513	0.028205128205128105	0.5358796296296297	0.7076388888888889	-0.17175925925925928	0.22157092614302462	0.4384525205158265	0.3300117233294256
100	20	10	10	linear	2	10000	0.001	0.9264423076923077	0.9387820512820513	0.012339743589743546	0.5555555555555556	0.7076388888888889	-0.15208333333333335	0.141852286049238	0.5175849941383353	0.3297186400937866
50	5	2	10	linear	1	1000	0.001	0.75	0.9387820512820513	0.18878205128205128	0.4858796296296296	0.7076388888888889	-0.22175925925925932	0.4466588511137163	0.20984759671746775	0.32825322391559203
50	20	10	10	linear	1	1000	0.001	0.7817307692307692	0.9387820512820513	0.15705128205128205	0.5046296296296297	0.7076388888888889	-0.20300925925925928	0.3499413833528722	0.3042203985932005	0.3270808909730364
50	5	2	10	sigmoid	1	10000	1e-4	0.794551282051282	0.9387820512820513	0.14423076923076927	0.5092592592592593	0.7076388888888889	-0.19837962962962963	0.31770222743259086	0.32942555685814773	0.3235638921453693
100	5	10	50	linear	2	10000	0.001	0.9100961538461538	0.9387820512820513	0.028685897435897445	0.5310185185185186	0.7076388888888889	-0.17662037037037037	0.22450175849941384	0.4196951934349355	0.32209847596717467
50	20	2	20	linear	2	10000	1e-4	0.8991987179487179	0.9387820512820513	0.039583333333333415	0.5252314814814815	0.7076388888888889	-0.18240740740740746	0.2473622508792497	0.3939038686987104	0.32063305978898005
50	10	5	50	linear	2	10000	1e-4	0.9185897435897437	0.9387820512820513	0.02019230769230762	0.5395833333333333	0.7076388888888889	-0.16805555555555562	0.182883939038687	0.451348182883939	0.317116060961313
100	10	5	20	sigmoid	1	10000	0.001	0.7554487179487179	0.9387820512820513	0.18333333333333335	0.48564814814814816	0.7076388888888889	-0.22199074074074077	0.4243845252051583	0.20867526377491208	0.3165298944900352
50	20	2	20	linear	2	10000	0.001	0.9330128205128205	0.9387820512820513	0.005769230769230749	0.5569444444444444	0.7076388888888889	-0.15069444444444458	0.10433763188745604	0.5275498241500586	0.3159437280187573
50	5	10	20	linear	1	10000	1e-4	0.9376602564102564	0.9387820512820513	0.0011217948717948678	0.5650462962962962	0.7076388888888889	-0.14259259259259272	0.07561547479484174	0.5474794841735052	0.3115474794841735
50	10	10	50	sigmoid	1	10000	0.001	0.7217948717948718	0.9387820512820513	0.2169871794871795	0.4511574074074074	0.7076388888888889	-0.25648148148148153	0.5339976553341149	0.08382180539273154	0.30890973036342323
100	5	2	10	linear	1	10000	1e-4	0.9358974358974359	0.9387820512820513	0.0028846153846153744	0.55625	0.7076388888888889	-0.1513888888888889	0.08792497069167643	0.5216881594372802	0.30480656506447834
100	10	10	20	sigmoid	2	10000	0.001	0.7323717948717949	0.9387820512820513	0.20641025641025634	0.4560185185185185	0.7076388888888889	-0.25162037037037044	0.5076201641266119	0.10199296600234467	0.3048065650644783
100	10	10	10	linear	2	10000	0.001	0.9217948717948719	0.9387820512820513	0.016987179487179427	0.5365740740740741	0.7076388888888889	-0.17106481481481484	0.16588511137162953	0.44196951934349354	0.30392731535756157
50	20	5	20	sigmoid	1	10000	0.001	0.78125	0.9387820512820513	0.15753205128205128	0.4932870370370371	0.7076388888888889	-0.21435185185185185	0.3540445486518171	0.24384525205158264	0.29894490035169985
100	20	2	50	sigmoid	2	10000	0.001	0.7596153846153846	0.9387820512820513	0.1791666666666667	0.47777777777777775	0.7076388888888889	-0.22986111111111118	0.4126611957796014	0.182883939038687	0.2977725674091442
50	20	2	50	linear	1	10000	0.001	0.9205128205128206	0.9387820512820513	0.018269230769230704	0.531712962962963	0.7076388888888889	-0.17592592592592593	0.17233294255568582	0.4208675263774912	0.2966002344665885
50	10	10	20	linear	2	10000	0.001	0.9221153846153846	0.9387820512820513	0.01666666666666672	0.5335648148148148	0.7076388888888889	-0.17407407407407416	0.16412661195779601	0.42790152403282533	0.29601406799531066
100	10	2	10	linear	2	10000	1e-4	0.9032051282051282	0.9387820512820513	0.03557692307692306	0.5143518518518518	0.7076388888888889	-0.1932870370370371	0.23856975381008205	0.35345838218053927	0.29601406799531066
50	20	5	20	linear	1	10000	0.001	0.9225961538461539	0.9387820512820513	0.01618589743589738	0.5342592592592592	0.7076388888888889	-0.17337962962962972	0.16060961313012895	0.4308323563892145	0.29572098475967173
50	5	5	50	linear	1	10000	1e-4	0.9038461538461539	0.9387820512820513	0.03493589743589742	0.5152777777777778	0.7076388888888889	-0.1923611111111111	0.23446658851113716	0.3563892145369285	0.29542790152403287
50	5	5	50	sigmoid	1	10000	1e-4	0.7120192307692308	0.9387820512820513	0.22676282051282048	0.41064814814814815	0.7076388888888889	-0.2969907407407408	0.5638921453692849	0.022274325908558032	0.29308323563892147
50	10	10	50	linear	2	10000	1e-4	0.9200320512820512	0.9387820512820513	0.018750000000000044	0.5287037037037037	0.7076388888888889	-0.17893518518518525	0.17584994138335286	0.406799531066823	0.2913247362250879
50	20	10	50	linear	1	10000	1e-4	0.910897435897436	0.9387820512820513	0.027884615384615286	0.5152777777777777	0.7076388888888889	-0.1923611111111112	0.22039859320046892	0.3552168815943728	0.2878077373974209
50	10	10	50	linear	1	10000	1e-4	0.9334935897435898	0.9387820512820513	0.00528846153846152	0.5456018518518518	0.7076388888888889	-0.1620370370370371	0.0984759671746776	0.4771395076201641	0.2878077373974208
50	20	5	10	linear	2	10000	0.001	0.93125	0.9387820512820513	0.007532051282051255	0.5425925925925926	0.7076388888888889	-0.1650462962962963	0.11137162954279015	0.46131301289566234	0.28634232121922626
50	10	5	10	linear	1	10000	0.001	0.9397435897435897	0.9387820512820513	-9.615384615384581e-4	0.5497685185185185	0.7076388888888889	-0.15787037037037044	0.06565064478311841	0.49531066822977726	0.2804806565064478
50	20	5	20	linear	2	10000	1e-4	0.9288461538461539	0.9387820512820513	0.0099358974358974	0.5349537037037037	0.7076388888888889	-0.17268518518518527	0.1242672919109027	0.4361078546307151	0.2801875732708089
50	5	5	20	linear	2	10000	0.001	0.913301282051282	0.9387820512820513	0.02548076923076925	0.5120370370370371	0.7076388888888889	-0.19560185185185186	0.21395076201641267	0.3429073856975381	0.27842907385697535
50	20	10	20	linear	1	10000	1e-4	0.9072115384615385	0.9387820512820513	0.03157051282051282	0.5085648148148147	0.7076388888888889	-0.19907407407407418	0.22860492379835873	0.3235638921453693	0.276084407971864
50	20	2	10	linear	1	10000	1e-4	0.9179487179487179	0.9387820512820513	0.02083333333333337	0.5175925925925926	0.7076388888888889	-0.19004629629629632	0.18522860492379836	0.3645955451348183	0.2749120750293083
100	5	2	50	linear	1	10000	1e-4	0.9447115384615384	0.9387820512820513	-0.005929487179487158	0.5513888888888889	0.7076388888888889	-0.15625	0.044548651817116064	0.5029308323563892	0.27373974208675267
100	20	5	50	linear	1	10000	1e-4	0.9357371794871794	0.9387820512820513	0.003044871794871895	0.5405092592592593	0.7076388888888889	-0.16712962962962963	0.08909730363423213	0.45545134818288396	0.27227432590855805
100	20	2	20	sigmoid	1	10000	0.001	0.7304487179487179	0.9387820512820513	0.20833333333333337	0.42268518518518516	0.7076388888888889	-0.28495370370370376	0.5140679953106683	0.027549824150058615	0.2708089097303634
