minibatch_size	ds_layers	ae_layers	code_size	scaling	loss_weight	minibatch_iterations	learning_rate	dataset	algorithm	iteration	column	value
100	5	5	10	linear	1.0	1000	0.0001	100_5_5_10_linear_1.0_1000_0.0001.tsv	k-nearest Neighbors	1	Class	0.5569444444444445
100	5	5	10	linear	1.0	1000	0.0001	100_5_5_10_linear_1.0_1000_0.0001.tsv	k-nearest Neighbors	2	Batch	0.8105769230769231
100	5	5	10	linear	1.0	1000	0.0001	100_5_5_10_linear_1.0_1000_0.0001.tsv	k-nearest Neighbors	2	Class	0.5583333333333333
100	5	5	10	linear	1.0	1000	0.001	100_5_5_10_linear_1.0_1000_0.001.tsv	Random Forests	1	Class	0.8027777777777778
100	5	5	10	linear	1.0	1000	0.001	100_5_5_10_linear_1.0_1000_0.001.tsv	Random Forests	2	Batch	0.7605769230769229
100	5	5	10	linear	1.0	1000	0.001	100_5_5_10_linear_1.0_1000_0.001.tsv	Random Forests	2	Class	0.6625000000000001
100	5	5	10	linear	1.0	1000	0.001	100_5_5_10_linear_1.0_1000_0.001.tsv	Support Vector Machines	1	Batch	0.7461538461538462
100	5	5	10	linear	1.0	1000	0.001	100_5_5_10_linear_1.0_1000_0.001.tsv	Support Vector Machines	1	Class	0.8583333333333334
100	5	5	10	linear	1.0	1000	0.001	100_5_5_10_linear_1.0_1000_0.001.tsv	Support Vector Machines	2	Batch	0.8307692307692308
100	5	5	10	linear	1.0	1000	0.001	100_5_5_10_linear_1.0_1000_0.001.tsv	Support Vector Machines	2	Class	0.8499999999999999
100	5	5	10	linear	1.0	1000	0.001	100_5_5_10_linear_1.0_1000_0.001.tsv	k-nearest Neighbors	1	Batch	0.7173076923076923
100	5	5	10	linear	1.0	1000	0.001	100_5_5_10_linear_1.0_1000_0.001.tsv	k-nearest Neighbors	1	Class	0.5611111111111111
100	5	5	10	linear	1.0	1000	0.001	100_5_5_10_linear_1.0_1000_0.001.tsv	k-nearest Neighbors	2	Batch	0.8480769230769231
100	5	5	10	linear	1.0	1000	0.001	100_5_5_10_linear_1.0_1000_0.001.tsv	k-nearest Neighbors	2	Class	0.7208333333333334
100	5	5	10	linear	2.0	10000	0.0001	100_5_5_10_linear_2.0_10000_0.0001.tsv	Random Forests	1	Class	0.5402777777777779
100	5	5	10	linear	2.0	10000	0.0001	100_5_5_10_linear_2.0_10000_0.0001.tsv	Random Forests	2	Batch	1.0
100	5	5	10	linear	2.0	10000	0.0001	100_5_5_10_linear_2.0_10000_0.0001.tsv	Random Forests	2	Class	0.7194444444444444
100	5	5	10	linear	2.0	10000	0.0001	100_5_5_10_linear_2.0_10000_0.0001.tsv	Support Vector Machines	1	Batch	0.8173076923076923
100	5	5	10	linear	2.0	10000	0.0001	100_5_5_10_linear_2.0_10000_0.0001.tsv	Support Vector Machines	1	Class	0.5888888888888889
100	5	5	10	linear	2.0	10000	0.0001	100_5_5_10_linear_2.0_10000_0.0001.tsv	Support Vector Machines	2	Batch	0.9980769230769231
100	5	5	10	linear	2.0	10000	0.0001	100_5_5_10_linear_2.0_10000_0.0001.tsv	Support Vector Machines	2	Class	0.525
100	5	5	10	linear	2.0	10000	0.0001	100_5_5_10_linear_2.0_10000_0.0001.tsv	k-nearest Neighbors	1	Batch	0.7451923076923076
100	5	5	10	linear	2.0	10000	0.0001	100_5_5_10_linear_2.0_10000_0.0001.tsv	k-nearest Neighbors	1	Class	0.611111111111111
100	5	5	10	linear	2.0	10000	0.0001	100_5_5_10_linear_2.0_10000_0.0001.tsv	k-nearest Neighbors	2	Batch	0.9894230769230768
100	5	5	10	linear	2.0	10000	0.0001	100_5_5_10_linear_2.0_10000_0.0001.tsv	k-nearest Neighbors	2	Class	0.4291666666666667
100	5	5	10	linear	2.0	10000	0.001	100_5_5_10_linear_2.0_10000_0.001.tsv	Random Forests	1	Class	0.4472222222222222
100	5	5	10	linear	2.0	10000	0.001	100_5_5_10_linear_2.0_10000_0.001.tsv	Random Forests	2	Batch	1.0
100	5	5	10	linear	2.0	10000	0.001	100_5_5_10_linear_2.0_10000_0.001.tsv	Random Forests	2	Class	0.5486111111111112
100	5	5	10	linear	2.0	10000	0.001	100_5_5_10_linear_2.0_10000_0.001.tsv	Support Vector Machines	1	Batch	0.8192307692307693
100	5	5	10	linear	2.0	10000	0.001	100_5_5_10_linear_2.0_10000_0.001.tsv	Support Vector Machines	1	Class	0.4166666666666667
100	5	5	10	linear	2.0	10000	0.001	100_5_5_10_linear_2.0_10000_0.001.tsv	Support Vector Machines	2	Batch	1.0
100	5	5	10	linear	2.0	10000	0.001	100_5_5_10_linear_2.0_10000_0.001.tsv	Support Vector Machines	2	Class	0.4722222222222222
100	5	5	10	linear	2.0	10000	0.001	100_5_5_10_linear_2.0_10000_0.001.tsv	k-nearest Neighbors	1	Batch	0.7432692307692308
100	5	5	10	linear	2.0	10000	0.001	100_5_5_10_linear_2.0_10000_0.001.tsv	k-nearest Neighbors	1	Class	0.5180555555555556
100	5	5	10	linear	2.0	10000	0.001	100_5_5_10_linear_2.0_10000_0.001.tsv	k-nearest Neighbors	2	Batch	0.9759615384615385
100	5	5	10	linear	2.0	10000	0.001	100_5_5_10_linear_2.0_10000_0.001.tsv	k-nearest Neighbors	2	Class	0.4069444444444445
100	5	5	10	linear	2.0	1000	0.0001	100_5_5_10_linear_2.0_1000_0.0001.tsv	Random Forests	1	Class	0.7833333333333334
100	5	5	10	linear	2.0	1000	0.0001	100_5_5_10_linear_2.0_1000_0.0001.tsv	Random Forests	2	Batch	0.7336538461538462
100	5	5	10	linear	2.0	1000	0.0001	100_5_5_10_linear_2.0_1000_0.0001.tsv	Random Forests	2	Class	0.7902777777777779
100	5	5	10	linear	2.0	1000	0.0001	100_5_5_10_linear_2.0_1000_0.0001.tsv	Support Vector Machines	1	Batch	0.7519230769230769
100	5	5	10	linear	2.0	1000	0.0001	100_5_5_10_linear_2.0_1000_0.0001.tsv	Support Vector Machines	1	Class	0.7777777777777778
100	5	5	10	linear	2.0	1000	0.0001	100_5_5_10_linear_2.0_1000_0.0001.tsv	Support Vector Machines	2	Batch	0.8134615384615385
100	5	5	10	linear	2.0	1000	0.0001	100_5_5_10_linear_2.0_1000_0.0001.tsv	Support Vector Machines	2	Class	0.7916666666666667
100	5	5	10	linear	2.0	1000	0.0001	100_5_5_10_linear_2.0_1000_0.0001.tsv	k-nearest Neighbors	1	Batch	0.6778846153846153
100	5	5	10	linear	2.0	1000	0.0001	100_5_5_10_linear_2.0_1000_0.0001.tsv	k-nearest Neighbors	1	Class	0.8374999999999999
100	5	5	10	linear	2.0	1000	0.0001	100_5_5_10_linear_2.0_1000_0.0001.tsv	k-nearest Neighbors	2	Batch	0.5740384615384615
100	5	5	10	linear	2.0	1000	0.0001	100_5_5_10_linear_2.0_1000_0.0001.tsv	k-nearest Neighbors	2	Class	0.7402777777777778
100	5	5	10	linear	2.0	1000	0.001	100_5_5_10_linear_2.0_1000_0.001.tsv	Random Forests	1	Class	0.7083333333333334
100	5	5	10	linear	2.0	1000	0.001	100_5_5_10_linear_2.0_1000_0.001.tsv	Random Forests	2	Batch	0.9836538461538462
100	5	5	10	linear	2.0	1000	0.001	100_5_5_10_linear_2.0_1000_0.001.tsv	Random Forests	2	Class	0.7027777777777778
100	5	5	10	linear	2.0	1000	0.001	100_5_5_10_linear_2.0_1000_0.001.tsv	Support Vector Machines	1	Batch	0.8076923076923077
100	5	5	10	linear	2.0	1000	0.001	100_5_5_10_linear_2.0_1000_0.001.tsv	Support Vector Machines	1	Class	0.7722222222222223
100	5	5	10	linear	2.0	1000	0.001	100_5_5_10_linear_2.0_1000_0.001.tsv	Support Vector Machines	2	Batch	0.9480769230769232
100	5	5	10	linear	2.0	1000	0.001	100_5_5_10_linear_2.0_1000_0.001.tsv	Support Vector Machines	2	Class	0.7
100	5	5	10	linear	2.0	1000	0.001	100_5_5_10_linear_2.0_1000_0.001.tsv	k-nearest Neighbors	1	Batch	0.7653846153846153
100	5	5	10	linear	2.0	1000	0.001	100_5_5_10_linear_2.0_1000_0.001.tsv	k-nearest Neighbors	1	Class	0.5736111111111111
100	5	5	10	linear	2.0	1000	0.001	100_5_5_10_linear_2.0_1000_0.001.tsv	k-nearest Neighbors	2	Batch	0.9721153846153846
100	5	5	10	linear	2.0	1000	0.001	100_5_5_10_linear_2.0_1000_0.001.tsv	k-nearest Neighbors	2	Class	0.5680555555555555
100	5	5	10	sigmoid	1.0	10000	0.0001	100_5_5_10_sigmoid_1.0_10000_0.0001.tsv	Random Forests	1	Class	0.5625
100	5	5	10	sigmoid	1.0	10000	0.0001	100_5_5_10_sigmoid_1.0_10000_0.0001.tsv	Random Forests	2	Batch	0.7423076923076923
100	5	5	10	sigmoid	1.0	10000	0.0001	100_5_5_10_sigmoid_1.0_10000_0.0001.tsv	Random Forests	2	Class	0.6597222222222222
100	5	5	10	sigmoid	1.0	10000	0.0001	100_5_5_10_sigmoid_1.0_10000_0.0001.tsv	Support Vector Machines	1	Batch	0.7596153846153846
100	5	5	10	sigmoid	1.0	10000	0.0001	100_5_5_10_sigmoid_1.0_10000_0.0001.tsv	Support Vector Machines	1	Class	0.5916666666666667
100	5	5	10	sigmoid	1.0	10000	0.0001	100_5_5_10_sigmoid_1.0_10000_0.0001.tsv	Support Vector Machines	2	Batch	0.7634615384615384
100	5	5	10	sigmoid	1.0	10000	0.0001	100_5_5_10_sigmoid_1.0_10000_0.0001.tsv	Support Vector Machines	2	Class	0.5805555555555556
100	5	5	10	sigmoid	1.0	10000	0.0001	100_5_5_10_sigmoid_1.0_10000_0.0001.tsv	k-nearest Neighbors	1	Batch	0.7519230769230769
100	5	5	10	sigmoid	1.0	10000	0.0001	100_5_5_10_sigmoid_1.0_10000_0.0001.tsv	k-nearest Neighbors	1	Class	0.5916666666666667
100	5	5	10	sigmoid	1.0	10000	0.0001	100_5_5_10_sigmoid_1.0_10000_0.0001.tsv	k-nearest Neighbors	2	Batch	0.7038461538461539
100	5	5	10	sigmoid	1.0	10000	0.0001	100_5_5_10_sigmoid_1.0_10000_0.0001.tsv	k-nearest Neighbors	2	Class	0.47638888888888886
100	5	5	10	sigmoid	1.0	10000	0.001	100_5_5_10_sigmoid_1.0_10000_0.001.tsv	Random Forests	1	Class	0.5916666666666667
100	5	5	10	sigmoid	1.0	10000	0.001	100_5_5_10_sigmoid_1.0_10000_0.001.tsv	Random Forests	2	Batch	0.6942307692307692
100	5	5	10	sigmoid	1.0	10000	0.001	100_5_5_10_sigmoid_1.0_10000_0.001.tsv	Random Forests	2	Class	0.5541666666666667
100	5	5	10	sigmoid	1.0	10000	0.001	100_5_5_10_sigmoid_1.0_10000_0.001.tsv	Support Vector Machines	1	Batch	0.8076923076923077
100	5	5	10	sigmoid	1.0	10000	0.001	100_5_5_10_sigmoid_1.0_10000_0.001.tsv	Support Vector Machines	1	Class	0.513888888888889
100	5	5	10	sigmoid	1.0	10000	0.001	100_5_5_10_sigmoid_1.0_10000_0.001.tsv	Support Vector Machines	2	Batch	0.7634615384615384
100	5	5	10	sigmoid	1.0	10000	0.001	100_5_5_10_sigmoid_1.0_10000_0.001.tsv	Support Vector Machines	2	Class	0.5583333333333333
100	5	5	10	sigmoid	1.0	10000	0.001	100_5_5_10_sigmoid_1.0_10000_0.001.tsv	k-nearest Neighbors	1	Batch	0.7557692307692307
100	5	5	10	sigmoid	1.0	10000	0.001	100_5_5_10_sigmoid_1.0_10000_0.001.tsv	k-nearest Neighbors	1	Class	0.575
100	5	5	10	sigmoid	1.0	10000	0.001	100_5_5_10_sigmoid_1.0_10000_0.001.tsv	k-nearest Neighbors	2	Batch	0.6798076923076923
100	5	5	10	sigmoid	1.0	10000	0.001	100_5_5_10_sigmoid_1.0_10000_0.001.tsv	k-nearest Neighbors	2	Class	0.5666666666666667
100	5	5	10	sigmoid	1.0	1000	0.0001	100_5_5_10_sigmoid_1.0_1000_0.0001.tsv	Random Forests	1	Class	0.5388888888888889
100	5	5	10	sigmoid	1.0	1000	0.0001	100_5_5_10_sigmoid_1.0_1000_0.0001.tsv	Random Forests	2	Batch	0.6913461538461538
100	5	5	10	sigmoid	1.0	1000	0.0001	100_5_5_10_sigmoid_1.0_1000_0.0001.tsv	Random Forests	2	Class	0.38611111111111107
100	5	5	10	sigmoid	1.0	1000	0.0001	100_5_5_10_sigmoid_1.0_1000_0.0001.tsv	Support Vector Machines	1	Batch	0.676923076923077
100	5	5	10	sigmoid	1.0	1000	0.0001	100_5_5_10_sigmoid_1.0_1000_0.0001.tsv	Support Vector Machines	1	Class	0.6527777777777778
100	5	5	10	sigmoid	1.0	1000	0.0001	100_5_5_10_sigmoid_1.0_1000_0.0001.tsv	Support Vector Machines	2	Batch	0.6730769230769231
100	5	5	10	sigmoid	1.0	1000	0.0001	100_5_5_10_sigmoid_1.0_1000_0.0001.tsv	Support Vector Machines	2	Class	0.4583333333333333
100	5	5	10	sigmoid	1.0	1000	0.0001	100_5_5_10_sigmoid_1.0_1000_0.0001.tsv	k-nearest Neighbors	1	Batch	0.6846153846153846
100	5	5	10	sigmoid	1.0	1000	0.0001	100_5_5_10_sigmoid_1.0_1000_0.0001.tsv	k-nearest Neighbors	1	Class	0.6430555555555556
100	5	5	10	sigmoid	1.0	1000	0.0001	100_5_5_10_sigmoid_1.0_1000_0.0001.tsv	k-nearest Neighbors	2	Batch	0.539423076923077
100	5	5	10	sigmoid	1.0	1000	0.0001	100_5_5_10_sigmoid_1.0_1000_0.0001.tsv	k-nearest Neighbors	2	Class	0.32916666666666666
100	5	5	10	sigmoid	1.0	1000	0.001	100_5_5_10_sigmoid_1.0_1000_0.001.tsv	Random Forests	1	Class	0.6416666666666666
100	5	5	10	sigmoid	1.0	1000	0.001	100_5_5_10_sigmoid_1.0_1000_0.001.tsv	Random Forests	2	Batch	0.6298076923076923
100	5	5	10	sigmoid	1.0	1000	0.001	100_5_5_10_sigmoid_1.0_1000_0.001.tsv	Random Forests	2	Class	0.45416666666666666
100	5	5	10	sigmoid	1.0	1000	0.001	100_5_5_10_sigmoid_1.0_1000_0.001.tsv	Support Vector Machines	1	Batch	0.6076923076923078
100	5	5	10	sigmoid	1.0	1000	0.001	100_5_5_10_sigmoid_1.0_1000_0.001.tsv	Support Vector Machines	1	Class	0.46944444444444444
100	5	5	10	sigmoid	1.0	1000	0.001	100_5_5_10_sigmoid_1.0_1000_0.001.tsv	Support Vector Machines	2	Batch	0.6173076923076922
100	5	5	10	sigmoid	1.0	1000	0.001	100_5_5_10_sigmoid_1.0_1000_0.001.tsv	Support Vector Machines	2	Class	0.3277777777777778
100	5	5	10	sigmoid	1.0	1000	0.001	100_5_5_10_sigmoid_1.0_1000_0.001.tsv	k-nearest Neighbors	1	Batch	0.6519230769230769
100	5	5	10	sigmoid	1.0	1000	0.001	100_5_5_10_sigmoid_1.0_1000_0.001.tsv	k-nearest Neighbors	1	Class	0.6527777777777778
100	5	5	10	sigmoid	1.0	1000	0.001	100_5_5_10_sigmoid_1.0_1000_0.001.tsv	k-nearest Neighbors	2	Batch	0.6528846153846153
100	5	5	10	sigmoid	1.0	1000	0.001	100_5_5_10_sigmoid_1.0_1000_0.001.tsv	k-nearest Neighbors	2	Class	0.5527777777777778
100	5	5	10	sigmoid	2.0	10000	0.0001	100_5_5_10_sigmoid_2.0_10000_0.0001.tsv	Random Forests	1	Class	0.5
100	5	5	10	sigmoid	2.0	10000	0.0001	100_5_5_10_sigmoid_2.0_10000_0.0001.tsv	Random Forests	2	Batch	0.65
100	5	5	10	sigmoid	2.0	10000	0.0001	100_5_5_10_sigmoid_2.0_10000_0.0001.tsv	Random Forests	2	Class	0.6861111111111111
100	5	5	10	sigmoid	2.0	10000	0.0001	100_5_5_10_sigmoid_2.0_10000_0.0001.tsv	Support Vector Machines	1	Batch	0.7826923076923077
100	5	5	10	sigmoid	2.0	10000	0.0001	100_5_5_10_sigmoid_2.0_10000_0.0001.tsv	Support Vector Machines	1	Class	0.48055555555555557
100	5	5	10	sigmoid	2.0	10000	0.0001	100_5_5_10_sigmoid_2.0_10000_0.0001.tsv	Support Vector Machines	2	Batch	0.7673076923076924
100	5	5	10	sigmoid	2.0	10000	0.0001	100_5_5_10_sigmoid_2.0_10000_0.0001.tsv	Support Vector Machines	2	Class	0.6000000000000001
100	5	5	10	sigmoid	2.0	10000	0.0001	100_5_5_10_sigmoid_2.0_10000_0.0001.tsv	k-nearest Neighbors	1	Batch	0.7653846153846153
100	5	5	10	sigmoid	2.0	10000	0.0001	100_5_5_10_sigmoid_2.0_10000_0.0001.tsv	k-nearest Neighbors	1	Class	0.7041666666666667
100	5	5	10	sigmoid	2.0	10000	0.0001	100_5_5_10_sigmoid_2.0_10000_0.0001.tsv	k-nearest Neighbors	2	Batch	0.7153846153846154
100	5	5	10	sigmoid	2.0	10000	0.0001	100_5_5_10_sigmoid_2.0_10000_0.0001.tsv	k-nearest Neighbors	2	Class	0.6458333333333333
100	5	5	10	sigmoid	2.0	10000	0.001	100_5_5_10_sigmoid_2.0_10000_0.001.tsv	Random Forests	1	Class	0.4611111111111111
100	5	5	10	sigmoid	2.0	10000	0.001	100_5_5_10_sigmoid_2.0_10000_0.001.tsv	Random Forests	2	Batch	0.7278846153846154
100	5	5	10	sigmoid	2.0	10000	0.001	100_5_5_10_sigmoid_2.0_10000_0.001.tsv	Random Forests	2	Class	0.5638888888888889
100	5	5	10	sigmoid	2.0	10000	0.001	100_5_5_10_sigmoid_2.0_10000_0.001.tsv	Support Vector Machines	1	Batch	0.6826923076923077
100	5	5	10	sigmoid	2.0	10000	0.001	100_5_5_10_sigmoid_2.0_10000_0.001.tsv	Support Vector Machines	1	Class	0.4833333333333333
100	5	5	10	sigmoid	2.0	10000	0.001	100_5_5_10_sigmoid_2.0_10000_0.001.tsv	Support Vector Machines	2	Batch	0.7384615384615385
100	5	5	10	sigmoid	2.0	10000	0.001	100_5_5_10_sigmoid_2.0_10000_0.001.tsv	Support Vector Machines	2	Class	0.5555555555555556
100	5	5	10	sigmoid	2.0	10000	0.001	100_5_5_10_sigmoid_2.0_10000_0.001.tsv	k-nearest Neighbors	1	Batch	0.5778846153846153
100	5	5	10	sigmoid	2.0	10000	0.001	100_5_5_10_sigmoid_2.0_10000_0.001.tsv	k-nearest Neighbors	1	Class	0.5305555555555556
100	5	5	10	sigmoid	2.0	10000	0.001	100_5_5_10_sigmoid_2.0_10000_0.001.tsv	k-nearest Neighbors	2	Batch	0.7846153846153847
100	5	5	10	sigmoid	2.0	10000	0.001	100_5_5_10_sigmoid_2.0_10000_0.001.tsv	k-nearest Neighbors	2	Class	0.48611111111111116
100	5	5	10	sigmoid	2.0	1000	0.0001	100_5_5_10_sigmoid_2.0_1000_0.0001.tsv	Random Forests	1	Class	0.49722222222222223
100	5	5	10	sigmoid	2.0	1000	0.0001	100_5_5_10_sigmoid_2.0_1000_0.0001.tsv	Random Forests	2	Batch	0.6586538461538461
100	5	5	10	sigmoid	2.0	1000	0.0001	100_5_5_10_sigmoid_2.0_1000_0.0001.tsv	Random Forests	2	Class	0.5875
100	5	5	10	sigmoid	2.0	1000	0.0001	100_5_5_10_sigmoid_2.0_1000_0.0001.tsv	Support Vector Machines	1	Batch	0.7596153846153846
100	5	5	10	sigmoid	2.0	1000	0.0001	100_5_5_10_sigmoid_2.0_1000_0.0001.tsv	Support Vector Machines	1	Class	0.5
100	5	5	10	sigmoid	2.0	1000	0.0001	100_5_5_10_sigmoid_2.0_1000_0.0001.tsv	Support Vector Machines	2	Batch	0.6403846153846153
100	5	5	10	sigmoid	2.0	1000	0.0001	100_5_5_10_sigmoid_2.0_1000_0.0001.tsv	Support Vector Machines	2	Class	0.48333333333333334
100	5	5	10	sigmoid	2.0	1000	0.0001	100_5_5_10_sigmoid_2.0_1000_0.0001.tsv	k-nearest Neighbors	1	Batch	0.775
100	5	5	10	sigmoid	2.0	1000	0.0001	100_5_5_10_sigmoid_2.0_1000_0.0001.tsv	k-nearest Neighbors	1	Class	0.4666666666666667
100	5	5	10	sigmoid	2.0	1000	0.0001	100_5_5_10_sigmoid_2.0_1000_0.0001.tsv	k-nearest Neighbors	2	Batch	0.6182692307692308
100	5	5	10	sigmoid	2.0	1000	0.0001	100_5_5_10_sigmoid_2.0_1000_0.0001.tsv	k-nearest Neighbors	2	Class	0.4388888888888889
100	5	5	10	sigmoid	2.0	1000	0.001	100_5_5_10_sigmoid_2.0_1000_0.001.tsv	Random Forests	1	Class	0.5583333333333333
100	5	5	10	sigmoid	2.0	1000	0.001	100_5_5_10_sigmoid_2.0_1000_0.001.tsv	Random Forests	2	Batch	0.7730769230769231
100	5	5	10	sigmoid	2.0	1000	0.001	100_5_5_10_sigmoid_2.0_1000_0.001.tsv	Random Forests	2	Class	0.38055555555555554
100	5	5	10	sigmoid	2.0	1000	0.001	100_5_5_10_sigmoid_2.0_1000_0.001.tsv	Support Vector Machines	1	Batch	0.625
100	5	5	10	sigmoid	2.0	1000	0.001	100_5_5_10_sigmoid_2.0_1000_0.001.tsv	Support Vector Machines	1	Class	0.6333333333333333
100	5	5	10	sigmoid	2.0	1000	0.001	100_5_5_10_sigmoid_2.0_1000_0.001.tsv	Support Vector Machines	2	Batch	0.7519230769230769
100	5	5	10	sigmoid	2.0	1000	0.001	100_5_5_10_sigmoid_2.0_1000_0.001.tsv	Support Vector Machines	2	Class	0.4388888888888889
100	5	5	10	sigmoid	2.0	1000	0.001	100_5_5_10_sigmoid_2.0_1000_0.001.tsv	k-nearest Neighbors	1	Batch	0.6653846153846155
100	5	5	10	sigmoid	2.0	1000	0.001	100_5_5_10_sigmoid_2.0_1000_0.001.tsv	k-nearest Neighbors	1	Class	0.6319444444444444
100	5	5	10	sigmoid	2.0	1000	0.001	100_5_5_10_sigmoid_2.0_1000_0.001.tsv	k-nearest Neighbors	2	Batch	0.6375
100	5	5	10	sigmoid	2.0	1000	0.001	100_5_5_10_sigmoid_2.0_1000_0.001.tsv	k-nearest Neighbors	2	Class	0.2972222222222222
100	5	5	20	linear	1.0	10000	0.0001	100_5_5_20_linear_1.0_10000_0.0001.tsv	Random Forests	1	Class	0.4055555555555556
100	5	5	20	linear	1.0	10000	0.0001	100_5_5_20_linear_1.0_10000_0.0001.tsv	Random Forests	2	Batch	1.0
100	5	5	20	linear	1.0	10000	0.0001	100_5_5_20_linear_1.0_10000_0.0001.tsv	Random Forests	2	Class	0.4833333333333334
100	5	5	20	linear	1.0	10000	0.0001	100_5_5_20_linear_1.0_10000_0.0001.tsv	Support Vector Machines	1	Batch	0.9288461538461539
100	5	5	20	linear	1.0	10000	0.0001	100_5_5_20_linear_1.0_10000_0.0001.tsv	Support Vector Machines	1	Class	0.4416666666666667
100	5	5	20	linear	1.0	10000	0.0001	100_5_5_20_linear_1.0_10000_0.0001.tsv	Support Vector Machines	2	Batch	0.9980769230769231
100	5	5	20	linear	1.0	10000	0.0001	100_5_5_20_linear_1.0_10000_0.0001.tsv	Support Vector Machines	2	Class	0.4611111111111111
100	5	5	20	linear	1.0	10000	0.0001	100_5_5_20_linear_1.0_10000_0.0001.tsv	k-nearest Neighbors	1	Batch	0.8028846153846154
100	5	5	20	linear	1.0	10000	0.0001	100_5_5_20_linear_1.0_10000_0.0001.tsv	k-nearest Neighbors	1	Class	0.6680555555555556
100	5	5	20	linear	1.0	10000	0.0001	100_5_5_20_linear_1.0_10000_0.0001.tsv	k-nearest Neighbors	2	Batch	0.9903846153846153
100	5	5	20	linear	1.0	10000	0.0001	100_5_5_20_linear_1.0_10000_0.0001.tsv	k-nearest Neighbors	2	Class	0.40555555555555556
100	5	5	20	linear	1.0	10000	0.001	100_5_5_20_linear_1.0_10000_0.001.tsv	Random Forests	1	Class	0.44027777777777777
100	5	5	20	linear	1.0	10000	0.001	100_5_5_20_linear_1.0_10000_0.001.tsv	Random Forests	2	Batch	0.9999999999999999
100	5	5	20	linear	1.0	10000	0.001	100_5_5_20_linear_1.0_10000_0.001.tsv	Random Forests	2	Class	0.5222222222222223
100	5	5	20	linear	1.0	10000	0.001	100_5_5_20_linear_1.0_10000_0.001.tsv	Support Vector Machines	1	Batch	0.9057692307692309
100	5	5	20	linear	1.0	10000	0.001	100_5_5_20_linear_1.0_10000_0.001.tsv	Support Vector Machines	1	Class	0.46944444444444444
100	5	5	20	linear	1.0	10000	0.001	100_5_5_20_linear_1.0_10000_0.001.tsv	Support Vector Machines	2	Batch	0.9980769230769231
100	5	5	20	linear	1.0	10000	0.001	100_5_5_20_linear_1.0_10000_0.001.tsv	Support Vector Machines	2	Class	0.3888888888888889
100	5	5	20	linear	1.0	10000	0.001	100_5_5_20_linear_1.0_10000_0.001.tsv	k-nearest Neighbors	1	Batch	0.760576923076923
100	5	5	20	linear	1.0	10000	0.001	100_5_5_20_linear_1.0_10000_0.001.tsv	k-nearest Neighbors	1	Class	0.5430555555555556
100	5	5	20	linear	1.0	10000	0.001	100_5_5_20_linear_1.0_10000_0.001.tsv	k-nearest Neighbors	2	Batch	0.9653846153846154
100	5	5	20	linear	1.0	10000	0.001	100_5_5_20_linear_1.0_10000_0.001.tsv	k-nearest Neighbors	2	Class	0.3902777777777778
100	5	5	20	linear	1.0	1000	0.0001	100_5_5_20_linear_1.0_1000_0.0001.tsv	Random Forests	1	Class	0.826388888888889
100	5	5	20	linear	1.0	1000	0.0001	100_5_5_20_linear_1.0_1000_0.0001.tsv	Random Forests	2	Batch	0.5442307692307693
100	5	5	20	linear	1.0	1000	0.0001	100_5_5_20_linear_1.0_1000_0.0001.tsv	Random Forests	2	Class	0.6527777777777778
100	5	5	20	linear	1.0	1000	0.0001	100_5_5_20_linear_1.0_1000_0.0001.tsv	Support Vector Machines	1	Batch	0.7192307692307692
100	5	5	20	linear	1.0	1000	0.0001	100_5_5_20_linear_1.0_1000_0.0001.tsv	Support Vector Machines	1	Class	0.8305555555555556
100	5	5	20	linear	1.0	1000	0.0001	100_5_5_20_linear_1.0_1000_0.0001.tsv	Support Vector Machines	2	Batch	0.6846153846153846
100	5	5	20	linear	1.0	1000	0.0001	100_5_5_20_linear_1.0_1000_0.0001.tsv	Support Vector Machines	2	Class	0.7722222222222223
100	5	5	20	linear	1.0	1000	0.0001	100_5_5_20_linear_1.0_1000_0.0001.tsv	k-nearest Neighbors	1	Batch	0.7432692307692308
100	5	5	20	linear	1.0	1000	0.0001	100_5_5_20_linear_1.0_1000_0.0001.tsv	k-nearest Neighbors	1	Class	0.6861111111111111
100	5	5	20	linear	1.0	1000	0.0001	100_5_5_20_linear_1.0_1000_0.0001.tsv	k-nearest Neighbors	2	Batch	0.6451923076923077
100	5	5	20	linear	1.0	1000	0.0001	100_5_5_20_linear_1.0_1000_0.0001.tsv	k-nearest Neighbors	2	Class	0.5333333333333333
100	5	5	20	linear	1.0	1000	0.001	100_5_5_20_linear_1.0_1000_0.001.tsv	Random Forests	1	Class	0.6375
100	5	5	20	linear	1.0	1000	0.001	100_5_5_20_linear_1.0_1000_0.001.tsv	Random Forests	2	Batch	0.6625
100	5	5	20	linear	1.0	1000	0.001	100_5_5_20_linear_1.0_1000_0.001.tsv	Random Forests	2	Class	0.6402777777777778
100	5	5	20	linear	1.0	1000	0.001	100_5_5_20_linear_1.0_1000_0.001.tsv	Support Vector Machines	1	Batch	0.7038461538461538
100	5	5	20	linear	1.0	1000	0.001	100_5_5_20_linear_1.0_1000_0.001.tsv	Support Vector Machines	1	Class	0.6666666666666666
100	5	5	20	linear	1.0	1000	0.001	100_5_5_20_linear_1.0_1000_0.001.tsv	Support Vector Machines	2	Batch	0.7307692307692308
100	5	5	20	linear	1.0	1000	0.001	100_5_5_20_linear_1.0_1000_0.001.tsv	Support Vector Machines	2	Class	0.6722222222222223
