minibatch_size	ds_layers	ae_layers	code_size	scaling	loss_weight	minibatch_iterations	learning_rate	batch_value.x	batch_unadjusted_value.x	batch_score.x	class_value.x	class_unadjusted_value.x	class_score.x	batch_rank.x	class_rank.x	combined_rank.x	batch_value.y	batch_unadjusted_value.y	batch_score.y	class_value.y	class_unadjusted_value.y	class_score.y	batch_rank.y	class_rank.y	combined_rank.y	overall_rank
100	20	10	20	linear	4	10000	1e-4	0.7082443871917555	0.938227395411606	-0.20824438719175553	0.6851800411522634	0.7155987654320988	-0.03041872427983538	0.46078207180425335	0.888406128515893	0.20468080825057447	0.5411209876543209	0.7079203703703704	-0.04112098765432093	0.9668896601279642	0.9380248669722354	0.02886479315572876	0.4187058183795541	0.887710712343665	0.1858448201480756	0.39052562839865007
50	10	5	10	sigmoid	4	100	0.001	0.4917168650063387	0.938227395411606	-0.00828313499366129	0.6000025720164609	0.7155987654320988	-0.11559619341563789	0.956780242396524	0.6972330208095129	0.33354938932849326	0.5128831275720165	0.7079203703703704	-0.01288312757201648	0.500409364042405	0.9380248669722354	-0.4376155029298304	0.7944535073409462	0.14192495921696574	0.05637639081456959	0.38992578014306284
50	10	2	10	linear	1	1000	1e-5	0.9673479225452908	0.938227395411606	-0.4673479225452909	0.5948405349794239	0.7155987654320988	-0.12075823045267486	0.02698376400640292	0.6819117310770638	0.00920027261229059	0.4996546296296296	0.7079203703703704	-3.45370370370357e-4	0.9434950301178372	0.9380248669722354	0.00547016314560167	0.9961935834692768	0.7601957585644372	0.3786510684312259	0.38785134104351654
50	10	2	50	linear	2	10000	1e-4	0.8855877346337873	0.938227395411606	-0.38558773463378726	0.5627151920438958	0.7155987654320988	-0.15288357338820302	0.15618568488451864	0.5517951063343243	0.04309124829937611	0.5106520576131687	0.7079203703703704	-0.01065205761316867	0.9596048826604382	0.9380248669722354	0.02158001568820278	0.8297988036976618	0.8303425774877651	0.3445086387292903	0.3875998870286664
50	5	10	10	linear	2	1000	0.001	0.7003471455445139	0.938227395411606	-0.2003471455445139	0.6649674211248285	0.7155987654320988	-0.05063134430727023	0.4790761490967299	0.8374113880631145	0.2005919115015121	0.5127520576131688	0.7079203703703704	-0.01275205761316877	0.7076777069467128	0.9380248669722354	-0.23034716002552255	0.7971723762914628	0.4681892332789559	0.18661376182353165	0.38720567332504374
25	10	10	10	linear	4	10000	1e-4	0.7397988488120067	0.938227395411606	-0.23979884881200675	0.6878935185185185	0.7155987654320988	-0.02770524691358022	0.3930939858220901	0.8932083238051681	0.1755574100870208	0.5328971193415637	0.7079203703703704	-0.03289711934156369	0.9560825298983194	0.9380248669722354	0.01805766292608401	0.522294725394236	0.8091353996737357	0.21130357568967464	0.3868609857766955
50	20	5	50	linear	1	1000	0.001	0.7632886557886558	0.938227395411606	-0.2632886557886558	0.8092095336076817	0.7155987654320988	0.09361076817558288	0.3441573290647153	0.9938257489137892	0.17101620765095504	0.47458909465020577	0.7079203703703704	-0.02541090534979423	0.9241335048498792	0.9380248669722354	-0.01389136212235631	0.6155519303969549	0.7011963023382273	0.2158113687457513	0.38682757639670634
25	20	2	10	linear	2	1000	0.001	0.7632784065349855	0.938227395411606	-0.26327840653498547	0.6382158779149519	0.7155987654320988	-0.07738288751714684	0.34438600503087125	0.7864166476103361	0.13541544378014703	0.48287921810699586	0.7079203703703704	-0.01712078189300414	0.9189457000860508	0.9380248669722354	-0.01907916688618449	0.7297444263186514	0.6889613920609027	0.25138286790259146	0.3867983116827385
25	10	10	10	linear	1	1000	1e-4	0.8577834774874248	0.938227395411606	-0.3577834774874248	0.5256284293552812	0.7155987654320988	-0.18997033607681757	0.1989480905556826	0.3731991767665218	0.03712363180732609	0.499941975308642	0.7079203703703704	-5.8024691358016245e-5	0.9233600998659476	0.9380248669722354	-0.01466476710628772	0.9989124524197932	0.6998368678629691	0.3495378809853926	0.3866615127927187
25	5	2	50	linear	2	100	1e-5	0.6824120251093936	0.938227395411606	-0.1824120251093936	0.5792524005486969	0.7155987654320988	-0.1363463648834019	0.5165790075463069	0.6281728790304139	0.16225046120851874	0.49100288065843617	0.7079203703703704	-0.00899711934156383	0.774173018047287	0.9380248669722354	-0.16385184892494842	0.8594344752582925	0.5217509516041327	0.22420537765370627	0.386455838862225
25	20	2	10	linear	1	1000	0.001	0.9233294483294484	0.938227395411606	-0.4233294483294484	0.6646253429355281	0.7155987654320988	-0.05097342249657066	0.08072261605305282	0.8355819803338669	0.03372518168967013	0.4940716049382716	0.7079203703703704	-0.00592839506172837	0.9504057127302742	0.9380248669722354	0.01238084575803877	0.9023926046764544	0.7816748232735182	0.3526887898918987	0.38641397158156887
100	5	2	10	sigmoid	2	100	1e-5	0.5279716190242506	0.938227395411606	-0.0279716190242506	0.5910991083676269	0.7155987654320988	-0.12449965706447186	0.8623370683741138	0.6656757374799909	0.28701843197313576	0.4819882716049383	0.7079203703703704	-0.01801172839506171	0.5473086317311464	0.9380248669722354	-0.390716235241089	0.713431212615552	0.27814029363784665	0.09921698348364733	0.3862354154567831
25	20	5	10	sigmoid	4	1000	1e-5	0.5460199924344661	0.938227395411606	-0.04601999243446608	0.6107767489711934	0.7155987654320988	-0.1048220164609054	0.7955636862565745	0.7258175165790075	0.28871702951959377	0.5127549382716049	0.7079203703703704	-0.01275493827160489	0.5354716412318751	0.9380248669722354	-0.40255322574036034	0.7969004893964111	0.24388254486133767	0.09717505967762108	0.38589208919721485
50	20	10	50	linear	2	1000	0.001	0.5582286171430908	0.938227395411606	-0.0582286171430908	0.7438914609053499	0.7155987654320988	0.02829269547325108	0.7537159844500343	0.9766750514520924	0.3680677989465009	0.635832304526749	0.7079203703703704	-0.135832304526749	0.8914088650053562	0.9380248669722354	-0.0466160019668792	0.05328983143012507	0.6405655247417075	0.0170678144167176	0.3851356133632185
50	10	10	50	linear	4	10000	0.001	0.8285547529955425	0.938227395411606	-0.3285547529955425	0.6690089163237312	0.7155987654320988	-0.04658984910836761	0.24331122798993823	0.8451863709124171	0.10282166689352984	0.5243866255144033	0.7079203703703704	-0.02438662551440329	0.9674899387691784	0.9380248669722354	0.02946507179694302	0.6296900489396411	0.8964110929853181	0.28223057250598105	0.3850522393995109
50	10	10	20	sigmoid	2	1000	0.001	0.5954314910235963	0.938227395411606	-0.09543149102359628	0.6253695130315501	0.7155987654320988	-0.09022925240054867	0.6592728104276241	0.7571461239423737	0.24958292651793543	0.4974948559670782	0.7079203703703704	-0.00250514403292179	0.5482621729917051	0.9380248669722354	-0.3897626939805303	0.9624796084828712	0.2803153887982599	0.1348989228311365	0.3844818493490719
100	10	5	50	sigmoid	1	100	0.001	0.4864557774097248	0.938227395411606	-0.01354422259027521	0.5724048353909466	0.7155987654320988	-0.14319393004115222	0.9334552938486164	0.5993597072947633	0.279737745846927	0.47185843621399176	0.7079203703703704	-0.02814156378600824	0.5847567596836603	0.9380248669722354	-0.35326810728857516	0.5837411636759108	0.3583469276780859	0.10459092628124664	0.3843286721281737
50	10	5	50	linear	4	10000	1e-4	0.7054709800433484	0.938227395411606	-0.2054709800433484	0.6883333333333332	0.7155987654320988	-0.02726543209876553	0.46695632289046424	0.8948090555682597	0.20891837313862183	0.5411954732510288	0.7079203703703704	-0.04119547325102879	0.9608462629295964	0.9380248669722354	0.02282139595736088	0.4176182707993475	0.8379554105492115	0.1749727447802595	0.3838911179188813
100	5	5	50	sigmoid	1	1000	1e-5	0.5317590377458798	0.938227395411606	-0.03175903774587985	0.5449271262002744	0.7155987654320988	-0.17067163923182438	0.8461010747770409	0.4717585181797393	0.1995776946335508	0.4966557613168725	0.7079203703703704	-0.00334423868312755	0.6030590019844406	0.9380248669722354	-0.3349658649877948	0.9486133768352364	0.38852637302882	0.18428065735420787	0.38385835198775864
25	5	2	20	linear	1	1000	1e-5	0.8950226454831718	0.938227395411606	-0.3950226454831718	0.4667789780521262	0.7155987654320988	-0.24881978737997257	0.13354676423507889	0.10610564829636406	0.00708503299852236	0.5010134259259259	0.7079203703703704	-0.0010134259259259	0.944741320267636	0.9380248669722354	0.0067164532954006	0.9839586731919522	0.7656334964654704	0.3766758596667397	0.3837608926652621
100	5	2	10	sigmoid	2	1000	0.001	0.6070150390545128	0.938227395411606	-0.10701503905451282	0.5896039094650206	0.7155987654320988	-0.12599485596707816	0.6398353533043677	0.6604161902584038	0.21127881321095515	0.5117137860082305	0.7079203703703704	-0.01171378600823047	0.6397303956002787	0.9380248669722354	-0.29829447137195675	0.8153887982599238	0.4230560087003806	0.17247756526542163	0.3837563784763768
50	20	10	20	linear	1	1000	1e-4	0.7457753138674191	0.938227395411606	-0.24577531386741913	0.6339797668038408	0.7155987654320988	-0.08161899862825794	0.3809741596158244	0.7774982849302539	0.14810337785202413	0.47785596707818934	0.7079203703703704	-0.02214403292181066	0.9289419756013324	0.9380248669722354	-0.00908289137090312	0.657694399129962	0.7153344208809136	0.23523572105912588	0.38333909891115003
50	10	2	50	linear	1	10000	1e-4	0.904334948677054	0.938227395411606	-0.404334948677054	0.5661634087791495	0.7155987654320988	-0.14943535665294927	0.11250857534873084	0.5712325634575806	0.03213428095370794	0.5168061728395061	0.7079203703703704	-0.01680617283950614	0.971359414970526	0.9380248669722354	0.03333454799829072	0.7330070690592714	0.9573137574768896	0.3508588757691265	0.38299315672283446
100	10	10	10	sigmoid	1	100	0.001	0.4688396873594242	0.938227395411606	-0.03116031264057578	0.573360768175583	0.7155987654320988	-0.14223799725651576	0.8481591584724445	0.6035902126686485	0.25597028341962236	0.49684403292181073	0.7079203703703704	-0.00315596707818927	0.5431141667983773	0.9380248669722354	-0.3949107001738581	0.9529635671560632	0.2653616095704187	0.12643997302125037	0.38241025644087273
50	20	2	10	linear	1	10000	0.001	0.8927386210280946	0.938227395411606	-0.39273862102809465	0.5931087105624142	0.7155987654320988	-0.12249005486968456	0.138348959524354	0.6720786645323577	0.04649069197828452	0.515751440329218	0.7079203703703704	-0.01575144032921804	0.9675684310041034	0.9380248669722354	0.02954356403186797	0.7460576400217509	0.898042414355628	0.3349957021467976	0.3814863941250821
25	5	5	10	linear	1	10000	1e-4	0.8227035026377132	0.938227395411606	-0.3227035026377132	0.663042695473251	0.7155987654320988	-0.05255606995884776	0.25177223873770865	0.8312371369769037	0.10464121744929922	0.4759551440329218	0.7079203703703704	-0.02404485596707822	0.9656351087930036	0.9380248669722354	0.0276102418207681	0.6340402392604676	0.8727569331158238	0.2766815073444944	0.38132272479379364
50	10	5	10	linear	1	1000	1e-4	0.7434789187420766	0.938227395411606	-0.2434789187420766	0.6893964334705076	0.7155987654320988	-0.02620233196159116	0.3862337068374114	0.8977818431282872	0.17337680460138086	0.5337911522633745	0.7079203703703704	-0.03379115226337448	0.9564968330904003	0.9380248669722354	0.01847196611816493	0.5116911364872213	0.812126155519304	0.2077788777443353	0.3811556823457162
50	10	5	10	linear	2	10000	0.001	0.8988970678444362	0.938227395411606	-0.39889706784443624	0.5471004801097393	0.7155987654320988	-0.16849828532235944	0.12691516121655613	0.48159158472444547	0.03056063680791987	0.4858510288065844	0.7079203703703704	-0.01414897119341562	0.9678173934168086	0.9380248669722354	0.02979252644457319	0.7748776508972267	0.902936378466558	0.3498326099279078	0.3803932467358277
25	20	10	20	linear	4	100	1e-5	0.684400687032266	0.938227395411606	-0.184400687032266	0.5392686899862826	0.7155987654320988	-0.17633007544581614	0.5110907843585639	0.4440887262748685	0.11348482771830908	0.4907768518518519	0.7079203703703704	-0.00922314814814812	0.8805440967283071	0.9380248669722354	-0.05748077024392828	0.855084284937466	0.6242523110386079	0.26689417050250436	0.38037899822081345
25	20	2	20	linear	2	10000	1e-4	0.8116435355580093	0.938227395411606	-0.3116435355580093	0.6896742112482853	0.7155987654320988	-0.02592455418381345	0.26846558426709355	0.8984678710267551	0.12060385097020472	0.4695598765432099	0.7079203703703704	-0.03044012345679009	0.9701884194135656	0.9380248669722354	0.03216355244133018	0.5538336052202284	0.9369222403480152	0.2594495110914773	0.380053362061682
50	10	10	10	linear	4	100	1e-5	0.9348944403549668	0.938227395411606	-0.4348944403549667	0.528846879286694	0.7155987654320988	-0.18675188614540472	0.06082780699748456	0.3919506059913103	0.01192074790689327	0.5053324074074075	0.7079203703703704	-0.00533240740740748	0.9553351450866068	0.9380248669722354	0.01731027811437147	0.9135399673735726	0.8056008700380641	0.3679742962653474	0.3798950441722407
25	20	10	10	sigmoid	2	100	1e-5	0.5175562814378604	0.938227395411606	-0.01755628143786036	0.6102692043895747	0.7155987654320988	-0.10532956104252413	0.9108163731991769	0.7239881088497598	0.3297101117709345	0.4717254629629629	0.7079203703703704	-0.02827453703703708	0.5118835063133309	0.9380248669722354	-0.4261413606589045	0.5810222947253942	0.17210440456769985	0.04999824803713629	0.37970835980807083
25	10	10	20	linear	4	10000	1e-5	0.7331214472661841	0.938227395411606	-0.2331214472661841	0.5811008230452674	0.7155987654320988	-0.13449794238683133	0.4038417562314201	0.633203750285845	0.1278570572838786	0.5243018518518519	0.7079203703703704	-0.02430185185185185	0.9534469557276576	0.9380248669722354	0.01542208875542205	0.6313213703099511	0.7969004893964111	0.25155015448320645	0.37940721176708503
25	10	2	20	linear	1	1000	0.001	0.878985707275181	0.938227395411606	-0.378985707275181	0.6375617283950618	0.7155987654320988	-0.07803703703703702	0.16876286302309626	0.7850445918134004	0.0662431864576137	0.4944969135802468	0.7079203703703704	-0.00550308641975316	0.9183475288153652	0.9380248669722354	-0.01967733815687034	0.9105492115280044	0.6873300706905927	0.3129239269634034	0.37916711342101705
100	10	2	50	linear	4	10000	1e-5	0.6203354394143867	0.938227395411606	-0.12033543941438674	0.6748782578875172	0.7155987654320988	-0.04072050754458156	0.6151383489595244	0.8602789846787102	0.26459529713991886	0.5635775720164609	0.7079203703703704	-0.06357757201646086	0.9697344859479362	0.9380248669722354	0.03170961897570079	0.24605764002175096	0.9312126155519304	0.11456598927059504	0.3791612864105139
100	10	2	20	linear	2	100	1e-5	0.8012357174988753	0.938227395411606	-0.30123571749887534	0.627011531207133	0.7155987654320988	-0.08858723422496573	0.28744568945803795	0.760804939400869	0.1093450501745818	0.49323271604938274	0.7079203703703704	-0.00676728395061726	0.8592614837059281	0.9380248669722354	-0.07876338326630727	0.8945078847199565	0.6027732463295269	0.2695927107700032	0.378937760944585
100	10	2	50	sigmoid	2	100	1e-5	0.4865563018852492	0.938227395411606	-0.01344369811475076	0.6136179698216735	0.7155987654320988	-0.10198079561042528	0.9343699977132404	0.7322204436313744	0.3420824071207176	0.5657234567901235	0.7079203703703704	-0.06572345679012348	0.562752445427884	0.9380248669722354	-0.37527242154435136	0.23164763458401305	0.3172920065252855	0.03674997139199881	0.3788323785127164
25	20	2	10	linear	2	10000	1e-4	0.8393068335173598	0.938227395411606	-0.3393068335173598	0.690627572016461	0.7155987654320988	-0.0249711934156378	0.22638920649439745	0.9021266864852504	0.10211587235540796	0.47483045267489704	0.7079203703703704	-0.02516954732510296	0.9672286687272068	0.9380248669722354	0.02920380175497139	0.6193583469276781	0.8931484502446982	0.27658947385228694	0.3787053462076949
25	5	2	50	linear	2	100	1e-4	0.6858259211548685	0.938227395411606	-0.1858259211548685	0.6221390603566529	0.7155987654320988	-0.09345970507544588	0.5085753487308484	0.7486851131946033	0.19038139626627004	0.4909781893004115	0.7079203703703704	-0.00902181069958851	0.662339634956594	0.9380248669722354	-0.27568523201564143	0.8591625883632409	0.4377379010331702	0.18804401403817533	0.3784254103044454
50	20	2	20	linear	2	10000	1e-4	0.8749424661595714	0.938227395411606	-0.3749424661595714	0.5654055212620027	0.7155987654320988	-0.15019324417009605	0.17379373427852732	0.5657443402698377	0.04916141077121845	0.5151979423868313	0.7079203703703704	-0.01519794238683125	0.9653594822893068	0.9380248669722354	0.02733461531707137	0.7561174551386624	0.8686786296900489	0.3284115374072901	0.37757294817850856
100	20	10	10	linear	2	1000	1e-4	0.8071536979102769	0.938227395411606	-0.3071536979102769	0.7600171467764061	0.7155987654320988	0.04441838134430731	0.276697919048708	0.9830779785044592	0.13600781545739718	0.5354633744855967	0.7079203703703704	-0.03546337448559666	0.974559486386972	0.9380248669722354	0.03653461941473646	0.4864056552474171	0.9910277324632952	0.2410207467885855	0.3770285622459827
100	5	10	20	linear	2	10000	0.001	0.8995110006952112	0.938227395411606	-0.3995110006952112	0.5258350480109739	0.7155987654320988	-0.18976371742112488	0.12485707752115252	0.3745712325634576	0.02338393471068463	0.4818561728395062	0.7079203703703704	-0.01814382716049378	0.97517418734524	0.9380248669722354	0.03714932037300456	0.7112561174551386	0.9942903752039152	0.35359755594527487	0.3769814906559595
25	10	2	10	sigmoid	2	100	0.001	0.5566816699382489	0.938227395411606	-0.05668166993824886	0.605733024691358	0.7155987654320988	-0.10986574074074074	0.760804939400869	0.7132403384404299	0.27131838623271326	0.5016644032921811	0.7079203703703704	-0.00166440329218109	0.5259576901462866	0.9380248669722354	-0.4120671768259488	0.9738988580750408	0.2169657422512235	0.1056513443099351	0.3769697305426484
50	20	10	20	linear	2	1000	1e-5	0.9247625802560012	0.938227395411606	-0.4247625802560014	0.5634610768175583	0.7155987654320988	-0.15213768861454047	0.07889320832380517	0.5549965698605077	0.02189273000250116	0.5010689814814815	0.7079203703703704	-0.00106898148148149	0.931190869231805	0.9380248669722354	-0.00683399774043036	0.9831430125067973	0.7215878194671017	0.3547120113095486	0.37660474131204974
50	20	10	10	linear	4	1000	1e-4	0.9717258618574408	0.938227395411606	-0.4717258618574408	0.5734996570644718	0.7155987654320988	-0.14209910836762696	0.02401097644637548	0.6046192545163503	0.00725874933960859	0.4981234567901235	0.7079203703703704	-0.00187654320987651	0.9435556901931172	0.9380248669722354	0.00553082322088183	0.9706362153344208	0.7610114192495921	0.3693326219033502	0.3765913712429588
50	20	10	20	linear	1	10000	1e-4	0.8783830460475197	0.938227395411606	-0.3783830460475197	0.5767283950617283	0.7155987654320988	-0.13887037037037042	0.1699062428538761	0.6181111365195517	0.05251047043608815	0.520277366255144	0.7079203703703704	-0.02027736625514398	0.9710733101522576	0.9380248669722354	0.03304844318002209	0.680804785209353	0.9518760195758564	0.3240208745266374	0.37653134496272556
25	10	5	20	linear	1	10000	1e-5	0.725907020610968	0.938227395411606	-0.225907020610968	0.6905838477366256	0.7155987654320988	-0.02501491769547315	0.4214498056254288	0.9018980105190944	0.19005237061361663	0.5432888888888889	0.7079203703703704	-0.04328888888888893	0.9704386842983336	0.9380248669722354	0.03241381732609805	0.3958673191952148	0.9418162044589452	0.18641712801688745	0.37646949863050405
100	5	10	10	sigmoid	2	100	1e-4	0.5034465351899562	0.938227395411606	-0.00344653518995619	0.5877323388203017	0.7155987654320988	-0.12786642661179703	0.9835353304367712	0.6544706151383489	0.32184748636062643	0.5436288065843622	0.7079203703703704	-0.04362880658436219	0.5455134008277283	0.9380248669722354	-0.3925114661445072	0.3923327895595432	0.2740619902120718	0.05376175256607117	0.3756092389266976
100	5	5	20	sigmoid	1	100	1e-4	0.5508387007729113	0.938227395411606	-0.0508387007729113	0.6505229766803841	0.7155987654320988	-0.06507578875171471	0.7795563686256575	0.8104276240567116	0.3158870078217848	0.45056687242798354	0.7079203703703704	-0.04943312757201645	0.5801787020939068	0.9380248669722354	-0.35784616487832865	0.33904295812941815	0.34991843393148453	0.05931869047207194	0.37520569829385675
50	20	10	20	linear	1	10000	0.001	0.8783507647323436	0.938227395411606	-0.3783507647323437	0.6217112482853224	0.7155987654320988	-0.09388751714677634	0.170134918820032	0.7479990852961353	0.06363038182715809	0.48263333333333336	0.7079203703703704	-0.01736666666666664	0.9640556931200206	0.9380248669722354	0.02603082614778518	0.7251223491027733	0.8588907014681892	0.31140042153557107	0.37503080336272915
100	5	5	50	linear	2	1000	1e-4	0.6165267042898621	0.938227395411606	-0.11652670428986212	0.8435579561042524	0.7155987654320988	0.12795919067215367	0.621998627944203	0.9983992682369084	0.31050148749192663	0.5780261316872428	0.7079203703703704	-0.07802613168724282	0.9363231799050512	0.9380248669722354	-0.00170168706718421	0.17536704730831973	0.7357259380097879	0.0645110426884602	0.3750125301803868
50	5	10	10	linear	1	10000	1e-4	0.924582949944792	0.938227395411606	-0.42458294994479207	0.5079826817558298	0.7155987654320988	-0.20761608367626896	0.07912188428996113	0.276697919048708	0.01094643036712245	0.5156084362139918	0.7079203703703704	-0.01560843621399177	0.9724707236476244	0.9380248669722354	0.03444585667538891	0.7474170744970092	0.9714518760195758	0.36303985959459134	0.3739862899617138
25	20	5	20	linear	1	10000	0.001	0.8180800924221977	0.938227395411606	-0.3180800924221977	0.6482681755829903	0.7155987654320988	-0.06733058984910845	0.25977589755316716	0.8049394008689686	0.10455192766832248	0.47056522633744857	0.7079203703703704	-0.02943477366255142	0.9710820250074635	0.9380248669722354	0.03305715803522824	0.5647090810222948	0.952147906470908	0.2688432846302442	0.3733952122985667
25	5	10	20	sigmoid	2	100	1e-5	0.5003525385433281	0.938227395411606	-3.5253854332806256e-4	0.5397736625514403	0.7155987654320988	-0.17582510288065845	0.9974845643722844	0.44660416190258406	0.22274037894112417	0.4871342592592592	0.7079203703703704	-0.01286574074074076	0.5949680235791347	0.9380248669722354	-0.3430568433931007	0.7949972811310495	0.3787384448069603	0.15054801694066774	0.3732883958817919
25	5	5	50	linear	4	10000	1e-4	0.7526524352840142	0.938227395411606	-0.25265243528401415	0.6993647119341563	0.7155987654320988	-0.01623405349794249	0.3681683055110908	0.9227075234392864	0.1698558326934886	0.4648977366255144	0.7079203703703704	-0.03510226337448563	0.9586818031481774	0.9380248669722354	0.02065693617594199	0.4921152800435019	0.8257205002718869	0.20317483761448007	0.37303067030796866
100	20	10	10	linear	1	1000	1e-5	0.9316665899889583	0.938227395411606	-0.4316665899889583	0.5842309670781893	0.7155987654320988	-0.13136779835390944	0.0654013263206037	0.6453235764921107	0.0211025089042698	0.5014412037037037	0.7079203703703704	-0.0014412037037037	0.9303146713965428	0.9380248669722354	-0.00771019557569263	0.9779771615008156	0.7196846112017401	0.35191755661944796	0.37302006552371775
25	10	2	10	linear	4	10000	1e-5	0.7780907506236454	0.938227395411606	-0.2780907506236454	0.689812242798354	0.7155987654320988	-0.02578652263374481	0.3235764921106792	0.9000686027898468	0.14562052057484945	0.5336675925925927	0.7079203703703704	-0.03366759259259266	0.9666952771484936	0.9380248669722354	0.02867041017625804	0.5135943447525829	0.8849918433931484	0.22726340295944228	0.37288392353429173
50	20	2	10	sigmoid	2	100	1e-5	0.5424515396883818	0.938227395411606	-0.04245153968838178	0.5710948216735254	0.7155987654320988	-0.14450394375857334	0.8051680768351246	0.5941001600731763	0.23917524166677953	0.5117925925925926	0.7079203703703704	-0.01179259259259257	0.5679617629325232	0.9380248669722354	-0.3700631040397122	0.8140293637846656	0.3281674823273518	0.13356898342687484	0.37274422509365435
100	20	10	10	sigmoid	1	1000	1e-4	0.5872815196499407	0.938227395411606	-0.08728151964994069	0.6250240054869685	0.7155987654320988	-0.09057475994513033	0.675051452092385	0.755545392179282	0.2550160070561674	0.5248483539094649	0.7079203703703704	-0.02484835390946493	0.5935189502367865	0.9380248669722354	-0.34450591673544895	0.6242523110386079	0.37601957585644374	0.11736554461207106	0.37238155166823844
50	20	10	20	linear	4	10000	1e-4	0.8620413650676808	0.938227395411606	-0.3620413650676808	0.6776886145404664	0.7155987654320988	-0.03791015089163241	0.1925451635033158	0.8694260233249486	0.08370188790756994	0.5273339506172839	0.7079203703703704	-0.02733395061728394	0.9729496236002084	0.9380248669722354	0.0349247566279729	0.589994562262099	0.9782490483958672	0.28858080954581733	0.37228269745338727
100	5	10	10	linear	4	1000	1e-5	0.992213174252648	0.938227395411606	-0.492213174252648	0.5608641975308643	0.7155987654320988	-0.15473456790123452	0.00571689915389892	0.5426480676880859	0.00155113213951545	0.5074717592592592	0.7079203703703704	-0.00747175925925924	0.961011772005924	0.9380248669722354	0.02298690503368861	0.8841761827079935	0.8382272974442632	0.3705703060479532	0.3721214381874687
25	5	2	10	linear	1	100	1e-4	0.732838787674314	0.938227395411606	-0.232838787674314	0.5986033950617284	0.7155987654320988	-0.11699537037037032	0.4047564600960439	0.6942602332494855	0.14050315719775774	0.5083882716049383	0.7079203703703704	-0.00838827160493826	0.7881557288282435	0.9380248669722354	-0.14986913814399194	0.8673191952147906	0.5339858618814574	0.23156809399155096	0.3720712511893087
25	10	10	20	linear	1	100	1e-5	0.7620146812252075	0.938227395411606	-0.26201468122520755	0.5676568930041153	0.7155987654320988	-0.1479418724279835	0.3480448204893666	0.5762634347130117	0.100282751844638	0.5025763888888889	0.7079203703703704	-0.00257638888888889	0.8198155904442455	0.9380248669722354	-0.11820927652798996	0.9619358346927678	0.564437194127243	0.27147618173221666	0.37175893357685463
100	10	2	10	linear	1	1000	1e-5	0.9319815053367684	0.938227395411606	-0.4319815053367685	0.6669298696844993	0.7155987654320988	-0.04866889574759947	0.06494397438829179	0.8410702035216099	0.02731122087813139	0.4946240740740741	0.7079203703703704	-0.00537592592592595	0.9420788844399955	0.9380248669722354	0.00405401746776012	0.912452419793366	0.754758020663404	0.34434039115638715	0.3716516120345185
25	5	10	10	linear	1	10000	1e-4	0.6748587085429191	0.938227395411606	-0.17485870854291907	0.6772830932784637	0.7155987654320988	-0.03831567215363507	0.5330436771095358	0.8678252915618568	0.2312943922513936	0.4458588477366255	0.7079203703703704	-0.05414115226337451	0.9684423092683326	0.9380248669722354	0.03041744229609722	0.30777596519847744	0.911636759108211	0.14028994172247075	0.37158433397386437
25	10	5	10	linear	2	100	0.001	0.8094529556700609	0.938227395411606	-0.3094529556700609	0.5322205075445816	0.7155987654320988	-0.18337825788751716	0.27303910359021266	0.40818659958838327	0.05572545162457461	0.4981989711934156	0.7079203703703704	-0.00180102880658439	0.8970828577115126	0.9380248669722354	-0.04094200926072278	0.9717237629146276	0.6498096791734639	0.3157177533123926	0.3714432049369672
100	20	2	10	linear	4	10000	1e-4	0.6166355099578784	0.938227395411606	-0.1166355099578784	0.714565329218107	0.7155987654320988	-0.00103343621399176	0.6213126000457352	0.951978047107249	0.29573797781733313	0.5813666666666666	0.7079203703703704	-0.08136666666666659	0.9708327991734425	0.9380248669722354	0.03280793220120703	0.15959760739532355	0.9486133768352364	0.0756982126430511	0.37143619046038423
50	5	10	10	sigmoid	2	100	1e-5	0.5377869024250603	0.938227395411606	-0.03778690242506033	0.6235639574759945	0.7155987654320988	-0.0920348079561043	0.824376857992225	0.7537159844500343	0.310673007539718	0.5066625	0.7079203703703704	-0.00666250000000001	0.4974470230464383	0.9380248669722354	-0.44057784392579713	0.8955954323001631	0.13512778684067428	0.06050991433566899	0.371182921875387
25	10	2	50	linear	2	10000	1e-5	0.6934668547826444	0.938227395411606	-0.19346685478264436	0.6393604252400549	0.7155987654320988	-0.0762383401920439	0.49279670706608736	0.7889320832380516	0.1943915663592501	0.5414305555555555	0.7079203703703704	-0.04143055555555552	0.963242818842234	0.9380248669722354	0.02521795186999864	0.4138118542686242	0.8529091897770528	0.17647196667219608	0.37086353303144615
25	20	5	50	linear	2	1000	0.001	0.866264338731444	0.938227395411606	-0.366264338731444	0.6001174554183812	0.7155987654320988	-0.11548131001371752	0.18842899611250857	0.6976903727418249	0.06573254826655199	0.5031765432098766	0.7079203703703704	-0.00317654320987659	0.8916666447148902	0.9380248669722354	-0.0463582222573452	0.9518760195758564	0.6411092985318108	0.30512828359976474	0.37086083186631674
50	20	5	20	linear	2	1000	0.001	0.626575650226966	0.938227395411606	-0.12657565022696604	0.795002572016461	0.7155987654320988	0.07940380658436219	0.606448662245598	0.9910816373199176	0.30052006656442054	0.5781508230452674	0.7079203703703704	-0.07815082304526744	0.9549244566203632	0.9380248669722354	0.01689958964812765	0.17455138662316477	0.8036976617727025	0.07014327064411026	0.3706633372085308
