minibatch_size	ds_layers	ae_layers	code_size	scaling	loss_weight	minibatch_iterations	learning_rate	dataset	algorithm	iteration	column	value
100	20	5	10	linear	4.0	1000	0.0001	100_20_5_10_linear_4.0_1000_0.0001.tsv	k-nearest Neighbors	5	Class	0.8621597474667648
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	Random Forests	1	Class	0.920043288902938
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	Random Forests	2	Batch	0.8690277777777778
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	Random Forests	2	Class	0.9115492685668123
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	Random Forests	3	Batch	0.8710611111111112
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	Random Forests	3	Class	0.9151166517394588
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	Random Forests	4	Batch	0.8734
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	Random Forests	4	Class	0.9204772755211353
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	Random Forests	5	Batch	0.8705166666666667
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	Random Forests	5	Class	0.9135222942240485
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	Support Vector Machines	1	Batch	0.8744444444444444
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	Support Vector Machines	1	Class	0.9357418822331102
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	Support Vector Machines	2	Batch	0.8744444444444444
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	Support Vector Machines	2	Class	0.9357418822331102
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	Support Vector Machines	3	Batch	0.8744444444444444
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	Support Vector Machines	3	Class	0.9357418822331102
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	Support Vector Machines	4	Batch	0.8744444444444444
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	Support Vector Machines	4	Class	0.9357418822331102
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	Support Vector Machines	5	Batch	0.8744444444444444
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	Support Vector Machines	5	Class	0.9357418822331102
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	k-nearest Neighbors	1	Batch	0.8459555555555556
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	k-nearest Neighbors	1	Class	0.9207753806438017
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	k-nearest Neighbors	2	Batch	0.8459555555555556
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	k-nearest Neighbors	2	Class	0.9207753806438017
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	k-nearest Neighbors	3	Batch	0.8459555555555556
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	k-nearest Neighbors	3	Class	0.9207753806438017
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	k-nearest Neighbors	4	Batch	0.8459555555555556
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	k-nearest Neighbors	4	Class	0.9207753806438017
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	k-nearest Neighbors	5	Batch	0.8459555555555556
100	20	5	10	linear	4.0	1000	0.001	100_20_5_10_linear_4.0_1000_0.001.tsv	k-nearest Neighbors	5	Class	0.9207753806438017
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	Random Forests	1	Class	0.8731479286303848
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	Random Forests	2	Batch	0.5040333333333333
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	Random Forests	2	Class	0.8783329382013593
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	Random Forests	3	Batch	0.5089222222222223
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	Random Forests	3	Class	0.8723214442512688
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	Random Forests	4	Batch	0.5074611111111111
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	Random Forests	4	Class	0.8678525016244315
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	Random Forests	5	Batch	0.5397166666666666
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	Random Forests	5	Class	0.8606013908645487
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	Support Vector Machines	1	Batch	0.5302666666666667
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	Support Vector Machines	1	Class	0.8829592750645382
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	Support Vector Machines	2	Batch	0.5302666666666667
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	Support Vector Machines	2	Class	0.8829592750645382
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	Support Vector Machines	3	Batch	0.5302666666666667
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	Support Vector Machines	3	Class	0.8829592750645382
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	Support Vector Machines	4	Batch	0.5302666666666667
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	Support Vector Machines	4	Class	0.8829592750645382
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	Support Vector Machines	5	Batch	0.5302666666666667
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	Support Vector Machines	5	Class	0.8829592750645382
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	k-nearest Neighbors	1	Batch	0.5192333333333333
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	k-nearest Neighbors	1	Class	0.7548840507173841
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	k-nearest Neighbors	2	Batch	0.5192333333333333
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	k-nearest Neighbors	2	Class	0.7548840507173841
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	k-nearest Neighbors	3	Batch	0.5192333333333333
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	k-nearest Neighbors	3	Class	0.7548840507173841
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	k-nearest Neighbors	4	Batch	0.5192333333333333
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	k-nearest Neighbors	4	Class	0.7548840507173841
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	k-nearest Neighbors	5	Batch	0.5192333333333333
100	20	5	10	linear	4.0	100	0.00001	100_20_5_10_linear_4.0_100_0.00001.tsv	k-nearest Neighbors	5	Class	0.7548840507173841
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	Random Forests	1	Class	0.9494558154645875
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	Random Forests	2	Batch	0.6534833333333333
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	Random Forests	2	Class	0.9466955991078798
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	Random Forests	3	Batch	0.6704833333333333
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	Random Forests	3	Class	0.9477789192701473
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	Random Forests	4	Batch	0.6330944444444444
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	Random Forests	4	Class	0.9421250197565987
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	Random Forests	5	Batch	0.6600222222222223
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	Random Forests	5	Class	0.9435395922238028
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	Support Vector Machines	1	Batch	0.6467666666666667
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	Support Vector Machines	1	Class	0.9518571202781729
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	Support Vector Machines	2	Batch	0.6467666666666667
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	Support Vector Machines	2	Class	0.9518571202781729
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	Support Vector Machines	3	Batch	0.6467666666666667
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	Support Vector Machines	3	Class	0.9518571202781729
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	Support Vector Machines	4	Batch	0.6467666666666667
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	Support Vector Machines	4	Class	0.9518571202781729
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	Support Vector Machines	5	Batch	0.6467666666666667
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	Support Vector Machines	5	Class	0.9518571202781729
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	k-nearest Neighbors	1	Batch	0.6136277777777778
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	k-nearest Neighbors	1	Class	0.916665130042323
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	k-nearest Neighbors	2	Batch	0.6136277777777778
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	k-nearest Neighbors	2	Class	0.916665130042323
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	k-nearest Neighbors	3	Batch	0.6136277777777778
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	k-nearest Neighbors	3	Class	0.916665130042323
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	k-nearest Neighbors	4	Batch	0.6136277777777778
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	k-nearest Neighbors	4	Class	0.916665130042323
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	k-nearest Neighbors	5	Batch	0.6136277777777778
100	20	5	10	linear	4.0	100	0.0001	100_20_5_10_linear_4.0_100_0.0001.tsv	k-nearest Neighbors	5	Class	0.916665130042323
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	Random Forests	1	Class	0.830916442758548
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	Random Forests	2	Batch	0.5450277777777778
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	Random Forests	2	Class	0.8264931598264932
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	Random Forests	3	Batch	0.5400555555555555
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	Random Forests	3	Class	0.8320877895439299
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	Random Forests	4	Batch	0.5463555555555556
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	Random Forests	4	Class	0.8343600179126496
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	Random Forests	5	Batch	0.5428222222222223
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	Random Forests	5	Class	0.8394429517236535
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	Support Vector Machines	1	Batch	0.5872222222222222
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	Support Vector Machines	1	Class	0.8175754702070492
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	Support Vector Machines	2	Batch	0.5872222222222222
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	Support Vector Machines	2	Class	0.8175754702070492
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	Support Vector Machines	3	Batch	0.5872222222222222
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	Support Vector Machines	3	Class	0.8175754702070492
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	Support Vector Machines	4	Batch	0.5872222222222222
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	Support Vector Machines	4	Class	0.8175754702070492
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	Support Vector Machines	5	Batch	0.5872222222222222
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	Support Vector Machines	5	Class	0.8175754702070492
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	k-nearest Neighbors	1	Batch	0.5832055555555555
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	k-nearest Neighbors	1	Class	0.7989311680101154
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	k-nearest Neighbors	2	Batch	0.5832055555555555
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	k-nearest Neighbors	2	Class	0.7989311680101154
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	k-nearest Neighbors	3	Batch	0.5832055555555555
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	k-nearest Neighbors	3	Class	0.7989311680101154
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	k-nearest Neighbors	4	Batch	0.5832055555555555
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	k-nearest Neighbors	4	Class	0.7989311680101154
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	k-nearest Neighbors	5	Batch	0.5832055555555555
100	20	5	10	linear	4.0	100	0.001	100_20_5_10_linear_4.0_100_0.001.tsv	k-nearest Neighbors	5	Class	0.7989311680101154
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	Random Forests	1	Class	0.40043091336950987
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	Random Forests	2	Batch	0.4480222222222222
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	Random Forests	2	Class	0.42663518781939835
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	Random Forests	3	Batch	0.4359333333333334
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	Random Forests	3	Class	0.42408065960697544
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	Random Forests	4	Batch	0.44253888888888887
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	Random Forests	4	Class	0.40982320039337583
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	Random Forests	5	Batch	0.43728333333333336
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	Random Forests	5	Class	0.41917663277312406
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	Support Vector Machines	1	Batch	0.5533444444444445
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	Support Vector Machines	1	Class	0.5426738141650422
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	Support Vector Machines	2	Batch	0.5533444444444445
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	Support Vector Machines	2	Class	0.5426738141650422
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	Support Vector Machines	3	Batch	0.5533444444444445
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	Support Vector Machines	3	Class	0.5426738141650422
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	Support Vector Machines	4	Batch	0.5533444444444445
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	Support Vector Machines	4	Class	0.5426738141650422
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	Support Vector Machines	5	Batch	0.5533444444444445
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	Support Vector Machines	5	Class	0.5426738141650422
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	k-nearest Neighbors	1	Batch	0.5141666666666668
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	k-nearest Neighbors	1	Class	0.49532712537098506
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	k-nearest Neighbors	2	Batch	0.5141666666666668
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	k-nearest Neighbors	2	Class	0.49532712537098506
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	k-nearest Neighbors	3	Batch	0.5141666666666668
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	k-nearest Neighbors	3	Class	0.49532712537098506
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	k-nearest Neighbors	4	Batch	0.5141666666666668
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	k-nearest Neighbors	4	Class	0.49532712537098506
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	k-nearest Neighbors	5	Batch	0.5141666666666668
100	20	5	10	sigmoid	1.0	1000	0.00001	100_20_5_10_sigmoid_1.0_1000_0.00001.tsv	k-nearest Neighbors	5	Class	0.49532712537098506
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	Random Forests	1	Class	0.6077140737228456
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	Random Forests	2	Batch	0.45712777777777774
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	Random Forests	2	Class	0.6005687705249108
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	Random Forests	3	Batch	0.45648333333333324
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	Random Forests	3	Class	0.601430816781694
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	Random Forests	4	Batch	0.44876666666666665
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	Random Forests	4	Class	0.6167294487469925
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	Random Forests	5	Batch	0.44680555555555557
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	Random Forests	5	Class	0.6024763798886605
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	Support Vector Machines	1	Batch	0.48743333333333333
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	Support Vector Machines	1	Class	0.629691533638902
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	Support Vector Machines	2	Batch	0.48743333333333333
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	Support Vector Machines	2	Class	0.629691533638902
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	Support Vector Machines	3	Batch	0.48743333333333333
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	Support Vector Machines	3	Class	0.629691533638902
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	Support Vector Machines	4	Batch	0.48743333333333333
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	Support Vector Machines	4	Class	0.629691533638902
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	Support Vector Machines	5	Batch	0.48743333333333333
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	Support Vector Machines	5	Class	0.629691533638902
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	k-nearest Neighbors	1	Batch	0.41663888888888884
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	k-nearest Neighbors	1	Class	0.5836599757652389
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	k-nearest Neighbors	2	Batch	0.41663888888888884
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	k-nearest Neighbors	2	Class	0.5836599757652389
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	k-nearest Neighbors	3	Batch	0.41663888888888884
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	k-nearest Neighbors	3	Class	0.5836599757652389
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	k-nearest Neighbors	4	Batch	0.41663888888888884
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	k-nearest Neighbors	4	Class	0.5836599757652389
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	k-nearest Neighbors	5	Batch	0.41663888888888884
100	20	5	10	sigmoid	1.0	1000	0.0001	100_20_5_10_sigmoid_1.0_1000_0.0001.tsv	k-nearest Neighbors	5	Class	0.5836599757652389
100	20	5	10	sigmoid	1.0	1000	0.001	100_20_5_10_sigmoid_1.0_1000_0.001.tsv	Random Forests	1	Class	0.5100905730291695
100	20	5	10	sigmoid	1.0	1000	0.001	100_20_5_10_sigmoid_1.0_1000_0.001.tsv	Random Forests	2	Batch	0.5351888888888888
100	20	5	10	sigmoid	1.0	1000	0.001	100_20_5_10_sigmoid_1.0_1000_0.001.tsv	Random Forests	2	Class	0.5003117152239959
100	20	5	10	sigmoid	1.0	1000	0.001	100_20_5_10_sigmoid_1.0_1000_0.001.tsv	Random Forests	3	Batch	0.558288888888889
100	20	5	10	sigmoid	1.0	1000	0.001	100_20_5_10_sigmoid_1.0_1000_0.001.tsv	Random Forests	3	Class	0.5008458019422932
100	20	5	10	sigmoid	1.0	1000	0.001	100_20_5_10_sigmoid_1.0_1000_0.001.tsv	Random Forests	4	Batch	0.55025
100	20	5	10	sigmoid	1.0	1000	0.001	100_20_5_10_sigmoid_1.0_1000_0.001.tsv	Random Forests	4	Class	0.49458647243734966
100	20	5	10	sigmoid	1.0	1000	0.001	100_20_5_10_sigmoid_1.0_1000_0.001.tsv	Random Forests	5	Batch	0.5517555555555556
100	20	5	10	sigmoid	1.0	1000	0.001	100_20_5_10_sigmoid_1.0_1000_0.001.tsv	Random Forests	5	Class	0.5031366893208998
100	20	5	10	sigmoid	1.0	1000	0.001	100_20_5_10_sigmoid_1.0_1000_0.001.tsv	Support Vector Machines	1	Batch	0.49177777777777776
100	20	5	10	sigmoid	1.0	1000	0.001	100_20_5_10_sigmoid_1.0_1000_0.001.tsv	Support Vector Machines	1	Class	0.5951240714398608
100	20	5	10	sigmoid	1.0	1000	0.001	100_20_5_10_sigmoid_1.0_1000_0.001.tsv	Support Vector Machines	2	Batch	0.49177777777777776
100	20	5	10	sigmoid	1.0	1000	0.001	100_20_5_10_sigmoid_1.0_1000_0.001.tsv	Support Vector Machines	2	Class	0.5951240714398608
100	20	5	10	sigmoid	1.0	1000	0.001	100_20_5_10_sigmoid_1.0_1000_0.001.tsv	Support Vector Machines	3	Batch	0.49177777777777776
