minibatch_size	ds_layers	ae_layers	code_size	scaling	loss_weight	minibatch_iterations	learning_rate	batch_value	batch_unadjusted_value	batch_score	class_value	class_unadjusted_value	class_score	batch_rank	class_rank	combined_rank
50	20	10	50	linear	2	100	1e-4	0.525998353909465	0.7079203703703704	-0.025998353909465033	0.7918006822612086	0.9380248669722354	-0.14622418471102683	0.6071234366503534	0.5372485046220772	0.1630880792307094
50	10	5	10	linear	2	100	1e-4	0.5259302469135803	0.7079203703703704	-0.025930246913580257	0.7901954220302173	0.9380248669722354	-0.1478294449420181	0.6079390973355084	0.5361609570418706	0.16297660412528855
50	5	5	20	linear	1	1000	1e-4	0.5400670781893004	0.7079203703703704	-0.04006707818930044	0.9423114561930351	0.9380248669722354	0.004286589220799719	0.43066884176182707	0.756389342033714	0.16287666092732503
100	5	10	50	sigmoid	1	1000	1e-4	0.48679855967078184	0.7079203703703704	-0.013201440329218161	0.6261900936023743	0.9380248669722354	-0.3118347733698611	0.7911908646003263	0.4110929853181077	0.16262650724248143
25	20	5	20	linear	1	100	1e-5	0.520238425925926	0.7079203703703704	-0.02023842592592595	0.7245741648080829	0.9380248669722354	-0.21345070216415252	0.6816204458945079	0.476889613920609	0.16252885564151262
100	5	10	10	linear	1	100	1e-4	0.5255152263374486	0.7079203703703704	-0.025515226337448627	0.7838691030211498	0.9380248669722354	-0.15415576395108566	0.6128330614464382	0.5301794453507341	0.1624557463051325
25	20	10	20	sigmoid	2	100	1e-4	0.4996355967078189	0.7079203703703704	-3.6440329218112577e-4	0.5673997828237595	0.9380248669722354	-0.37062508414847595	0.9953779227841218	0.32599238716693857	0.16224281259083226
100	5	10	10	sigmoid	4	100	1e-4	0.4977679012345679	0.7079203703703704	-0.0022320987654321223	0.5708773027413379	0.9380248669722354	-0.36714756423089756	0.9671016856987493	0.3352365415986949	0.16210391224395837
50	10	10	10	sigmoid	4	100	0.001	0.5109946502057614	0.7079203703703704	-0.010994650205761403	0.606971210977059	0.9380248669722354	-0.33105365599517644	0.8246329526916802	0.39287656334964655	0.1619894802391895
50	10	2	50	linear	2	1000	1e-5	0.47199074074074077	0.7079203703703704	-0.028009259259259234	0.809479494113997	0.9380248669722354	-0.12854537285823842	0.5845568243610658	0.55410549211528	0.16195307341596685
25	20	10	10	linear	1	1000	1e-5	0.45685462962962964	0.7079203703703704	-0.04314537037037036	0.9567213265897476	0.9380248669722354	0.018696459617512207	0.39804241435562804	0.8129418162044589	0.16179266162633602
50	20	2	20	linear	2	1000	1e-4	0.5385473251028806	0.7079203703703704	-0.038547325102880614	0.9334307406822026	0.9380248669722354	-0.004594126290032863	0.4445350734094617	0.7278412180532898	0.1617754746488756
100	5	5	50	linear	4	10000	1e-5	0.545388683127572	0.7079203703703704	-0.04538868312757205	0.9640675983000544	0.9380248669722354	0.02604273132781898	0.37601957585644374	0.8591625883632409	0.1615309760340351
25	20	2	50	linear	2	100	1e-4	0.4759230452674897	0.7079203703703704	-0.024076954732510314	0.7595013288141943	0.9380248669722354	-0.17852353815804112	0.6334964654703643	0.5097879282218597	0.16147442533400394
25	5	10	50	linear	4	1000	1e-5	0.5284064814814815	0.7079203703703704	-0.028406481481481505	0.8121949581160107	0.9380248669722354	-0.1258299088562247	0.5799347471451876	0.5568243610657966	0.16146089751948667
100	10	2	10	sigmoid	4	1000	1e-4	0.5013067901234568	0.7079203703703704	-0.0013067901234568025	0.5686510267577519	0.9380248669722354	-0.3693738402144835	0.9804241435562806	0.32925502990755845	0.16140479035435779
25	20	5	20	linear	1	1000	1e-4	0.5351288065843621	0.7079203703703704	-0.03512880658436213	0.9014733154206838	0.9380248669722354	-0.03655155155155165	0.49184339314845027	0.656063077759652	0.16134014514236142
25	5	2	50	linear	2	1000	1e-4	0.46642839506172834	0.7079203703703704	-0.03357160493827166	0.8811382215548883	0.9380248669722354	-0.056886645417347115	0.5154975530179445	0.6256117455138662	0.16125066197584154
100	5	10	20	sigmoid	1	1000	0.001	0.5105390946502057	0.7079203703703704	-0.01053909465020575	0.6008458751148809	0.9380248669722354	-0.33717899185735456	0.8333333333333334	0.38635127786840673	0.16097969911183616
25	5	10	20	linear	1	100	0.001	0.5160026748971194	0.7079203703703704	-0.016002674897119373	0.6540168823794554	0.9380248669722354	-0.28400798459278	0.7438825448613376	0.4325720500271887	0.16089139870505548
50	20	2	10	linear	2	1000	0.001	0.460616049382716	0.7079203703703704	-0.039383950617284	0.9366692935625683	0.9380248669722354	-0.0013555734096670768	0.4352909189777053	0.7387166938553562	0.16077833426623508
25	10	10	50	linear	4	100	0.001	0.5301833333333333	0.7079203703703704	-0.03018333333333334	0.8325640406488359	0.9380248669722354	-0.10546082632339948	0.5570962479608483	0.5769439912996194	0.16070666641828715
100	20	2	10	sigmoid	2	1000	0.001	0.5126588477366255	0.7079203703703704	-0.012658847736625511	0.6144883479971199	0.9380248669722354	-0.3235365189751155	0.7996193583469277	0.40184883088635126	0.1606630521529036
25	5	10	10	linear	2	1000	1e-4	0.46444609053497943	0.7079203703703704	-0.03555390946502057	0.9050419352100638	0.9380248669722354	-0.0329829317621716	0.4839586731919521	0.6639477977161501	0.1606616476257133
25	20	10	10	linear	2	100	1e-5	0.46452824074074073	0.7079203703703704	-0.03547175925925927	0.9027432256818222	0.9380248669722354	-0.035281641290413224	0.48613376835236544	0.6585100598151169	0.16006198843793218
25	5	5	20	linear	2	100	0.001	0.4850020576131687	0.7079203703703704	-0.014997942386831276	0.636970384126817	0.9380248669722354	-0.30105448284541847	0.7601957585644372	0.42088091353996737	0.1599759426669044
25	20	10	20	sigmoid	1	100	1e-4	0.48794876543209875	0.7079203703703704	-0.012051234567901248	0.6076075198005022	0.9380248669722354	-0.3304173471717332	0.8107667210440457	0.3942359978249048	0.1598167136370128
50	20	5	10	linear	2	10000	0.001	0.5481584362139917	0.7079203703703704	-0.04815843621399174	0.9689661737761153	0.9380248669722354	0.030941306803879853	0.3477433387710712	0.9189777052746058	0.15978418774418443
50	5	2	10	linear	1	1000	0.001	0.4623637860082305	0.7079203703703704	-0.037636213991769474	0.9226770410761639	0.9380248669722354	-0.015347825896071532	0.45758564437194127	0.6982055464926591	0.1597444174479534
25	5	2	20	linear	4	1000	1e-4	0.519379012345679	0.7079203703703704	-0.01937901234567896	0.6947581792318634	0.9380248669722354	-0.24326668774037197	0.6927678085916259	0.46112017400761285	0.1597246062223216
100	20	2	50	sigmoid	1	1000	1e-4	0.4852115226337449	0.7079203703703704	-0.014788477366255104	0.6344493616423441	0.9380248669722354	-0.3035755053298913	0.7629146275149538	0.4181620445894508	0.15951097024442618
25	10	5	50	linear	1	10000	1e-5	0.5472101851851853	0.7079203703703704	-0.04721018518518527	0.9674016706765245	0.9380248669722354	0.02937680370428908	0.35617183251767265	0.8955954323001631	0.15949293315840318
25	20	10	10	linear	4	100	0.001	0.4730012345679012	0.7079203703703704	-0.02699876543209878	0.7909691050699822	0.9380248669722354	-0.14705576190225322	0.5946166394779772	0.5364328439369223	0.15948594748369344
50	5	10	20	linear	2	10000	0.001	0.5464633744855967	0.7079203703703704	-0.046463374485596676	0.9657347844920945	0.9380248669722354	0.027709917519859073	0.36405655247417074	0.8754758020663403	0.15936135113741567
50	10	10	20	sigmoid	1	1000	0.001	0.5167742798353909	0.7079203703703704	-0.016774279835390926	0.655994371564547	0.9380248669722354	-0.28203049540768843	0.7338227297444263	0.43420337139749865	0.1593141516315727
25	10	10	20	linear	1	100	0.001	0.5342582304526748	0.7079203703703704	-0.03425823045267484	0.8861290237606028	0.9380248669722354	-0.05189584321163265	0.5032626427406199	0.632137030995106	0.15906547639640312
100	20	10	20	sigmoid	1	1000	0.001	0.5181514403292181	0.7079203703703704	-0.018151440329218116	0.6728714313728934	0.9380248669722354	-0.265153435599342	0.710984230560087	0.4469820554649266	0.15889859638944848
25	20	2	10	sigmoid	2	100	0.001	0.48555617283950614	0.7079203703703704	-0.01444382716049386	0.6277029734412776	0.9380248669722354	-0.31032189353095785	0.7691680261011419	0.41245241979336594	0.1586226067965514
100	5	2	10	linear	4	10000	1e-5	0.5519796296296297	0.7079203703703704	-0.05197962962962965	0.973030215888403	0.9380248669722354	0.03500534891616758	0.32381729200652526	0.9790647090810223	0.15851904139688655
50	5	5	10	linear	4	10000	1e-5	0.5432500000000001	0.7079203703703704	-0.04325000000000012	0.9542252632749709	0.9380248669722354	0.01620039630273551	0.3961392060902664	0.7998912452419793	0.15843414142435613
100	10	10	20	linear	1	100	1e-4	0.49173189300411524	0.7079203703703704	-0.00826810699588476	0.5867055871661135	0.9380248669722354	-0.3513192798061219	0.8700380641653073	0.3637846655791191	0.15825325310674024
25	20	10	50	linear	1	10000	1e-4	0.552335596707819	0.7079203703703704	-0.052335596707818954	0.9732623998267272	0.9380248669722354	0.035237532854491826	0.322457857531267	0.9812398042414355	0.15820424250004655
100	20	2	20	sigmoid	1	1000	0.001	0.51340329218107	0.7079203703703704	-0.013403292181069948	0.614519073166734	0.9380248669722354	-0.3235057938055014	0.786568787384448	0.40212071778140296	0.15814780268374098
100	5	2	20	linear	1	100	0.001	0.5243393004115227	0.7079203703703704	-0.024339300411522657	0.7535287626808095	0.9380248669722354	-0.18449610429142593	0.6305057096247961	0.50163132137031	0.15814070612530573
100	5	2	20	sigmoid	1	1000	1e-4	0.4877932098765432	0.7079203703703704	-0.012206790123456823	0.6055137593734085	0.9380248669722354	-0.33251110759882696	0.8077759651984774	0.3915171288743883	0.15812906333412283
25	5	10	20	linear	2	10000	1e-5	0.45689074074074076	0.7079203703703704	-0.043109259259259236	0.9526500184394922	0.9380248669722354	0.014625151467256736	0.39831430125067974	0.7930940728656879	0.1579503557297761
25	20	10	20	linear	2	1000	0.001	0.4798514403292181	0.7079203703703704	-0.020148559670781885	0.6980196790357609	0.9380248669722354	-0.24000518793647452	0.6827079934747146	0.4624796084828711	0.15786926276515625
100	5	5	10	linear	2	1000	1e-4	0.5421545267489712	0.7079203703703704	-0.042154526748971244	0.9473227906268842	0.9380248669722354	0.009297923654648765	0.4086460032626427	0.7716150081566069	0.15765869457033443
25	10	10	10	linear	2	100	0.001	0.5145032921810699	0.7079203703703704	-0.014503292181069938	0.6260126208079424	0.9380248669722354	-0.312012246164293	0.7672648178357803	0.41082109842305603	0.1576042876223306
50	10	10	10	linear	1	1000	1e-4	0.5419703703703704	0.7079203703703704	-0.041970370370370436	0.9458370431835343	0.9380248669722354	0.007812176211298927	0.4102773246329527	0.7680804785209353	0.15756300191518371
25	10	5	10	sigmoid	2	10000	0.001	0.5161810699588477	0.7079203703703704	-0.016181069958847716	0.6416859183745148	0.9380248669722354	-0.2963389485977206	0.7422512234910277	0.42441544317563895	0.15751144098280237
25	20	10	50	linear	4	100	0.001	0.48983559670781895	0.7079203703703704	-0.010164403292181046	0.5924705919369662	0.9380248669722354	-0.34555427503526925	0.8412180532898315	0.37384448069603043	0.15724236314213136
50	20	5	20	sigmoid	1	100	1e-4	0.4934720164609054	0.7079203703703704	-0.006527983539094617	0.5804675216151824	0.9380248669722354	-0.35755734535705297	0.8969548667754215	0.3504622077215878	0.15717439141836845
25	10	2	10	sigmoid	4	100	0.001	0.478598353909465	0.7079203703703704	-0.02140164609053502	0.7173710845348272	0.9380248669722354	-0.22065378243740819	0.6655791190864601	0.4719956498096792	0.15707522440648378
25	20	5	10	linear	4	1000	1e-4	0.5321179012345679	0.7079203703703704	-0.032117901234567925	0.84658494752062	0.9380248669722354	-0.09143991945161545	0.531810766721044	0.5902664491571507	0.1569550264479862
50	5	2	20	linear	1	100	1e-5	0.466738888888889	0.7079203703703704	-0.03326111111111102	0.8613096722453447	0.9380248669722354	-0.0767151947268907	0.5184883088635128	0.6052202283849919	0.15689980635266174
50	20	5	10	linear	2	1000	0.001	0.5328726337448559	0.7079203703703704	-0.03287263374485594	0.85666376903219	0.9380248669722354	-0.08136109794004542	0.5225666122892877	0.5997824904839587	0.15671315208131711
25	10	2	50	linear	1	100	1e-4	0.48143045267489715	0.7079203703703704	-0.018569547325102853	0.670827677092297	0.9380248669722354	-0.26719718987993846	0.7047308319738989	0.4445350734094617	0.15663878606271406
50	20	2	10	linear	4	100	0.001	0.4631076131687243	0.7079203703703704	-0.036892386831275714	0.90860800127613	0.9380248669722354	-0.029416865696105465	0.4676454594888526	0.6691136487221316	0.156453979853462
100	5	2	10	linear	2	100	1e-5	0.5267037037037037	0.7079203703703704	-0.026703703703703674	0.7747448764554028	0.9380248669722354	-0.16327999051683262	0.5984230560087004	0.5228384991843393	0.15643930624044738
25	5	10	50	linear	1	10000	1e-5	0.45039351851851855	0.7079203703703704	-0.049606481481481446	0.9696041070310075	0.9380248669722354	0.03157924005877211	0.33713974986405654	0.9276780859162589	0.15637857892008714
25	10	5	10	sigmoid	1	100	1e-4	0.49851090534979425	0.7079203703703704	-0.0014890946502057467	0.5645127510551488	0.9380248669722354	-0.37351211591708666	0.976889613920609	0.3197389885807504	0.15617484855500763
50	20	2	50	linear	1	1000	1e-4	0.5338150205761317	0.7079203703703704	-0.03381502057613173	0.8665209215063016	0.9380248669722354	-0.07150394546593386	0.511147362697118	0.6109298531810766	0.1561375916232224
100	10	10	50	linear	1	100	0.001	0.5223323045267491	0.7079203703703704	-0.02233230452674906	0.7241162800227128	0.9380248669722354	-0.21390858694952264	0.6549755301794453	0.4766177270255574	0.1560864742257433
25	10	2	20	linear	4	100	1e-5	0.5357518518518518	0.7079203703703704	-0.03575185185185181	0.8974101294276732	0.9380248669722354	-0.04061473754456224	0.47988036976617726	0.6503534529635672	0.1560459277434334
25	10	10	20	linear	4	100	1e-4	0.4735786008230453	0.7079203703703704	-0.026421399176954685	0.7701930878246668	0.9380248669722354	-0.16783177914756864	0.6022294725394236	0.5182164219684611	0.15604260123166683
25	5	2	50	linear	4	100	0.001	0.48515905349794236	0.7079203703703704	-0.01484094650205764	0.622530395892969	0.9380248669722354	-0.3154944710792664	0.7626427406199021	0.40918977705274606	0.1560328065025765
25	20	5	20	linear	4	1000	0.001	0.5325039094650206	0.7079203703703704	-0.032503909465020575	0.8488833643585105	0.9380248669722354	-0.08914150261372489	0.5269168026101142	0.5921696574225123	0.15601207124589841
100	20	5	10	linear	2	100	1e-5	0.5227888888888889	0.7079203703703704	-0.02278888888888886	0.7309091108652512	0.9380248669722354	-0.20711575610698418	0.6492659053833605	0.4804241435562806	0.15596150826704705
100	10	2	20	linear	4	100	1e-4	0.4843030864197531	0.7079203703703704	-0.015696913580246885	0.6336585928033296	0.9380248669722354	-0.3043662741689058	0.7466014138118543	0.4176182707993475	0.15589719570622734
25	10	10	20	sigmoid	4	10000	1e-4	0.512677366255144	0.7079203703703704	-0.01267736625514404	0.6049417546201171	0.9380248669722354	-0.3330831123521183	0.7985318107667211	0.3904295812941816	0.15588522026386778
50	10	5	20	linear	4	1000	0.001	0.5374765432098766	0.7079203703703704	-0.03747654320987659	0.912906481042446	0.9380248669722354	-0.025118385929789433	0.4597607395323545	0.677542142468733	0.1557536382428803
100	5	2	20	linear	1	100	1e-5	0.483162037037037	0.7079203703703704	-0.016837962962963027	0.6423315859719368	0.9380248669722354	-0.29569328100029857	0.7327351821642197	0.4246873300706906	0.15559167408109179
25	20	10	10	linear	4	100	1e-5	0.5339675925925926	0.7079203703703704	-0.03396759259259263	0.8679580311305457	0.9380248669722354	-0.07006683584168971	0.5084284937466014	0.6117455138662317	0.1555144250856244
25	10	2	10	sigmoid	2	1000	1e-5	0.4976861111111111	0.7079203703703704	-0.002313888888888893	0.565824859947667	0.9380248669722354	-0.37220000702456846	0.9651984774333877	0.321642196846112	0.15522427933709865
25	10	10	20	linear	1	10000	1e-5	0.5508722222222222	0.7079203703703704	-0.05087222222222221	0.9702965831328404	0.9380248669722354	0.03227171616060498	0.3303425774877651	0.9390973355084284	0.15511191716187336
50	5	2	20	sigmoid	2	1000	1e-4	0.4909119341563786	0.7079203703703704	-0.009088065843621373	0.585675500061465	0.9380248669722354	-0.35234936691077046	0.8578031538879826	0.3610657966286025	0.15486168955454607
50	20	10	10	linear	2	10000	1e-4	0.5504551440329218	0.7079203703703704	-0.05045514403292184	0.9699007852882121	0.9380248669722354	0.03187591831597669	0.33197389885807504	0.9325720500271887	0.15479478970679683
25	5	2	20	linear	4	100	1e-4	0.5152514403292181	0.7079203703703704	-0.015251440329218102	0.6235238674346861	0.9380248669722354	-0.3145009995375493	0.7544861337683524	0.41000543773790105	0.15467170877143493
50	5	5	10	linear	2	100	1e-5	0.5282634259259259	0.7079203703703704	-0.0282634259259259	0.7841606518799502	0.9380248669722354	-0.1538642150922852	0.5815660685154975	0.5307232191408374	0.15432530801281283
25	20	2	10	sigmoid	4	10000	1e-5	0.48592489711934156	0.7079203703703704	-0.014075102880658441	0.6101271520058069	0.9380248669722354	-0.3278977149664285	0.776237085372485	0.39749864056552475	0.154276593096054
50	10	10	50	linear	2	1000	1e-5	0.5416240740740741	0.7079203703703704	-0.04162407407407409	0.939581057665853	0.9380248669722354	0.0015561906936175651	0.4121805328983143	0.7471451876019576	0.15397935078909294
50	20	10	20	sigmoid	2	1000	1e-4	0.491282304526749	0.7079203703703704	-0.00871769547325102	0.584329702509527	0.9380248669722354	-0.35369516446270843	0.8624252311038608	0.35698749320282763	0.1539375106633183
100	20	2	20	linear	1	100	0.001	0.5248755144032922	0.7079203703703704	-0.024875514403292165	0.7442023602549918	0.9380248669722354	-0.19382250671724366	0.6237085372485046	0.4934747145187602	0.15389219618080965
100	20	5	20	sigmoid	2	1000	0.001	0.5138816872427983	0.7079203703703704	-0.013881687242798257	0.6079986419167706	0.9380248669722354	-0.33002622505546486	0.779499728113105	0.3945078847199565	0.15375939443884112
50	5	5	50	linear	1	10000	1e-5	0.5534486111111111	0.7079203703703704	-0.0534486111111111	0.9729340158872323	0.9380248669722354	0.03490914891499686	0.31430125067971726	0.9779771615008157	0.1536897224979531
50	10	5	50	sigmoid	4	1000	1e-5	0.5140990740740741	0.7079203703703704	-0.01409907407407407	0.6093597983948861	0.9380248669722354	-0.32866506857734934	0.7754214246873301	0.3958673191952148	0.15348200031875375
50	10	2	50	linear	4	100	1e-4	0.526671193415638	0.7079203703703704	-0.02667119341563795	0.76225574258469	0.9380248669722354	-0.17576912438754544	0.5992387166938553	0.511963023382273	0.15339403256314973
25	20	5	10	sigmoid	2	10000	1e-5	0.4843339506172839	0.7079203703703704	-0.015666049382716096	0.6242671692159997	0.9380248669722354	-0.31375769775623574	0.7471451876019576	0.4102773246329527	0.15326836434085833
100	5	5	10	sigmoid	4	1000	0.001	0.4970652263374486	0.7079203703703704	-0.0029347736625514043	0.564958467239169	0.9380248669722354	-0.37306639973306643	0.9562262098966829	0.3205546492659054	0.1532613786661486
100	5	2	50	linear	4	100	0.001	0.479240329218107	0.7079203703703704	-0.020759670781893003	0.6856676998636063	0.9380248669722354	-0.2523571671086291	0.6737357259380098	0.4548667754214247	0.1532299985718176
50	10	5	10	sigmoid	4	100	1e-4	0.4994450617283951	0.7079203703703704	-5.5493827160491e-4	0.5585186575464353	0.9380248669722354	-0.37950620942580016	0.9915715062533986	0.3085916258836324	0.15299533164730933
100	20	5	20	linear	1	100	0.001	0.4827625514403292	0.7079203703703704	-0.017237448559670798	0.6363714664957355	0.9380248669722354	-0.3016534004764999	0.7272974442631865	0.42060902664491573	0.15295393505643687
50	5	5	10	linear	2	100	1e-4	0.4813465020576132	0.7079203703703704	-0.0186534979423868	0.6563708664805156	0.9380248669722354	-0.28165400049171985	0.7033713974986405	0.43474714518760194	0.15289435353457398
50	5	10	50	linear	4	100	1e-4	0.4824133744855967	0.7079203703703704	-0.01758662551440332	0.6414541149336471	0.9380248669722354	-0.2965707520385883	0.7207721587819467	0.42414355628058725	0.1528554333469055
100	10	10	10	sigmoid	4	1000	1e-5	0.49920601851851854	0.7079203703703704	-7.93981481481465e-4	0.5586029304157959	0.9380248669722354	-0.3794219365564395	0.9883088635127787	0.3091353996737357	0.1527606277615592
25	5	10	20	linear	4	1000	1e-5	0.46830462962962965	0.7079203703703704	-0.031695370370370346	0.8207962055622874	0.9380248669722354	-0.11722866140994803	0.5386079390973355	0.566884176182708	0.1526641589203296
50	10	10	10	sigmoid	2	1000	0.001	0.49756563786008234	0.7079203703703704	-0.0024343621399176563	0.5623887337630028	0.9380248669722354	-0.3756361332092326	0.9638390429581294	0.31674823273518216	0.1526471567490784
100	20	5	10	linear	4	10000	0.001	0.5515174897119342	0.7079203703703704	-0.05151748971193415	0.970029400745775	0.9380248669722354	0.03200453377353962	0.32653616095704185	0.9347471451876019	0.15261437212755707
50	5	2	10	sigmoid	1	100	1e-4	0.5022230452674897	0.7079203703703704	-0.0022230452674897316	0.5615725008634366	0.9380248669722354	-0.37645236610879884	0.967373572593801	0.3153887982599239	0.15254939426438408
50	10	5	20	linear	2	100	1e-5	0.5207884259259259	0.7079203703703704	-0.02078842592592589	0.6834862786763372	0.9380248669722354	-0.25453858829589826	0.6729200652528549	0.45323545405111476	0.15249561565749173
50	10	2	20	linear	4	10000	0.001	0.5542909465020576	0.7079203703703704	-0.05429094650205757	0.9757894663669517	0.9380248669722354	0.037764599394716325	0.30587275693311583	0.9959216965742251	0.15231265751033216
100	5	2	50	linear	1	100	1e-5	0.47451460905349796	0.7079203703703704	-0.02548539094650204	0.7472975753531309	0.9380248669722354	-0.1907272916191045	0.6136487221315933	0.4961935834692768	0.15224427921290887
100	20	10	10	sigmoid	1	100	1e-5	0.5025833333333334	0.7079203703703704	-0.002583333333333382	0.5623107317844159	0.9380248669722354	-0.3757141351878195	0.9613920609026645	0.3164763458401305	0.15212892317709373
50	20	2	20	linear	2	10000	1e-5	0.5470263888888889	0.7079203703703704	-0.04702638888888888	0.9629117567860258	0.9380248669722354	0.02488688981379039	0.35807504078303426	0.8493746601413812	0.15206993303510047
100	10	10	50	sigmoid	1	100	0.001	0.5142199588477365	0.7079203703703704	-0.014219958847736525	0.6071190708252112	0.9380248669722354	-0.3309057961470242	0.7727025557368135	0.3931484502446982	0.15189340614402286
50	5	10	50	sigmoid	2	1000	0.001	0.5089967078189301	0.7079203703703704	-0.008996707818930139	0.5820089826668774	0.9380248669722354	-0.356015884305358	0.8597063621533442	0.3531810766721044	0.1518160093035881
25	10	2	50	linear	4	1000	0.001	0.5194162551440329	0.7079203703703704	-0.01941625514403289	0.6626962561977181	0.9380248669722354	-0.2753286107745173	0.6922240348015226	0.43855356171832516	0.1517886579846188
25	10	2	50	sigmoid	1	100	1e-4	0.511012962962963	0.7079203703703704	-0.011012962962962947	0.5894503421550205	0.9380248669722354	-0.34857452481721496	0.8243610657966286	0.36786296900489396	0.15162595459799327
25	5	2	10	linear	2	1000	1e-5	0.5333425925925925	0.7079203703703704	-0.033342592592592535	0.8409356651973611	0.9380248669722354	-0.09708920177487435	0.5176726481783578	0.5851005981511691	0.15144528804782842
25	10	5	20	linear	1	1000	1e-4	0.4601102880658436	0.7079203703703704	-0.03988971193415641	0.9248106512945694	0.9380248669722354	-0.013214215677666008	0.43148450244698205	0.7017400761283307	0.15139498379767002
50	20	10	10	linear	1	100	1e-4	0.5332553497942387	0.7079203703703704	-0.03325534979423872	0.8385208015032577	0.9380248669722354	-0.09950406546897772	0.5187601957585645	0.5831973898858075	0.15126979607152266
25	20	2	50	linear	1	1000	1e-4	0.5407578189300412	0.7079203703703704	-0.040757818930041156	0.9291914721739284	0.9380248669722354	-0.008833394798307026	0.42251223491027734	0.7158781946710169	0.15123364797699296
25	5	10	20	linear	2	100	1e-4	0.5430384773662552	0.7079203703703704	-0.04303847736625521	0.9427222031973495	0.9380248669722354	0.004697336225114035	0.39912996193583467	0.7577487765089723	0.1512201201624757
100	10	2	10	sigmoid	2	1000	1e-5	0.5086979423868312	0.7079203703703704	-0.008697942386831192	0.5803331328404429	0.9380248669722354	-0.35769173413179256	0.8626971179989125	0.35019032082653617	0.15105409026408365
100	10	5	10	sigmoid	1	1000	1e-5	0.5120631687242798	0.7079203703703704	-0.012063168724279816	0.591017838013452	0.9380248669722354	-0.34700702895878344	0.810494834148994	0.3722131593257205	0.15083842141788648
25	5	10	50	sigmoid	4	10000	1e-5	0.5183069444444444	0.7079203703703704	-0.018306944444444362	0.6469145022215198	0.9380248669722354	-0.2911103647507156	0.7074497009244154	0.42631865144100056	0.15079950123021796
25	5	10	20	sigmoid	2	100	1e-5	0.48713425925925924	0.7079203703703704	-0.012865740740740761	0.5949680235791347	0.9380248669722354	-0.3430568433931007	0.7949972811310495	0.3787384448069603	0.15054801694066774
25	5	5	50	sigmoid	4	10000	1e-4	0.5115648148148149	0.7079203703703704	-0.011564814814814861	0.5894520909798687	0.9380248669722354	-0.3485727759923667	0.8167482327351822	0.3681348558999456	0.15033674648225076
50	20	5	20	linear	1	100	1e-5	0.5341157407407408	0.7079203703703704	-0.03411574074074075	0.8501901023830848	0.9380248669722354	-0.08783476458915063	0.5062533985861881	0.5932572050027188	0.15016923813418467
50	20	10	10	sigmoid	4	1000	1e-5	0.5000254629629629	0.7079203703703704	-2.546296296290773e-5	0.5559052912561684	0.9380248669722354	-0.38211957571606703	0.9994562262098967	0.30043501903208264	0.1501358251715519
50	5	5	10	linear	1	100	1e-5	0.5330134259259259	0.7079203703703704	-0.03301342592592593	0.8325639089381779	0.9380248669722354	-0.10546095803405753	0.5206634040239261	0.5766721044045677	0.15012603044246156
100	5	10	50	linear	2	1000	0.001	0.5423991769547325	0.7079203703703704	-0.0423991769547325	0.9371177976221835	0.9380248669722354	-9.070693500519145e-4	0.4051114736269712	0.7406199021207178	0.1500168099727936
50	20	10	10	linear	4	10000	1e-4	0.5458131687242799	0.7079203703703704	-0.045813168724279874	0.9561243333977251	0.9380248669722354	0.018099466425489652	0.36976617727025557	0.8099510603588908	0.14974625368244854
25	5	2	10	sigmoid	2	100	1e-5	0.5060662551440329	0.7079203703703704	-0.006066255144032917	0.5699767603861171	0.9380248669722354	-0.3680481065861183	0.9004893964110929	0.33251767264817833	0.14971431916948974
50	20	5	20	linear	2	10000	1e-4	0.5476829218106996	0.7079203703703704	-0.04768292181069955	0.9628475185712028	0.9380248669722354	0.02482265159896735	0.35263730288200107	0.8491027732463295	0.1497126559136065
100	5	5	20	sigmoid	1	1000	0.001	0.512025925925926	0.7079203703703704	-0.012025925925925995	0.5901027123614843	0.9380248669722354	-0.34792215461075116	0.811310494834149	0.36867862969004894	0.14955642074430478
25	5	2	20	linear	2	1000	1e-4	0.467288683127572	0.7079203703703704	-0.03271131687242801	0.8247652330693266	0.9380248669722354	-0.11325963390290883	0.5244698205546493	0.5701468189233279	0.14951239990526094
50	20	5	10	linear	1	1000	1e-4	0.5448053497942387	0.7079203703703704	-0.04480534979423867	0.9508715952794901	0.9380248669722354	0.01284672830725464	0.38118542686242524	0.7838499184339315	0.1493960828771577
100	5	2	10	linear	4	100	0.001	0.5413849794238683	0.7079203703703704	-0.04138497942386832	0.9297904629775974	0.9380248669722354	-0.00823440399463804	0.41462751495377925	0.7183251767264818	0.14891869147741774
100	20	10	50	linear	4	100	1e-5	0.47202222222222223	0.7079203703703704	-0.027977777777777768	0.7585514754520603	0.9380248669722354	-0.17947339152017516	0.5851005981511691	0.5089722675367048	0.14889998908904142
50	5	10	50	linear	1	100	0.001	0.5271969135802469	0.7079203703703704	-0.027196913580246895	0.7539859230575605	0.9380248669722354	-0.1840389439146749	0.5918977705274606	0.5027188689505165	0.14877908886694868
100	20	2	20	sigmoid	1	1000	1e-4	0.4861730452674898	0.7079203703703704	-0.013826954732510222	0.5967187216456222	0.9380248669722354	-0.3413061453266132	0.7800435019032083	0.3814573137574769	0.14877664942498656
