Accuracy,ROC_AUC,Sensitivity,Specificity,MCC,True Negative,False Positive,False Negative,True Positive,adjuster,subset_file,test_source,adjuster_folder
0.9565217391304348,0.9746031746031748,0.9571428571428572,0.9555555555555556,0.9092412093166348,43,2,3,67,min_mean,subset13studies_test_gse19615.csv,gse19615,min_mean
0.9601593625498008,0.994287634408602,0.9806451612903224,0.9270833333333334,0.915513933649977,89,7,3,152,min_mean,subset13studies_test_gse20194.csv,gse20194,min_mean
0.8782051282051282,0.9138926630434784,0.8913043478260869,0.859375,0.7489640879033814,55,9,10,82,min_mean,subset13studies_test_gse20271.csv,gse20271,min_mean
0.9847715736040608,0.9991903770529724,0.9847328244274808,0.9848484848484848,0.9660125598884703,65,1,2,129,min_mean,subset13studies_test_gse23720.csv,gse23720,min_mean
0.958904109589041,0.987378083763626,0.9698795180722892,0.9444444444444444,0.9161655030783568,119,7,5,161,min_mean,subset13studies_test_gse25055.csv,gse25055,min_mean
0.8586956521739131,0.9081515499425948,0.8461538461538461,0.8805970149253731,0.7088896503832436,59,8,18,99,min_mean,subset13studies_test_gse25065.csv,gse25065,min_mean
0.927170868347339,0.9763313609467456,0.946808510638298,0.9053254437869822,0.854152626108067,153,16,10,178,min_mean,subset13studies_test_gse31448.csv,gse31448,min_mean
0.8518518518518519,0.8523967726625534,0.9302325581395348,0.7142857142857143,0.6739483972188832,35,14,6,80,min_mean,subset13studies_test_gse45255.csv,gse45255,min_mean
0.9532710280373832,0.9626478873239436,0.956,0.943661971830986,0.8706189263862862,67,4,11,239,min_mean,subset13studies_test_gse58644.csv,gse58644,min_mean
0.9136150234741784,0.884171974522293,0.9528662420382166,0.8035714285714286,0.7731763731706502,225,55,37,748,min_mean,subset13studies_test_gse62944_tumor.csv,gse62944_tumor,min_mean
0.569811320754717,0.9209183673469388,1.0,0.4722222222222222,0.3767709828947362,102,114,0,49,min_mean,subset13studies_test_gse76275.csv,gse76275,min_mean
0.9604938271604938,0.9834252057690857,0.978328173374613,0.8902439024390244,0.8766522993773338,73,9,7,316,min_mean,subset13studies_test_gse81538.csv,gse81538,min_mean
0.9605263157894736,0.9926736529722712,0.9543726235741444,1.0,0.8592370196706212,41,0,12,251,min_mean,subset13studies_test_gse96058_nextseq.csv,gse96058_nextseq,min_mean
0.9652173913043478,0.9825396825396826,0.9714285714285714,0.9555555555555556,0.926984126984127,43,2,2,68,min_mean,subset14studies_test_gse19615.csv,gse19615,min_mean
0.9721115537848606,0.9951612903225806,0.9870967741935484,0.9479166666666666,0.9409126378092298,91,5,2,153,min_mean,subset14studies_test_gse20194.csv,gse20194,min_mean
0.8717948717948718,0.9176290760869564,0.8804347826086957,0.859375,0.7365644397559818,55,9,11,81,min_mean,subset14studies_test_gse20271.csv,gse20271,min_mean
0.964467005076142,0.996992829053898,0.9618320610687024,0.9696969696969696,0.9216679369389426,64,2,5,126,min_mean,subset14studies_test_gse23720.csv,gse23720,min_mean
0.952054794520548,0.9824058137311148,0.963855421686747,0.9365079365079364,0.9021767806929312,118,8,6,160,min_mean,subset14studies_test_gse25055.csv,gse25055,min_mean
0.8641304347826086,0.9063656078581452,0.8547008547008547,0.8805970149253731,0.7185797362130393,59,8,17,100,min_mean,subset14studies_test_gse25065.csv,gse25065,min_mean
0.9439775910364144,0.974474379957195,0.9627659574468084,0.9230769230769232,0.8879414073211032,156,13,7,181,min_mean,subset14studies_test_gse31448.csv,gse31448,min_mean
0.8518518518518519,0.8602278120550546,0.9186046511627908,0.7346938775510204,0.6742652911867638,36,13,7,79,min_mean,subset14studies_test_gse45255.csv,gse45255,min_mean
0.9470404984423676,0.9610704225352112,0.948,0.943661971830986,0.855551011092489,67,4,13,237,min_mean,subset14studies_test_gse58644.csv,gse58644,min_mean
0.911737089201878,0.8850454959053684,0.9477707006369428,0.8107142857142857,0.7694214244197252,227,53,41,744,min_mean,subset14studies_test_gse62944_tumor.csv,gse62944_tumor,min_mean
0.5886792452830188,0.925925925925926,1.0,0.4953703703703703,0.3919534665301332,107,109,0,49,min_mean,subset14studies_test_gse76275.csv,gse76275,min_mean
0.9530864197530864,0.9821792645171036,0.9690402476780186,0.8902439024390244,0.8554172551482492,73,9,10,313,min_mean,subset14studies_test_gse81538.csv,gse81538,min_mean
0.9444257325698888,0.96099941611522,0.967691708836123,0.795,0.76188842749483,318,82,83,2486,min_mean,subset14studies_test_gse96058_hiseq.csv,gse96058_hiseq,min_mean
0.9703947368421052,0.9883149401836224,0.9657794676806084,1.0,0.8899096378274026,41,0,9,254,min_mean,subset14studies_test_gse96058_nextseq.csv,gse96058_nextseq,min_mean
0.9565217391304348,0.9784126984126984,1.0,0.8888888888888888,0.9108400680852976,40,5,0,70,min_mean,subset2studies_test_gse19615.csv,gse19615,min_mean
0.8296296296296296,0.8445657332700522,0.9186046511627908,0.673469387755102,0.6234928622180687,33,16,7,79,min_mean,subset2studies_test_gse45255.csv,gse45255,min_mean
0.9652173913043478,0.98,0.9857142857142858,0.9333333333333332,0.9270279218076446,42,3,1,69,min_mean,subset3studies_test_gse19615.csv,gse19615,min_mean
0.8333333333333334,0.8627717391304348,0.8804347826086957,0.765625,0.6531987814577015,49,15,11,81,min_mean,subset3studies_test_gse20271.csv,gse20271,min_mean
0.8518518518518519,0.8607024205030849,0.9534883720930232,0.673469387755102,0.6758831940356247,33,16,4,82,min_mean,subset3studies_test_gse45255.csv,gse45255,min_mean
0.9391304347826088,0.9796825396825396,0.9571428571428572,0.9111111111111112,0.8718595744347158,41,4,3,67,min_mean,subset4studies_test_gse19615.csv,gse19615,min_mean
0.8589743589743589,0.8879076086956522,0.8804347826086957,0.828125,0.7085597826086957,53,11,11,81,min_mean,subset4studies_test_gse20271.csv,gse20271,min_mean
0.8641304347826086,0.8947569843092231,0.8547008547008547,0.8805970149253731,0.7185797362130393,59,8,17,100,min_mean,subset4studies_test_gse25065.csv,gse25065,min_mean
0.8296296296296296,0.8723303274798291,0.8953488372093024,0.7142857142857143,0.6254171760142351,35,14,9,77,min_mean,subset4studies_test_gse45255.csv,gse45255,min_mean
0.9391304347826088,0.9723809523809523,0.9857142857142858,0.8666666666666667,0.8734305652889371,39,6,1,69,min_mean,subset5studies_test_gse19615.csv,gse19615,min_mean
0.8589743589743589,0.8984375,0.8804347826086957,0.828125,0.7085597826086957,53,11,11,81,min_mean,subset5studies_test_gse20271.csv,gse20271,min_mean
0.9187817258883249,0.9301411057136248,0.9236641221374046,0.9090909090909092,0.8212473862279629,60,6,10,121,min_mean,subset5studies_test_gse23720.csv,gse23720,min_mean
0.8641304347826086,0.8948845516009695,0.8632478632478633,0.8656716417910447,0.7153156080633958,58,9,16,101,min_mean,subset5studies_test_gse25065.csv,gse25065,min_mean
0.8444444444444444,0.8713811105837683,0.9302325581395348,0.6938775510204082,0.6572289489513108,34,15,6,80,min_mean,subset5studies_test_gse45255.csv,gse45255,min_mean
0.9652173913043478,0.9907936507936508,0.9857142857142858,0.9333333333333332,0.9270279218076446,42,3,1,69,min_mean,subset6studies_test_gse19615.csv,gse19615,min_mean
0.9322709163346612,0.9500672043010752,0.9612903225806452,0.8854166666666666,0.8559608923780878,85,11,6,149,min_mean,subset6studies_test_gse20194.csv,gse20194,min_mean
0.8782051282051282,0.9184782608695652,0.8913043478260869,0.859375,0.7489640879033814,55,9,10,82,min_mean,subset6studies_test_gse20271.csv,gse20271,min_mean
0.9187817258883249,0.9241267638214204,0.9236641221374046,0.9090909090909092,0.8212473862279629,60,6,10,121,min_mean,subset6studies_test_gse23720.csv,gse23720,min_mean
0.8641304347826086,0.8853170047199899,0.8632478632478633,0.8656716417910447,0.7153156080633958,58,9,16,101,min_mean,subset6studies_test_gse25065.csv,gse25065,min_mean
0.8518518518518519,0.8654485049833888,0.9418604651162792,0.6938775510204082,0.6744620650945848,34,15,5,81,min_mean,subset6studies_test_gse45255.csv,gse45255,min_mean
0.9652173913043478,0.9631746031746032,0.9714285714285714,0.9555555555555556,0.926984126984127,43,2,2,68,min_mean,subset7studies_test_gse19615.csv,gse19615,min_mean
0.9123505976095616,0.9574596774193548,0.9290322580645162,0.8854166666666666,0.8144489247311828,85,11,11,144,min_mean,subset7studies_test_gse20194.csv,gse20194,min_mean
0.8397435897435898,0.9155910326086956,0.8586956521739131,0.8125,0.6696620080077293,52,12,13,79,min_mean,subset7studies_test_gse20271.csv,gse20271,min_mean
0.8781725888324873,0.934651862132778,0.8473282442748091,0.9393939393939394,0.7533090165201843,62,4,20,111,min_mean,subset7studies_test_gse23720.csv,gse23720,min_mean
0.8586956521739131,0.9056002041076668,0.8376068376068376,0.8955223880597015,0.7126932896584922,60,7,19,98,min_mean,subset7studies_test_gse25065.csv,gse25065,min_mean
0.837037037037037,0.8630754627432369,0.8953488372093024,0.7346938775510204,0.642672546401691,36,13,9,77,min_mean,subset7studies_test_gse45255.csv,gse45255,min_mean
0.5471698113207547,0.9401927437641724,1.0,0.4444444444444444,0.358974358974359,96,120,0,49,min_mean,subset7studies_test_gse76275.csv,gse76275,min_mean
0.9739130434782608,0.9873015873015872,0.9857142857142858,0.9555555555555556,0.9451786611330648,43,2,1,69,min_mean,subset8studies_test_gse19615.csv,gse19615,min_mean
0.9123505976095616,0.9584677419354838,0.935483870967742,0.875,0.813826990688565,84,12,10,145,min_mean,subset8studies_test_gse20194.csv,gse20194,min_mean
0.8653846153846154,0.9047214673913044,0.8804347826086957,0.84375,0.7225300612714974,54,10,11,81,min_mean,subset8studies_test_gse20271.csv,gse20271,min_mean
0.9086294416243654,0.9441360166551006,0.8931297709923665,0.9393939393939394,0.8072438507379429,62,4,14,117,min_mean,subset8studies_test_gse23720.csv,gse23720,min_mean
0.8641304347826086,0.8970531955606582,0.8547008547008547,0.8805970149253731,0.7185797362130393,59,8,17,100,min_mean,subset8studies_test_gse25065.csv,gse25065,min_mean
0.8444444444444444,0.8564309444708116,0.9186046511627908,0.7142857142857143,0.6573696216126362,35,14,7,79,min_mean,subset8studies_test_gse45255.csv,gse45255,min_mean
0.5471698113207547,0.9348072562358276,1.0,0.4444444444444444,0.358974358974359,96,120,0,49,min_mean,subset8studies_test_gse76275.csv,gse76275,min_mean
0.9276315789473684,0.9861819530742836,0.9163498098859316,1.0,0.7722400133247003,41,0,22,241,min_mean,subset8studies_test_gse96058_nextseq.csv,gse96058_nextseq,min_mean
0.9739130434782608,0.9771428571428572,0.9857142857142858,0.9555555555555556,0.9451786611330648,43,2,1,69,min_mean,subset9studies_test_gse19615.csv,gse19615,min_mean
0.9681274900398408,0.9956989247311828,0.9741935483870968,0.9583333333333334,0.93252688172043,92,4,4,151,min_mean,subset9studies_test_gse20194.csv,gse20194,min_mean
0.8782051282051282,0.9150815217391304,0.8913043478260869,0.859375,0.7489640879033814,55,9,10,82,min_mean,subset9studies_test_gse20271.csv,gse20271,min_mean
0.9137055837563453,0.9359241267638214,0.900763358778626,0.9393939393939394,0.8166908180164002,62,4,13,118,min_mean,subset9studies_test_gse23720.csv,gse23720,min_mean
0.9726027397260274,0.9873302734748518,0.9759036144578314,0.9682539682539684,0.9441575827117996,122,4,4,162,min_mean,subset9studies_test_gse25055.csv,gse25055,min_mean
0.8641304347826086,0.8877407832631713,0.8547008547008547,0.8805970149253731,0.7185797362130393,59,8,17,100,min_mean,subset9studies_test_gse25065.csv,gse25065,min_mean
0.8444444444444444,0.8742287612719506,0.9069767441860463,0.7346938775510204,0.6582826173384553,36,13,8,78,min_mean,subset9studies_test_gse45255.csv,gse45255,min_mean
0.5773584905660377,0.9062736205593348,1.0,0.4814814814814814,0.382802615181788,104,112,0,49,min_mean,subset9studies_test_gse76275.csv,gse76275,min_mean
0.9210526315789472,0.987851247333766,0.908745247148289,1.0,0.757105369488898,41,0,24,239,min_mean,subset9studies_test_gse96058_nextseq.csv,gse96058_nextseq,min_mean
0.5391304347826087,0.4796825396825397,0.6428571428571429,0.3777777777777777,0.020915680759984,17,28,25,45,mnn,subset10studies_test_gse19615.csv,gse19615,mnn
0.5976095617529881,0.4776881720430108,0.8516129032258064,0.1875,0.0514185639608224,18,78,23,132,mnn,subset10studies_test_gse20194.csv,gse20194,mnn
0.5897435897435898,0.5679347826086957,0.9456521739130436,0.078125,0.0477493767285299,5,59,5,87,mnn,subset10studies_test_gse20271.csv,gse20271,mnn
0.467005076142132,0.3289382373351838,0.5801526717557252,0.2424242424242424,-0.1744228173418582,16,50,55,76,mnn,subset10studies_test_gse23720.csv,gse23720,mnn
0.5,0.3941002103652706,0.8253012048192772,0.0714285714285714,-0.1520217676222156,9,117,29,137,mnn,subset10studies_test_gse25055.csv,gse25055,mnn
0.6141304347826086,0.5095037632351065,0.8632478632478633,0.1791044776119403,0.0567370088998748,12,55,16,101,mnn,subset10studies_test_gse25065.csv,gse25065,mnn
0.6148148148148148,0.4221642145230185,0.9302325581395348,0.0612244897959183,-0.0164682976486924,3,46,6,80,mnn,subset10studies_test_gse45255.csv,gse45255,mnn
0.4174454828660436,0.4718309859154929,0.34,0.6901408450704225,0.0265372446217137,49,22,165,85,mnn,subset10studies_test_gse58644.csv,gse58644,mnn
0.2037735849056604,0.5428004535147393,1.0,0.0231481481481481,0.0660494936584347,5,211,0,49,mnn,subset10studies_test_gse76275.csv,gse76275,mnn
0.9407894736842104,0.9893350644533062,0.9315589353612168,1.0,0.8045834415419928,41,0,18,245,mnn,subset10studies_test_gse96058_nextseq.csv,gse96058_nextseq,mnn
0.5391304347826087,0.4431746031746031,0.6714285714285714,0.3333333333333333,0.0049408175990433,15,30,23,47,mnn,subset11studies_test_gse19615.csv,gse19615,mnn
0.6095617529880478,0.5615591397849462,0.7483870967741936,0.3854166666666667,0.1415285228593987,37,59,39,116,mnn,subset11studies_test_gse20194.csv,gse20194,mnn
0.4935897435897436,0.4972826086956521,0.5652173913043478,0.390625,-0.04405671105314,25,39,40,52,mnn,subset11studies_test_gse20271.csv,gse20271,mnn
0.4771573604060913,0.3305574832292389,0.6030534351145038,0.2272727272727272,-0.1690493171127742,15,51,52,79,mnn,subset11studies_test_gse23720.csv,gse23720,mnn
0.541095890410959,0.4779594568751195,0.7590361445783133,0.2539682539682539,0.0149434886766759,32,94,40,126,mnn,subset11studies_test_gse25055.csv,gse25055,mnn
0.5652173913043478,0.5223880597014925,0.6581196581196581,0.4029850746268656,0.0611047327465237,27,40,40,77,mnn,subset11studies_test_gse25065.csv,gse25065,mnn
0.5210084033613446,0.4317323429434722,0.8617021276595744,0.1420118343195266,0.0053432505663302,24,145,26,162,mnn,subset11studies_test_gse31448.csv,gse31448,mnn
0.5851851851851851,0.4328429046037019,0.8953488372093024,0.0408163265306122,-0.1122012845976763,2,47,9,77,mnn,subset11studies_test_gse45255.csv,gse45255,mnn
0.4143302180685358,0.468281690140845,0.324,0.7323943661971831,0.0505404101404661,52,19,169,81,mnn,subset11studies_test_gse58644.csv,gse58644,mnn
0.2339622641509434,0.5582955404383976,1.0,0.0601851851851851,0.1081789022735918,13,203,0,49,mnn,subset11studies_test_gse76275.csv,gse76275,mnn
0.9342105263157896,0.9807103774459798,0.9239543726235742,1.0,0.7880472782435026,41,0,20,243,mnn,subset11studies_test_gse96058_nextseq.csv,gse96058_nextseq,mnn
0.5130434782608696,0.4701587301587301,0.5857142857142857,0.4,-0.014182534593726,18,27,29,41,mnn,subset12studies_test_gse19615.csv,gse19615,mnn
0.5896414342629482,0.5821236559139785,0.7290322580645161,0.3645833333333333,0.0986573995765546,35,61,42,113,mnn,subset12studies_test_gse20194.csv,gse20194,mnn
0.4935897435897436,0.471976902173913,0.5760869565217391,0.375,-0.0490339452830591,24,40,39,53,mnn,subset12studies_test_gse20271.csv,gse20271,mnn
0.4771573604060913,0.3354152209114041,0.5877862595419847,0.2575757575757575,-0.1520230161577995,17,49,54,77,mnn,subset12studies_test_gse23720.csv,gse23720,mnn
0.5513698630136986,0.4723656530885446,0.7831325301204819,0.246031746031746,0.0343527776199573,31,95,36,130,mnn,subset12studies_test_gse25055.csv,gse25055,mnn
0.5652173913043478,0.5343793851256539,0.6666666666666666,0.3880597014925373,0.055093048094343,26,41,39,78,mnn,subset12studies_test_gse25065.csv,gse25065,mnn
0.4901960784313725,0.4539216920558983,0.8297872340425532,0.1124260355029585,-0.0824526462704418,19,150,32,156,mnn,subset12studies_test_gse31448.csv,gse31448,mnn
0.6296296296296297,0.4067394399620313,0.9418604651162792,0.0816326530612244,0.0452878185339041,4,45,5,81,mnn,subset12studies_test_gse45255.csv,gse45255,mnn
0.4267912772585669,0.5508732394366196,0.336,0.7464788732394366,0.0735224134404951,53,18,166,84,mnn,subset12studies_test_gse58644.csv,gse58644,mnn
0.2037735849056604,0.5605631141345426,1.0,0.0231481481481481,0.0660494936584347,5,211,0,49,mnn,subset12studies_test_gse76275.csv,gse76275,mnn
0.7851851851851852,0.4878803896398097,0.9845201238390092,0.0,-0.0563327135242311,0,82,5,318,mnn,subset12studies_test_gse81538.csv,gse81538,mnn
0.9638157894736842,0.9921172215524436,0.9581749049429658,1.0,0.8691858602546231,41,0,11,252,mnn,subset12studies_test_gse96058_nextseq.csv,gse96058_nextseq,mnn
0.5391304347826087,0.4755555555555555,0.6857142857142857,0.3111111111111111,-0.0033410265518014,14,31,22,48,mnn,subset13studies_test_gse19615.csv,gse19615,mnn
0.5976095617529881,0.566733870967742,0.7419354838709677,0.3645833333333333,0.1130943308565026,35,61,40,115,mnn,subset13studies_test_gse20194.csv,gse20194,mnn
0.4807692307692308,0.4852241847826086,0.5652173913043478,0.359375,-0.0755939989780495,23,41,40,52,mnn,subset13studies_test_gse20271.csv,gse20271,mnn
0.4467005076142132,0.3226925746009715,0.5572519083969466,0.2272727272727272,-0.2105876831861237,15,51,58,73,mnn,subset13studies_test_gse23720.csv,gse23720,mnn
0.541095890410959,0.4991394148020653,0.7831325301204819,0.2222222222222222,0.006410933848188,28,98,36,130,mnn,subset13studies_test_gse25055.csv,gse25055,mnn
0.5706521739130435,0.5185610409491007,0.6581196581196581,0.417910447761194,0.0757935897258663,28,39,40,77,mnn,subset13studies_test_gse25065.csv,gse25065,mnn
0.5014005602240896,0.4200868689412061,0.8563829787234043,0.1065088757396449,-0.0558223318591463,18,151,27,161,mnn,subset13studies_test_gse31448.csv,gse31448,mnn
0.6444444444444445,0.453251067869008,0.9418604651162792,0.1224489795918367,0.1130354948920828,6,43,5,81,mnn,subset13studies_test_gse45255.csv,gse45255,mnn
0.7757009345794392,0.5131830985915493,0.996,0.0,-0.0297909382195324,0,71,1,249,mnn,subset13studies_test_gse58644.csv,gse58644,mnn
0.6,0.4808234758871701,0.7222929936305732,0.2571428571428571,-0.0203364311423827,72,208,218,567,mnn,subset13studies_test_gse62944_tumor.csv,gse62944_tumor,mnn
0.2188679245283019,0.5187074829931972,0.9591836734693876,0.0509259259259259,0.0181713383724871,11,205,2,47,mnn,subset13studies_test_gse76275.csv,gse76275,mnn
0.7679012345679013,0.4844823680434946,0.9628482972136224,0.0,-0.0880440502240491,0,82,12,311,mnn,subset13studies_test_gse81538.csv,gse81538,mnn
0.9703947368421052,0.9912825744227024,0.9657794676806084,1.0,0.8899096378274026,41,0,9,254,mnn,subset13studies_test_gse96058_nextseq.csv,gse96058_nextseq,mnn
0.4782608695652174,0.4323809523809524,0.6428571428571429,0.2222222222222222,-0.1431049438115632,10,35,25,45,mnn,subset14studies_test_gse19615.csv,gse19615,mnn
0.6095617529880478,0.5475806451612903,0.7548387096774194,0.375,0.1383895073925685,36,60,38,117,mnn,subset14studies_test_gse20194.csv,gse20194,mnn
0.4935897435897436,0.4811480978260869,0.5978260869565217,0.34375,-0.0592601394271636,22,42,37,55,mnn,subset14studies_test_gse20271.csv,gse20271,mnn
0.4568527918781725,0.3467499421697895,0.5725190839694656,0.2272727272727272,-0.1968226185259169,15,51,56,75,mnn,subset14studies_test_gse23720.csv,gse23720,mnn
0.5342465753424658,0.4709313444253203,0.7590361445783133,0.238095238095238,-0.0033280238240073,30,96,40,126,mnn,subset14studies_test_gse25055.csv,gse25055,mnn
0.5739130434782609,0.5212698412698413,0.7857142857142857,0.2444444444444444,0.0351873573113214,11,34,15,55,mnn,subset2studies_test_gse19615.csv,gse19615,mnn
0.8074074074074075,0.8345989558614144,0.9767441860465116,0.5102040816326531,0.5853779116758085,25,24,2,84,mnn,subset2studies_test_gse45255.csv,gse45255,mnn
0.4782608695652174,0.4380952380952381,0.6285714285714286,0.2444444444444444,-0.1326650579467615,11,34,26,44,mnn,subset3studies_test_gse19615.csv,gse19615,mnn
0.6089743589743589,0.5599524456521738,0.9347826086956522,0.140625,0.1258183204812902,9,55,6,86,mnn,subset3studies_test_gse20271.csv,gse20271,mnn
0.8,0.8376839107736118,0.9651162790697676,0.5102040816326531,0.5637191379735772,25,24,3,83,mnn,subset3studies_test_gse45255.csv,gse45255,mnn
0.5043478260869565,0.4650793650793651,0.7142857142857143,0.1777777777777777,-0.1227396832461081,8,37,20,50,mnn,subset4studies_test_gse19615.csv,gse19615,mnn
0.5961538461538461,0.5509510869565217,0.8478260869565217,0.234375,0.1039347083093705,15,49,14,78,mnn,subset4studies_test_gse20271.csv,gse20271,mnn
0.592391304347826,0.5300420972062764,0.7350427350427351,0.3432835820895522,0.0827693382256791,23,44,31,86,mnn,subset4studies_test_gse25065.csv,gse25065,mnn
0.8296296296296296,0.8803986710963455,0.9651162790697676,0.5918367346938775,0.6297558673474332,29,20,3,83,mnn,subset4studies_test_gse45255.csv,gse45255,mnn
0.4608695652173913,0.4622222222222222,0.5857142857142857,0.2666666666666666,-0.1504145635143879,12,33,29,41,mnn,subset5studies_test_gse19615.csv,gse19615,mnn
0.6217948717948718,0.5665760869565217,0.8369565217391305,0.3125,0.1762268442125603,20,44,15,77,mnn,subset5studies_test_gse20271.csv,gse20271,mnn
0.5228426395939086,0.4945639602128152,0.5877862595419847,0.3939393939393939,-0.0175635194899588,26,40,54,77,mnn,subset5studies_test_gse23720.csv,gse23720,mnn
0.592391304347826,0.533486414083429,0.7435897435897436,0.3283582089552239,0.0768882779722243,22,45,30,87,mnn,subset5studies_test_gse25065.csv,gse25065,mnn
0.8074074074074075,0.8644992880873279,0.9418604651162792,0.5714285714285714,0.5743176958956845,28,21,5,81,mnn,subset5studies_test_gse45255.csv,gse45255,mnn
0.4521739130434782,0.3917460317460318,0.6,0.2222222222222222,-0.1844571903642865,10,35,28,42,mnn,subset6studies_test_gse19615.csv,gse19615,mnn
0.5816733067729084,0.4670698924731182,0.8193548387096774,0.1979166666666666,0.021516302678366,19,77,28,127,mnn,subset6studies_test_gse20194.csv,gse20194,mnn
0.6282051282051282,0.5178328804347826,0.8369565217391305,0.328125,0.1927260812430542,21,43,15,77,mnn,subset6studies_test_gse20271.csv,gse20271,mnn
0.5380710659898477,0.5047420772611613,0.6183206106870229,0.3787878787878788,-0.0028107475840322,25,41,50,81,mnn,subset6studies_test_gse23720.csv,gse23720,mnn
0.5652173913043478,0.5500701620104606,0.7094017094017094,0.3134328358208955,0.0240019484610938,21,46,34,83,mnn,subset6studies_test_gse25065.csv,gse25065,mnn
0.8444444444444444,0.8336497389653535,0.9651162790697676,0.6326530612244898,0.6621871615966813,31,18,3,83,mnn,subset6studies_test_gse45255.csv,gse45255,mnn
0.4869565217391304,0.4057142857142857,0.6571428571428571,0.2222222222222222,-0.1290168255076741,10,35,24,46,mnn,subset7studies_test_gse19615.csv,gse19615,mnn
0.5418326693227091,0.505510752688172,0.6838709677419355,0.3125,-0.0037976464010982,30,66,49,106,mnn,subset7studies_test_gse20194.csv,gse20194,mnn
0.5833333333333334,0.5788043478260869,0.8152173913043478,0.25,0.0785484822907623,16,48,17,75,mnn,subset7studies_test_gse20271.csv,gse20271,mnn
0.5634517766497462,0.5159611380985427,0.648854961832061,0.3939393939393939,0.0419442906132492,26,40,46,85,mnn,subset7studies_test_gse23720.csv,gse23720,mnn
0.5163043478260869,0.5296593953310371,0.5726495726495726,0.417910447761194,-0.0091918124312914,28,39,50,67,mnn,subset7studies_test_gse25065.csv,gse25065,mnn
0.3555555555555555,0.4368770764119601,0.0,0.979591836734694,-0.114445517273515,48,1,86,0,mnn,subset7studies_test_gse45255.csv,gse45255,mnn
0.8037735849056604,0.9303665910808768,1.0,0.7592592592592593,0.6069213309951038,164,52,0,49,mnn,subset7studies_test_gse76275.csv,gse76275,mnn
0.4608695652173913,0.4574603174603174,0.5571428571428572,0.3111111111111111,-0.1317460317460317,14,31,31,39,mnn,subset8studies_test_gse19615.csv,gse19615,mnn
0.601593625498008,0.5035618279569893,0.896774193548387,0.125,0.0336133732025233,12,84,16,139,mnn,subset8studies_test_gse20194.csv,gse20194,mnn
0.6089743589743589,0.5895040760869565,0.8369565217391305,0.28125,0.1423691241520067,18,46,15,77,mnn,subset8studies_test_gse20271.csv,gse20271,mnn
0.5380710659898477,0.4713162155910248,0.6335877862595419,0.3484848484848485,-0.0176242090534472,23,43,48,83,mnn,subset8studies_test_gse23720.csv,gse23720,mnn
0.5108695652173914,0.5058043117744611,0.5897435897435898,0.373134328358209,-0.0365123459217757,25,42,48,69,mnn,subset8studies_test_gse25065.csv,gse25065,mnn
0.3703703703703703,0.4328429046037019,0.0348837209302325,0.9591836734693876,-0.015105533372779,47,2,83,3,mnn,subset8studies_test_gse45255.csv,gse45255,mnn
0.2188679245283019,0.5301398337112623,1.0,0.0416666666666666,0.08930431353897,9,207,0,49,mnn,subset8studies_test_gse76275.csv,gse76275,mnn
0.9342105263157896,0.9928591301122136,0.9239543726235742,1.0,0.7880472782435026,41,0,20,243,mnn,subset8studies_test_gse96058_nextseq.csv,gse96058_nextseq,mnn
0.5043478260869565,0.4714285714285714,0.5857142857142857,0.3777777777777777,-0.0363696483726653,17,28,29,41,mnn,subset9studies_test_gse19615.csv,gse19615,mnn
0.5936254980079682,0.498252688172043,0.8193548387096774,0.2291666666666666,0.0590408635634713,22,74,28,127,mnn,subset9studies_test_gse20194.csv,gse20194,mnn
0.6153846153846154,0.6019021739130435,0.8913043478260869,0.21875,0.1500370507601056,14,50,10,82,mnn,subset9studies_test_gse20271.csv,gse20271,mnn
0.482233502538071,0.3444367337497108,0.5954198473282443,0.2575757575757575,-0.1449729760966306,17,49,53,78,mnn,subset9studies_test_gse23720.csv,gse23720,mnn
0.4897260273972603,0.3990246701090074,0.8072289156626506,0.0714285714285714,-0.17299100115234,9,117,32,134,mnn,subset9studies_test_gse25055.csv,gse25055,mnn
0.5163043478260869,0.4918994769741038,0.5897435897435898,0.3880597014925373,-0.0217824493879998,26,41,48,69,mnn,subset9studies_test_gse25065.csv,gse25065,mnn
0.362962962962963,0.4451827242524916,0.0,1.0,0.0,49,0,86,0,mnn,subset9studies_test_gse45255.csv,gse45255,mnn
0.2150943396226415,0.5441232048374905,1.0,0.037037037037037,0.0840329473743223,8,208,0,49,mnn,subset9studies_test_gse76275.csv,gse76275,mnn
0.930921052631579,0.9905406658629324,0.9201520912547528,1.0,0.7800561987761592,41,0,21,242,mnn,subset9studies_test_gse96058_nextseq.csv,gse96058_nextseq,mnn
